Region,Resource,Zone,Cluster,AnnualSum
QLD,QLD_coal,1,1,1.0954513832771518e9
QLD,QLD_coal_ccs,1,1,0.00010418900729050075
QLD,QLD_CCGT,1,1,2.6908502723555014e7
QLD,QLD_CCGT_CCS,1,1,8.229929970024474e-5
QLD,QLD_OCGT,1,1,0.0009183323153817451
QLD,QLD_wind,1,1,3.280589502148845e8
QLD,QLD_solar,1,1,7.270292627185095e6
QLD,QLD_biomass,1,1,0.00041689838973820007
QLD,QLD_hydro,1,1,0.0
QLD,QLD_PHES,1,1,4.7653679422104514e8
QLD,QLD_battery,1,1,4.429767239987578e7
