Zone,1,Total
AnnualSum,42722.51403833957,42722.51403833957
t1,1.174349991297097e-6,1.174349991297097e-6
t2,1.1834315569304762e-6,1.1834315569304762e-6
t3,1.18528567450539e-6,1.18528567450539e-6
t4,1.1866323174662152e-6,1.1866323174662152e-6
t5,1.195493066928119e-6,1.195493066928119e-6
t6,1.146487497155719e-6,1.146487497155719e-6
t7,1.1342164792722468e-6,1.1342164792722468e-6
t8,1.1476111183116068e-6,1.1476111183116068e-6
t9,1.1679582816123392e-6,1.1679582816123392e-6
t10,1.1729916768839618e-6,1.1729916768839618e-6
t11,9.69547903877626e-7,9.69547903877626e-7
t12,9.530624684300299e-7,9.530624684300299e-7
t13,9.52364053056256e-7,9.52364053056256e-7
t14,9.544194028965482e-7,9.544194028965482e-7
t15,9.622458508054178e-7,9.622458508054178e-7
t16,9.643109342254875e-7,9.643109342254875e-7
t17,1.152560630847949e-6,1.152560630847949e-6
t18,1.1717098849613388e-6,1.1717098849613388e-6
t19,1.1722489949884547e-6,1.1722489949884547e-6
t20,1.1808059053604213e-6,1.1808059053604213e-6
t21,1.164027056498189e-6,1.164027056498189e-6
t22,1.1685788686595351e-6,1.1685788686595351e-6
t23,1.1688258995569267e-6,1.1688258995569267e-6
t24,1.1700134928986097e-6,1.1700134928986097e-6
t25,1.1759450690590057e-6,1.1759450690590057e-6
t26,1.1558144821646647e-6,1.1558144821646647e-6
t27,1.1622599136518052e-6,1.1622599136518052e-6
t28,1.1644413363121865e-6,1.1644413363121865e-6
t29,1.165940372793225e-6,1.165940372793225e-6
t30,1.1715836858915116e-6,1.1715836858915116e-6
t31,1.161078337104194e-6,1.161078337104194e-6
t32,1.1636692328607883e-6,1.1636692328607883e-6
t33,9.758509026802893e-7,9.758509026802893e-7
t34,9.610100306503986e-7,9.610100306503986e-7
t35,9.670478040100801e-7,9.670478040100801e-7
t36,9.573904896528977e-7,9.573904896528977e-7
t37,9.640518814640015e-7,9.640518814640015e-7
t38,9.641013631804044e-7,9.641013631804044e-7
t39,9.653370246035003e-7,9.653370246035003e-7
t40,9.880085198825823e-7,9.880085198825823e-7
t41,1.155949533024855e-6,1.155949533024855e-6
t42,1.1792969581010591e-6,1.1792969581010591e-6
t43,1.17926418042742e-6,1.17926418042742e-6
t44,1.1800128094589086e-6,1.1800128094589086e-6
t45,1.1888564873126434e-6,1.1888564873126434e-6
t46,1.1705313652511878e-6,1.1705313652511878e-6
t47,1.174806239339878e-6,1.174806239339878e-6
t48,1.1746033848360996e-6,1.1746033848360996e-6
t49,1.1756457018258697e-6,1.1756457018258697e-6
t50,1.1827039775317845e-6,1.1827039775317845e-6
t51,1.162168677623408e-6,1.162168677623408e-6
t52,1.1681022926331257e-6,1.1681022926331257e-6
t53,1.1691105021229845e-6,1.1691105021229845e-6
t54,1.170155847835165e-6,1.170155847835165e-6
t55,1.1824696179828936e-6,1.1824696179828936e-6
t56,1.1554081669639518e-6,1.1554081669639518e-6
t57,9.764547700000408e-7,9.764547700000408e-7
t58,9.603411346717946e-7,9.603411346717946e-7
t59,9.599649880189574e-7,9.599649880189574e-7
t60,9.667741693361228e-7,9.667741693361228e-7
t61,9.541000403780194e-7,9.541000403780194e-7
t62,9.78712981449525e-7,9.78712981449525e-7
t63,1.1691091974526334e-6,1.1691091974526334e-6
t64,1.2011858968352576e-6,1.2011858968352576e-6
t65,1.200941974769768e-6,1.200941974769768e-6
t66,1.1805238506856292e-6,1.1805238506856292e-6
t67,1.1836954419951285e-6,1.1836954419951285e-6
t68,1.1871074232597475e-6,1.1871074232597475e-6
t69,1.1904735340070264e-6,1.1904735340070264e-6
t70,1.1980506607643623e-6,1.1980506607643623e-6
t71,1.1758569279635146e-6,1.1758569279635146e-6
t72,1.1796998754697177e-6,1.1796998754697177e-6
t73,1.1808163734946632e-6,1.1808163734946632e-6
t74,1.182671028468131e-6,1.182671028468131e-6
t75,1.1921501166116106e-6,1.1921501166116106e-6
t76,1.1751045382311317e-6,1.1751045382311317e-6
t77,1.1811159516402199e-6,1.1811159516402199e-6
t78,1.179768363594734e-6,1.179768363594734e-6
t79,1.1642881037985197e-6,1.1642881037985197e-6
t80,1.0058589508154432e-6,1.0058589508154432e-6
t81,9.632370285678947e-7,9.632370285678947e-7
t82,9.69242701146608e-7,9.69242701146608e-7
t83,9.732382901019752e-7,9.732382901019752e-7
t84,9.760983735445551e-7,9.760983735445551e-7
t85,9.818267896908447e-7,9.818267896908447e-7
t86,9.64270350176516e-7,9.64270350176516e-7
t87,9.675806862223445e-7,9.675806862223445e-7
t88,9.853929431954878e-7,9.853929431954878e-7
t89,1.1665624429882853e-6,1.1665624429882853e-6
t90,1.1879478510018695e-6,1.1879478510018695e-6
t91,1.1682818031927613e-6,1.1682818031927613e-6
t92,1.172251283503316e-6,1.172251283503316e-6
t93,1.1746350172900108e-6,1.1746350172900108e-6
t94,1.1761941985420943e-6,1.1761941985420943e-6
t95,1.1822874958112263e-6,1.1822874958112263e-6
t96,1.1644655453018227e-6,1.1644655453018227e-6
t97,1.1732501799479348e-6,1.1732501799479348e-6
t98,1.1795482870874143e-6,1.1795482870874143e-6
t99,1.1838694102448904e-6,1.1838694102448904e-6
t100,1.193956938786254e-6,1.193956938786254e-6
t101,1.1753164175442057e-6,1.1753164175442057e-6
t102,1.1811613666363511e-6,1.1811613666363511e-6
t103,1.1857481727500184e-6,1.1857481727500184e-6
t104,1.1678905535892772e-6,1.1678905535892772e-6
t105,9.86969171475794e-7,9.86969171475794e-7
t106,9.55996756341519e-7,9.55996756341519e-7
t107,9.597477890089107e-7,9.597477890089107e-7
t108,9.600362125578159e-7,9.600362125578159e-7
t109,9.618938774588384e-7,9.618938774588384e-7
t110,9.717536991591675e-7,9.717536991591675e-7
t111,9.764271949353527e-7,9.764271949353527e-7
t112,1.192548183346209e-6,1.192548183346209e-6
t113,1.1908888191117087e-6,1.1908888191117087e-6
t114,1.1777769886721572e-6,1.1777769886721572e-6
t115,1.1746264975140071e-6,1.1746264975140071e-6
t116,1.1555926208939005e-6,1.1555926208939005e-6
t117,1.1647541315771966e-6,1.1647541315771966e-6
t118,1.1684483186202617e-6,1.1684483186202617e-6
t119,1.1728210907383786e-6,1.1728210907383786e-6
t120,1.1821059510810689e-6,1.1821059510810689e-6
t121,1.1649234139470696e-6,1.1649234139470696e-6
t122,1.168900009626815e-6,1.168900009626815e-6
t123,1.1658394855518707e-6,1.1658394855518707e-6
t124,1.163518297821021e-6,1.163518297821021e-6
t125,1.1673632325149861e-6,1.1673632325149861e-6
t126,1.1472603754377273e-6,1.1472603754377273e-6
t127,1.1623582319826413e-6,1.1623582319826413e-6
t128,1.1804792924005195e-6,1.1804792924005195e-6
t129,1.1748307233939388e-6,1.1748307233939388e-6
t130,9.880186330367691e-7,9.880186330367691e-7
t131,9.520741840239313e-7,9.520741840239313e-7
t132,9.521245424702904e-7,9.521245424702904e-7
t133,9.555710233831082e-7,9.555710233831082e-7
t134,9.621627943089735e-7,9.621627943089735e-7
t135,9.867535172852175e-7,9.867535172852175e-7
t136,1.1609910654164186e-6,1.1609910654164186e-6
t137,1.1856477931564952e-6,1.1856477931564952e-6
t138,1.1821105867820354e-6,1.1821105867820354e-6
t139,1.1787798406691645e-6,1.1787798406691645e-6
t140,1.1879270331122952e-6,1.1879270331122952e-6
t141,1.1664484672733038e-6,1.1664484672733038e-6
t142,1.1712180373468138e-6,1.1712180373468138e-6
t143,1.1753999643602004e-6,1.1753999643602004e-6
t144,1.1805966702998376e-6,1.1805966702998376e-6
t145,1.1915663884479502e-6,1.1915663884479502e-6
t146,1.1680961075579398e-6,1.1680961075579398e-6
t147,1.174010618046345e-6,1.174010618046345e-6
t148,1.1755105509828832e-6,1.1755105509828832e-6
t149,1.1774639036090819e-6,1.1774639036090819e-6
t150,1.1833487064947367e-6,1.1833487064947367e-6
t151,1.1674669031249072e-6,1.1674669031249072e-6
t152,1.1796459727515124e-6,1.1796459727515124e-6
t153,1.1503904027503485e-6,1.1503904027503485e-6
t154,9.695756335204937e-7,9.695756335204937e-7
t155,9.664613073566361e-7,9.664613073566361e-7
t156,9.609254238472136e-7,9.609254238472136e-7
t157,9.765410040580022e-7,9.765410040580022e-7
t158,9.706730061051782e-7,9.706730061051782e-7
t159,9.747847904226841e-7,9.747847904226841e-7
t160,1.159358621661135e-6,1.159358621661135e-6
t161,1.1805857201286195e-6,1.1805857201286195e-6
t162,1.1850499075734942e-6,1.1850499075734942e-6
t163,1.1806064960128413e-6,1.1806064960128413e-6
t164,1.1840471876770364e-6,1.1840471876770364e-6
t165,1.192570355995748e-6,1.192570355995748e-6
t166,1.1678017906073053e-6,1.1678017906073053e-6
t167,1.1748268693927032e-6,1.1748268693927032e-6
t168,1.1802126042002133e-6,1.1802126042002133e-6
t169,1.1867424062857911e-6,1.1867424062857911e-6
t170,1.1977743303013477e-6,1.1977743303013477e-6
t171,1.174362814595575e-6,1.174362814595575e-6
t172,1.181141469563709e-6,1.181141469563709e-6
t173,1.1841162751529996e-6,1.1841162751529996e-6
t174,1.1855660372841915e-6,1.1855660372841915e-6
t175,1.1928982830861319e-6,1.1928982830861319e-6
