Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118772.57319883855,4021.179823039812
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111456.21962256667,3708.6200871778765
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104089.10597870185,3185.161686730697
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96646.24939003668,2290.9755401707844
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89175.8251916065,1304.367378592108
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81745.68182728812,400.4435174616914
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75598.35216886712,606.4101414352092
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74008.02862938948,633.3104298162812
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75831.0642691752,485.343900324547
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80626.02049380608,0.003260705177264272
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86400.63443951706,996.0282462996071
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92175.24839143369,1777.623920157961
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97949.8623434291,2543.2487137707635
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103724.47627338837,3296.367677288032
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109499.09017458849,4012.071955502311
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115273.70412137045,4672.6128118293
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118766.14676630258,4127.53412235972
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118476.9954291731,3785.5897549317897
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115138.30046283349,3480.5850410778726
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110573.84893314203,3222.937036703642
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106359.83353875583,3066.401947941808
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101275.54797568679,2898.5637101229822
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95720.49034965198,2709.1702986952864
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90526.56296077545,2549.2322791702013
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84963.40197332998,2354.745425644385
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79308.20734151323,2171.2215926646054
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74049.61525141871,1985.1144207102082
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69281.3049076824,1780.3910087413262
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64771.480231802954,1526.4530892636733
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60782.231470695166,1192.6392489037598
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60165.136764319905,723.1715045168646
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64340.499334770124,0.002756188839157403
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70115.11323032089,996.0304660463364
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75889.72709113195,1590.3095807452582
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81664.34093964346,2118.6237269876287
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87438.95482798704,2628.2370837153285
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93213.56870158645,3116.914328865664
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98988.18256841341,3644.403895897834
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104762.79643207914,4205.751490379436
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110537.41030860915,4672.6127293346135
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113904.15793911577,4125.50857698642
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113513.4559191529,3784.922076307705
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109924.45334465944,3485.4064159900945
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104602.92237951628,3208.432167582173
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99798.76549715563,2991.1833352741287
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94687.79768581643,2834.491572650319
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89300.17171937246,2660.43261726335
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83595.18958075056,2454.5253238740193
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78302.94692771936,2274.5170601306786
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73290.31612941173,2086.2141518277576
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68046.940241154,1893.0940969671683
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63134.05922082634,1663.3776441928144
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58555.250704834856,1381.4844643817137
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53504.58353050564,980.5152281361363
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53243.49972791125,497.34925596412666
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58508.044515042435,0.002635047963276943
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64282.65844487646,996.029288898203
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70057.2723908272,1741.549646058014
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75831.88633649943,2473.2029969003743
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81606.5002671177,3185.6084355473754
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87381.11422985808,3930.8024306142775
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93155.7281702965,4672.612482112634
t63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98788.44938456125,4543.224274305618
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102308.30778510918,3995.0065010666135
t65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103273.17061528176,3665.029097023905
t66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101799.06473065454,3421.7134762526907
t67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97883.38797209386,3193.0459949334613
t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93625.42392010696,2996.4831618628987
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90127.0400817536,2830.6552736809126
t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85991.12657805593,2662.1377427597786
t71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81073.17155785875,2509.452489114294
t72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76146.12837928231,2339.9291734514763
t73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71621.78079815852,2167.6887583253774
t74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67466.69820249021,1976.1395844936972
t75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64144.14195510885,1752.9475595191934
t76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61439.73292750788,1497.6607232546605
t77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59320.07575408668,1164.6940019368842
t78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58046.88075651706,710.1590422108853
t79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60510.137372763274,0.003021927826011961
t80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66284.7511113974,755.7098618456129
t81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72059.3650020538,1405.3341132723467
t82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77833.97887898705,1936.3050688739577
t83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83608.59274317871,2387.796793125797
t84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89383.20659426658,2787.8743031499025
t85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95157.82043705808,3202.1258205965496
t86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100932.43432135438,3731.1395336755645
t87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106707.04820452681,4312.09468881254
t88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112481.66211854304,4672.612726810175
t89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115527.78708930413,4150.855723486853
t90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113874.02889534851,3803.229804957454
t91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108905.74831503425,3609.5891605792503
t92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102689.34643074551,3327.640590224145
t93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96667.86013115731,3129.6965710371824
t94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90223.70765812784,2852.2246450400417
t95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83322.2228316446,2349.9471796332055
