Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0959600692194073e-6,-5.353775605915167e-6
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0977608044729975e-6,-5.766493438568365e-6
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.09887533585748e-6,-6.005545702308764e-6
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0993437059031478e-6,-6.080941619640138e-6
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0991793568731444e-6,-5.951714484943047e-6
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.094420396473097e-6,-4.837837770470632e-6
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.093023375060099e-6,-3.6018979716754738e-6
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0913448498343087e-6,-2.575035302149567e-6
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0896210858840764e-6,-1.3383625932330862e-6
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0880703371253795e-6,2.253698174319409
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0825688813644004e-6,5.438689920308023
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.081907398036409e-6,5.438690225003144
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.081701457544774e-6,5.438690318232756
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0819462085321425e-6,5.438690301945237
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0826469509129276e-6,5.438690163216266
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.080597881576377e-6,5.4386897986812865
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0822621809154687e-6,-1.2141543007384653e-6
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0842251079962803e-6,-2.026015611129631e-6
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0860854157835103e-6,-2.421598371112246e-6
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.087600118286465e-6,-2.6553464272959213e-6
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.085523712654896e-6,-2.7093609537934958e-6
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0862561643100507e-6,-2.8184173728793395e-6
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0865478699294136e-6,-2.888622551839192e-6
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0863941155731793e-6,-2.9257046413807053e-6
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0857908940529954e-6,-2.935715589137048e-6
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0805552511278518e-6,-2.767584496990872e-6
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0789872587526547e-6,-2.705680262960134e-6
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.076950353041555e-6,-2.5998594148702423e-6
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0744426109258027e-6,-2.4326039534450193e-6
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.071473845998182e-6,-2.152822617696278e-6
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0625617028972085e-6,-1.1488495723632752e-6
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0594316448685695e-6,2.7446999433484645
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.056783252414488e-6,5.438691193226007
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.054718177819822e-6,5.438691543875776
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0531817658439308e-6,5.438691686423545
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.047821288373471e-6,5.438691894068661
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0472425643594266e-6,5.438691867887489
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0471177201860753e-6,5.438691759664269
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0474442268393478e-6,5.438691512380442
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0482293919295906e-6,5.438690799197261
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0462908747609516e-6,-1.1974814460720978e-6
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.047808189854829e-6,-2.0110670691758067e-6
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0492049610354492e-6,-2.4013153905885353e-6
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.050234389024598e-6,-2.6309872483479927e-6
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0508260400291647e-6,-2.776886371060529e-6
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.047469786705579e-6,-2.7678994326447922e-6
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.047220158487076e-6,-2.8315509935425946e-6
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.04650510470439e-6,-2.861372053447442e-6
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.045316217842155e-6,-2.8594596492071207e-6
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0436606752184167e-6,-2.8302921498325034e-6
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0366906074036934e-6,-2.6043689984357116e-6
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.034003248994361e-6,-2.4904516364433028e-6
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.030771050174274e-6,-2.3019834811318096e-6
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0268809864847235e-6,-1.9386775410844826e-6
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0228148357194793e-6,-1.0871984484757922e-6
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.012183456532281e-6,2.6692670168380843
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.008866273121035e-6,5.438690207063041
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0062093547487754e-6,5.438690517826215
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.004136132050559e-6,5.438690617151147
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0025924146075264e-6,5.438690608630831
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9972204305889908e-6,5.4386905951755535
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9966346081861334e-6,5.438690220983865
t63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9965015104564387e-6,2.761627434470231e-6
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9967973260993566e-6,-1.1642722021760134e-6
t65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9973581676499494e-6,-1.8483601955300096e-6
t66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9945223178171723e-6,-2.1818339883273817e-6
t67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.994909601116425e-6,-2.420628386056955e-6
t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9949671088186648e-6,-2.5707735256569363e-6
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.994709656042905e-6,-2.6709997475924622e-6
t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9941360321482055e-6,-2.740204468072084e-6
t71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9890729379300107e-6,-2.655309845394254e-6
t72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9876826986671603e-6,-2.661712789743008e-6
t73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.985861755681123e-6,-2.6361953430572078e-6
t74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9836201027228143e-6,-2.5783681938268413e-6
t75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9810039497400537e-6,-2.4840619126248126e-6
t76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.972584835314122e-6,-2.1309176390137655e-6
t77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9693911427320323e-6,-1.863000426431899e-6
t78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.966019206615194e-6,-1.24620250716713e-6
t79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.962620424931891e-6,2.5096585710782477
