BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t84,20154.831840637336,315.58459850266667,-8235.093959140022,0.0,0.0,0.0,0.0,0.0,0.0,-12235.32248
t85,20742.82116688341,313.254746088809,-8237.42381297231,0.0,0.0,0.0,0.0,0.0,0.0,-12818.6521
t86,21679.47216775693,251.05671550614966,-8299.621843263549,0.0,0.0,0.0,0.0,0.0,0.0,-13630.90704
t87,22645.33508549049,214.0446819908835,-8336.633877483007,0.0,0.0,0.0,0.0,0.0,0.0,-14522.74589
t88,23664.479911383125,381.0552410996461,-8169.623322481003,0.0,0.0,0.0,0.0,0.0,0.0,-15875.91183
t89,20146.852550471165,347.7719539028222,-3781.3647943740084,0.0,0.0,0.0,0.0,0.0,0.0,-16713.25971
t90,15867.943455099172,2237.6139072485225,-154.9414123482719,0.0,0.0,0.0,0.0,0.0,0.0,-17950.61595
t91,13184.80060722675,5390.785688394492,-181.65164562109032,0.0,0.0,0.0,0.0,0.0,0.0,-18393.93465
t92,11540.116938019839,6769.018731407803,-157.73751942807866,0.0,0.0,0.0,0.0,0.0,0.0,-18151.39815
t93,10979.917085448069,6514.161925831535,-165.23820127952413,0.0,0.0,0.0,0.0,0.0,0.0,-17328.84081
t94,10419.717232874533,6745.8305437721965,-157.11212664665538,0.0,0.0,0.0,0.0,0.0,0.0,-17008.43565
t95,8832.484317199232,7252.703012145918,-133.8001693452677,0.0,0.0,0.0,0.0,0.0,0.0,-15951.38716
t96,8515.037733989186,6550.690063448152,-166.13777743718248,0.0,0.0,0.0,0.0,0.0,0.0,-14899.59002
t97,9131.257571944301,5065.883379524247,-186.51940146868947,0.0,0.0,0.0,0.0,0.0,0.0,-14010.62155
t98,10046.250664598467,3426.578073508151,-181.936988106655,0.0,0.0,0.0,0.0,0.0,0.0,-13290.89175
t99,10158.290635161096,2911.20084129485,-173.3570464556613,0.0,0.0,0.0,0.0,0.0,0.0,-12896.13443
t100,10419.717233109428,2352.295120747736,-162.75094385691057,0.0,0.0,0.0,0.0,0.0,0.0,-12609.26141
t101,10793.183801441091,1968.799911088855,-169.50675252985366,0.0,0.0,0.0,0.0,0.0,0.0,-12592.47696
t102,11249.949341299438,1613.7886420945295,-149.62257339431227,0.0,0.0,0.0,0.0,0.0,0.0,-12714.11541
t103,14102.572643189445,197.38604580582668,-1436.9896989954814,0.0,0.0,0.0,0.0,0.0,0.0,-12862.96899
t104,19184.424518435288,345.2152554856038,-6484.361223920703,0.0,0.0,0.0,0.0,0.0,0.0,-13045.27855
t105,21777.980557937186,0.0001850950218331708,-8550.677613032254,0.0,0.0,0.0,0.0,0.0,0.0,-13227.30313
t106,21340.61911930608,206.02528887334037,-8344.65326818124,0.0,0.0,0.0,0.0,0.0,0.0,-13201.99114
t107,20678.51531242477,223.43238172260274,-8327.24617414706,0.0,0.0,0.0,0.0,0.0,0.0,-12574.70152
t108,20216.180786128996,242.79056369607906,-8307.887989824463,0.0,0.0,0.0,0.0,0.0,0.0,-12151.08336
t109,20790.649540004117,240.5712721501054,-8310.107282155102,0.0,0.0,0.0,0.0,0.0,0.0,-12721.11353
t110,21664.833457648936,223.4341398455649,-8327.244417495718,0.0,0.0,0.0,0.0,0.0,0.0,-13561.02318
t111,22978.735150756627,164.39145398456685,-8386.28710474239,0.0,0.0,0.0,0.0,0.0,0.0,-14756.8395
t112,21680.803054632877,414.7251909514325,-6016.682405584192,0.0,0.0,0.0,0.0,0.0,0.0,-16078.84584
t113,17749.491623989772,195.2176770659878,-899.2347110557727,0.0,0.0,0.0,0.0,0.0,0.0,-17045.47459
t114,13430.35350450441,4233.052877497179,-194.16578200151784,0.0,0.0,0.0,0.0,0.0,0.0,-17469.2406
t115,10458.494658022728,7555.93948198287,-117.91906000503195,0.0,0.0,0.0,0.0,0.0,0.0,-17896.51508
t116,9355.337512827817,8393.489583941577,-32.32057676942952,0.0,0.0,0.0,0.0,0.0,0.0,-17716.50652
t117,9299.317527542058,7748.430811383175,-107.96597892528132,0.0,0.0,0.0,0.0,0.0,0.0,-16939.78236
t118,9523.397468598678,7537.187285064059,-121.7198736627895,0.0,0.0,0.0,0.0,0.0,0.0,-16938.86488
t119,9635.437439151436,6597.561514382976,-182.91130353457424,0.0,0.0,0.0,0.0,0.0,0.0,-16050.08765
t120,9579.417453958476,5696.575931277437,-216.88477523627535,0.0,0.0,0.0,0.0,0.0,0.0,-15059.10861
t121,10139.617306523562,4252.439938945408,-237.67432546883867,0.0,0.0,0.0,0.0,0.0,0.0,-14154.38292
t122,9187.277557140906,4418.270024707344,-221.51272184811114,0.0,0.0,0.0,0.0,0.0,0.0,-13384.03486
t123,8085.551180278777,5142.375731221858,-208.16291150080127,0.0,0.0,0.0,0.0,0.0,0.0,-13019.764
t124,7301.271386508642,5691.7393104156245,-192.85191692437178,0.0,0.0,0.0,0.0,0.0,0.0,-12800.15878
t125,6983.824803331748,5999.238452925412,-176.87496625723293,0.0,0.0,0.0,0.0,0.0,0.0,-12806.18829
t126,6870.3332344262,6340.340274423931,-172.63667885007584,0.0,0.0,0.0,0.0,0.0,0.0,-13038.03683
t127,9771.791289973868,3586.6127720452682,-156.40522201932703,0.0,0.0,0.0,0.0,0.0,0.0,-13201.99884
t128,15208.44674853559,226.41047433525893,-2043.0937628709055,0.0,0.0,0.0,0.0,0.0,0.0,-13391.76346
t129,19964.246310892133,275.8023314885314,-6782.20723238076,0.0,0.0,0.0,0.0,0.0,0.0,-13457.84141
t130,21969.863910675824,0.00018535290122282695,-8550.677606029752,0.0,0.0,0.0,0.0,0.0,0.0,-13419.18649
t131,21396.429830442456,126.01732523724073,-8424.661225678512,0.0,0.0,0.0,0.0,0.0,0.0,-13097.78593
t132,20944.79691534714,185.73525234117926,-8364.943287688444,0.0,0.0,0.0,0.0,0.0,0.0,-12765.58888
t133,21426.69036754922,146.505506790226,-8404.173044341827,0.0,0.0,0.0,0.0,0.0,0.0,-13169.02283
t134,22414.018524036397,156.6961946796199,-8393.98235871951,0.0,0.0,0.0,0.0,0.0,0.0,-14176.73236
t135,22929.509414092405,146.98564842668824,-8403.69291252142,0.0,0.0,0.0,0.0,0.0,0.0,-14672.80215
t136,21474.017312805256,411.19848348736116,-6427.429526293215,0.0,0.0,0.0,0.0,0.0,0.0,-15457.78627
t137,19121.281356133746,201.82713156212043,-2443.9622376959587,0.0,0.0,0.0,0.0,0.0,0.0,-16879.14625
t138,16142.288990643206,1584.2075537866597,-160.60620442949534,0.0,0.0,0.0,0.0,0.0,0.0,-17565.89034
t139,13857.040430579627,4105.296194877184,-163.99847545703324,0.0,0.0,0.0,0.0,0.0,0.0,-17798.33815
t140,13202.043167525848,4551.583599078173,-165.2513766038107,0.0,0.0,0.0,0.0,0.0,0.0,-17588.37539
t141,12716.53662846835,4439.41025070536,-180.68598917328194,0.0,0.0,0.0,0.0,0.0,0.0,-16975.26089
t142,12081.643462247335,4889.4813716969875,-177.34674394400338,0.0,0.0,0.0,0.0,0.0,0.0,-16793.77809
t143,12641.843314870186,3615.736476841436,-179.26342171176486,0.0,0.0,0.0,0.0,0.0,0.0,-16078.31637
t144,13295.409809618719,1943.981635571682,-176.9118751909678,0.0,0.0,0.0,0.0,0.0,0.0,-15062.47957
t145,13351.429794980315,1077.3960281161974,-174.70051309635403,0.0,0.0,0.0,0.0,0.0,0.0,-14254.12531
t146,12791.22994224807,1013.3124141734609,-191.96083642139763,0.0,0.0,0.0,0.0,0.0,0.0,-13612.58152
t147,12231.030089716574,1185.4310260537109,-181.48816577041842,0.0,0.0,0.0,0.0,0.0,0.0,-13234.97295
t148,11801.543536092538,1379.1788904625091,-173.3281065548576,0.0,0.0,0.0,0.0,0.0,0.0,-13007.39432
t149,11764.196879287838,1457.2092208828042,-166.56369017045364,0.0,0.0,0.0,0.0,0.0,0.0,-13054.84241
t150,11953.791772954306,1501.5420592835549,-155.4825822378923,0.0,0.0,0.0,0.0,0.0,0.0,-13299.85125
t151,11996.820424036287,1957.0129703379384,-139.41980437431934,0.0,0.0,0.0,0.0,0.0,0.0,-13814.41359
t152,16600.423389213418,196.75857302270822,-2632.300612236488,0.0,0.0,0.0,0.0,0.0,0.0,-14164.88135
t153,20372.332305384727,399.80361557526527,-6159.804580960365,0.0,0.0,0.0,0.0,0.0,0.0,-14612.33134
t154,22673.39095116724,0.0002196954607988012,-8353.721000862253,0.0,0.0,0.0,0.0,0.0,0.0,-14319.67017
t155,22316.791051824825,118.01972842843809,-8432.6588302526,0.0,0.0,0.0,0.0,0.0,0.0,-14002.15195
t156,22048.05465586634,127.27138652994631,-8423.407162397321,0.0,0.0,0.0,0.0,0.0,0.0,-13751.91888
t157,22242.387014975226,168.22190618247015,-8382.456631158597,0.0,0.0,0.0,0.0,0.0,0.0,-14028.15229
t158,22871.18826806379,147.41655262426116,-8403.261990686979,0.0,0.0,0.0,0.0,0.0,0.0,-14615.34283
t159,23762.256035345727,111.07033829108778,-8439.608223636544,0.0,0.0,0.0,0.0,0.0,0.0,-15433.71815
t160,22857.336509444864,470.5740224220508,-7178.43115186685,0.0,0.0,0.0,0.0,0.0,0.0,-16149.47938
t161,20388.23703437184,250.65034409180646,-3925.751168463837,0.0,0.0,0.0,0.0,0.0,0.0,-16713.13621
t162,17587.33085348133,194.6620179093367,-847.6489513902068,0.0,0.0,0.0,0.0,0.0,0.0,-16934.34392
t163,15345.162656012224,1723.3830642790376,-133.7237902907469,0.0,0.0,0.0,0.0,0.0,0.0,-16934.82193
t164,14957.336039175525,1853.0201905855463,-135.0195097611896,0.0,0.0,0.0,0.0,0.0,0.0,-16675.33672
t165,14807.949411861493,1544.5450511757408,-135.6918030371271,0.0,0.0,0.0,0.0,0.0,0.0,-16216.80266
t166,14789.276083306073,1713.7572124031376,-145.7262157087003,0.0,0.0,0.0,0.0,0.0,0.0,-16357.30708
t167,14527.849485487022,1309.5923172276905,-148.10736271518053,0.0,0.0,0.0,0.0,0.0,0.0,-15689.33444
t168,14565.196142384195,486.62239937793584,-213.3545017624421,0.0,0.0,0.0,0.0,0.0,0.0,-14838.46404
t169,14677.236112968798,182.2322907935835,-861.8826237622595,0.0,0.0,0.0,0.0,0.0,0.0,-13997.58578
t170,14807.949411998396,194.0052398423469,-1586.102711840481,0.0,0.0,0.0,0.0,0.0,0.0,-13415.85194
t171,14826.622740319075,197.61219326750637,-2010.5824235861064,0.0,0.0,0.0,0.0,0.0,0.0,-13013.65251
t172,14546.522814061016,225.15029218432062,-1958.8818562454896,0.0,0.0,0.0,0.0,0.0,0.0,-12812.79125
t173,14285.096216215064,259.8319862323465,-1857.7631024471493,0.0,0.0,0.0,0.0,0.0,0.0,-12687.1651
t174,14343.977810984965,321.2040556097445,-1976.00974659493,0.0,0.0,0.0,0.0,0.0,0.0,-12689.17212
t175,15760.20635024888,452.95425707428706,-3366.502257323135,0.0,0.0,0.0,0.0,0.0,0.0,-12846.65835
t176,19434.435415695927,455.93798220835475,-6857.9902479042585,0.0,0.0,0.0,0.0,0.0,0.0,-13032.38315
t177,22116.769136493174,0.00018461703696728236,-8550.677621110166,0.0,0.0,0.0,0.0,0.0,0.0,-13566.0917
t178,21626.987526541983,205.0074268628428,-8345.67113340646,0.0,0.0,0.0,0.0,0.0,0.0,-13486.32382
t179,21009.797020785252,237.5293637635121,-8313.14919454727,0.0,0.0,0.0,0.0,0.0,0.0,-12934.17719
t180,20612.78399052277,249.54304424574866,-8301.135514768983,0.0,0.0,0.0,0.0,0.0,0.0,-12561.19152
t181,20872.593247991827,225.55657904368215,-8325.121977034572,0.0,0.0,0.0,0.0,0.0,0.0,-12773.02785
t182,21634.366062628866,213.40522797774813,-8337.273330606877,0.0,0.0,0.0,0.0,0.0,0.0,-13510.49796
t183,22599.32835075218,169.60347093268462,-8381.075091685803,0.0,0.0,0.0,0.0,0.0,0.0,-14387.85673
t184,22064.45098126166,355.5006190912866,-7423.668190353036,0.0,0.0,0.0,0.0,0.0,0.0,-14996.28341
t185,19491.937955295234,342.82457161223715,-4117.315756907063,0.0,0.0,0.0,0.0,0.0,0.0,-15717.44677
t186,17015.653246438716,176.0777597301402,-1202.8357161687697,0.0,0.0,0.0,0.0,0.0,0.0,-15988.89529
t187,14744.74412206766,1794.839251902863,-164.79171397076283,0.0,0.0,0.0,0.0,0.0,0.0,-16374.79166
t188,13612.85639269139,2987.0364201255575,-171.31864281666026,0.0,0.0,0.0,0.0,0.0,0.0,-16428.57417
t189,13146.023182209596,2944.336018668675,-172.8300608781688,0.0,0.0,0.0,0.0,0.0,0.0,-15917.52914
t190,11894.910178130493,4392.382771693846,-170.78000982416182,0.0,0.0,0.0,0.0,0.0,0.0,-16116.51294
t191,10569.103860235884,5031.390177211961,-183.5713374481001,0.0,0.0,0.0,0.0,0.0,0.0,-15416.9227
t192,9037.890929826148,5701.022885529838,-175.06166535590114,0.0,0.0,0.0,0.0,0.0,0.0,-14563.85215
t193,8477.691077218125,5541.370628802209,-174.74311602019935,0.0,0.0,0.0,0.0,0.0,0.0,-13844.31859
t194,7861.471239324503,5511.303873511526,-171.59291283609474,0.0,0.0,0.0,0.0,0.0,0.0,-13201.1822
t195,7077.191445587383,5920.907422834533,-161.79206842203058,0.0,0.0,0.0,0.0,0.0,0.0,-12836.3068
t196,8365.65110671499,4410.844382442038,-179.09408915718802,0.0,0.0,0.0,0.0,0.0,0.0,-12597.4014
t197,9037.890929938718,3564.424243040911,-171.94806297954847,0.0,0.0,0.0,0.0,0.0,0.0,-12430.36711
t198,8013.719476056233,4432.524840469145,-161.71393652529764,0.0,0.0,0.0,0.0,0.0,0.0,-12284.53038
t199,9662.644028778606,2475.964664704322,-133.0439634828256,0.0,0.0,0.0,0.0,0.0,0.0,-12005.56473
t200,15739.988413347653,306.18891365874373,-4282.06519700613,0.0,0.0,0.0,0.0,0.0,0.0,-11764.11213
t201,19944.233688115586,0.00027134658107959893,-7959.512159464075,0.0,0.0,0.0,0.0,0.0,0.0,-11984.7218
t202,20022.042805282108,104.10087468165393,-8446.577679963919,0.0,0.0,0.0,0.0,0.0,0.0,-11679.566
t203,19702.633055835293,133.56717041567916,-8417.11137625079,0.0,0.0,0.0,0.0,0.0,0.0,-11419.08885
t204,19474.636517906863,125.98960737438661,-8424.688945280222,0.0,0.0,0.0,0.0,0.0,0.0,-11175.93718
t205,19935.310441421523,151.54096664052128,-8399.13757806224,0.0,0.0,0.0,0.0,0.0,0.0,-11687.71383
t206,20822.474687371137,104.6173606189473,-8446.06119798982,0.0,0.0,0.0,0.0,0.0,0.0,-12481.03085
t207,21362.06165622474,410.874083877122,-8139.80448010087,0.0,0.0,0.0,0.0,0.0,0.0,-13633.13126
t208,19622.558171659035,413.0166656117382,-5298.708957270357,0.0,0.0,0.0,0.0,0.0,0.0,-14736.86588
t209,16981.095874061295,203.72599876417996,-1447.4781028256239,0.0,0.0,0.0,0.0,0.0,0.0,-15737.34377
t210,14355.424538157215,2312.8541431188114,-157.56700127639414,0.0,0.0,0.0,0.0,0.0,0.0,-16510.71168
t211,11321.780973077046,5806.994888073867,-177.3436811509258,0.0,0.0,0.0,0.0,0.0,0.0,-16951.43218
t212,9766.150738176753,7299.228170382682,-136.47862855937345,0.0,0.0,0.0,0.0,0.0,0.0,-16928.90028
t213,10176.963963421462,6472.3767740071125,-166.3032274288668,0.0,0.0,0.0,0.0,0.0,0.0,-16483.03751
t214,11185.323698110315,5304.138032241905,-184.06391035241114,0.0,0.0,0.0,0.0,0.0,0.0,-16305.39782
t215,11633.483580283086,3952.76320264532,-180.0179129283533,0.0,0.0,0.0,0.0,0.0,0.0,-15406.22887
t216,11035.937070764303,3590.2292186847267,-195.5382294491656,0.0,0.0,0.0,0.0,0.0,0.0,-14430.62806
t217,10345.023919298837,3429.639497710012,-186.94556700899733,0.0,0.0,0.0,0.0,0.0,0.0,-13587.71785
t218,9019.217601472925,4114.8611991189755,-183.34055059171635,0.0,0.0,0.0,0.0,0.0,0.0,-12950.73825
t219,7936.164553040211,4835.661809426461,-177.66039246677656,0.0,0.0,0.0,0.0,0.0,0.0,-12594.16597
t220,7562.697984610242,5000.523586640822,-169.6126612510784,0.0,0.0,0.0,0.0,0.0,0.0,-12393.60891
t221,7338.618043494571,5280.9199270802355,-178.49662057509488,0.0,0.0,0.0,0.0,0.0,0.0,-12441.04135
t222,7284.018484261566,5521.993742058766,-167.10149632036138,0.0,0.0,0.0,0.0,0.0,0.0,-12638.91073
t223,9263.298215050914,3876.0689729722853,-150.44653802322904,0.0,0.0,0.0,0.0,0.0,0.0,-12988.92065
t224,13950.179539956076,212.3621940091773,-970.1934739652444,0.0,0.0,0.0,0.0,0.0,0.0,-13192.34826
t225,17308.3928653681,405.76349458984623,-4630.520679957767,0.0,0.0,0.0,0.0,0.0,0.0,-13083.63568
t226,20291.71911366703,11.19103115698382,-7842.799004824542,0.0,0.0,0.0,0.0,0.0,0.0,-12460.11114
t227,20395.20673559481,9.735094159622515e-5,-8550.679162946712,0.0,0.0,0.0,0.0,0.0,0.0,-11844.52767
t228,20124.47310046964,9.842518370510323e-5,-8550.679158897568,0.0,0.0,0.0,0.0,0.0,0.0,-11573.79404
t229,20420.953113187614,9.780650346080617e-5,-8550.679160995478,0.0,0.0,0.0,0.0,0.0,0.0,-11870.27405
t230,21024.314867689838,9.76020136324293e-5,-8550.679165290941,0.0,0.0,0.0,0.0,0.0,0.0,-12473.6358
t231,21226.826711094825,420.9085650007492,-8060.27844609517,0.0,0.0,0.0,0.0,0.0,0.0,-13587.45683
