Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,3.8438894652195666e6,4.63564170938474e6,0.0,0.0,0.0,0.0,8.479531174604308e6
t1,0.0,0.0,0.0,0.0,0.0,4.18367562815547e-10,0.0,0.0,0.0,0.0,0.0,4.18367562815547e-10
t2,0.0,0.0,0.0,0.0,0.0,4.893081495538354e-10,0.0,0.0,0.0,0.0,0.0,4.893081495538354e-10
t3,0.0,0.0,0.0,0.0,0.0,5.06588548887521e-10,0.0,0.0,0.0,0.0,0.0,5.06588548887521e-10
t4,0.0,0.0,0.0,0.0,0.0,5.088622856419533e-10,0.0,0.0,0.0,0.0,0.0,5.088622856419533e-10
t5,0.0,0.0,0.0,0.0,0.0,5.043148121330887e-10,0.0,0.0,0.0,0.0,0.0,5.043148121330887e-10
t6,0.0,0.0,0.0,0.0,0.0,4.961293598171324e-10,4.906723916064948e-10,0.0,0.0,0.0,0.0,9.868017514236271e-10
t7,0.0,0.0,0.0,0.0,0.0,5.115907697472721e-10,5.07498043589294e-10,0.0,0.0,0.0,0.0,1.019088813336566e-9
t8,0.0,0.0,0.0,0.0,0.0,4.965841071680188e-10,5.06588548887521e-10,0.0,0.0,0.0,0.0,1.0031726560555398e-9
t9,0.0,0.0,0.0,0.0,0.0,6.216396286617965e-10,4.729372449219227e-10,0.0,0.0,0.0,0.0,1.0945768735837191e-9
t10,0.0,0.0,0.0,0.0,0.0,5.429683369584382e-10,4.0745362639427185e-10,0.0,0.0,0.0,0.0,9.5042196335271e-10
t11,0.0,0.0,0.0,0.0,0.0,1737.510175147644,2746.566700864456,0.0,0.0,0.0,0.0,4484.0768760121
t12,0.0,0.0,0.0,0.0,0.0,2138.296181424844,3682.009245852896,0.0,0.0,0.0,0.0,5820.30542727774
t13,0.0,0.0,0.0,0.0,0.0,2334.24922071114,3868.7969473567955,0.0,0.0,0.0,0.0,6203.0461680679355
t14,0.0,0.0,0.0,0.0,0.0,2310.4026037375615,3340.8365431510865,0.0,0.0,0.0,0.0,5651.239146888648
t15,0.0,0.0,0.0,0.0,0.0,1462.5447549949931,1888.3239739309847,0.0,0.0,0.0,0.0,3350.868728925978
t16,0.0,0.0,0.0,0.0,0.0,143.99764709944975,252.21058247392648,0.0,0.0,0.0,0.0,396.20822957337623
