Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery,Total
t47,2.873521713036662e-10,1.3321105916622052e-10,1.0389180616145073e-10,1.06674553799747e-10,7.21036103968022e-11,9190.8208052374,0.0,1.4367188826977966e-9,0.0,4567.8888877930385,252.4620369724456,14011.171730005024
t48,2.857591203620378e-10,1.3287672305656505e-10,1.038357259893409e-10,1.0625026110502111e-10,7.198158415215551e-11,8026.043515068655,0.0,1.4391213195302946e-9,0.0,4910.618378346558,259.9546065876288,13196.616500004982
t49,2.889683243955398e-10,1.336402684517244e-10,1.0456142966580937e-10,1.0629871435972508e-10,7.243085896105084e-11,7625.651321573144,0.0,1.4418063530373287e-9,0.0,4531.1845465287,262.8710519009069,12419.706920004897
t50,3.1943566285458705e-10,1.3193668359708998e-10,1.0883925956990105e-10,1.0639857759378066e-10,7.563388201809363e-11,7298.057708713175,0.0,1.4441333376025593e-9,0.0,4450.399727652611,277.7569136368213,12026.214350004793
t51,2.480551873966206e-10,1.2871084480413315e-10,9.478848255210292e-11,1.0509930909682962e-10,6.491624540052658e-11,6679.26977331103,0.0,1.4380728155122432e-9,0.0,4777.9662755712825,278.89103112072945,11736.12708000512
t52,2.726797621284479e-10,1.257374790963498e-10,9.885824976168768e-11,1.0510416383106788e-10,6.848586480991568e-11,6752.0683539465745,0.0,1.439670413076593e-9,0.0,4576.696330981352,320.92959507499563,11649.694280005031
t53,2.7629844506675634e-10,1.2569405249310567e-10,9.855903423227554e-11,1.0477183741954987e-10,6.833481820291525e-11,6970.464095853218,0.0,1.4390436261250218e-9,0.0,4370.482510058665,383.83469409100456,11724.781300005001
t54,2.659625974843934e-10,1.2722337668669545e-10,9.849561970182533e-11,1.0134946903316957e-10,6.892453647408863e-11,5878.485386319976,438.6763869319379,1.4271711505987407e-9,0.0,4859.327694225722,541.8001025252835,11718.289570005008
t55,2.920560120645598e-10,1.2773948838659023e-10,1.027915095870058e-10,1.025442242602822e-10,7.183108907158721e-11,7680.250257049809,2939.1317924467958,1.3542701125423297e-9,0.0,298.96754189942436,408.21073860555845,11326.560330003638
t56,2.1984696213922754e-10,1.1957398020258375e-10,8.93982619087774e-11,1.0004927255204134e-10,6.27934156786483e-11,9682.211224527264,7150.425106997959,1.0416537325156567e-9,0.0,1.715879144762614e-9,5.35980291140794e-9,16832.63633153393
t57,1.5988867099632666e-10,9.464981505530859e-11,7.839793097225128e-11,8.539674024632331e-11,5.8112514122630674e-11,8823.958950267423,9491.578526864241,5.069761753377638e-10,0.0,2.8234754824942403e-10,8.441324224782824e-10,18315.537477133774
t58,1.6428358231431445e-10,9.661559940888419e-11,8.00884681443364e-11,8.585540171920074e-11,5.938432644815625e-11,7038.944509548154,10504.883691611585,4.0364712168827184e-10,0.0,2.7907930034130715e-10,169.85500599756918,17713.68320715848
t59,1.6787525805838296e-10,9.87245630870003e-11,8.137339091748651e-11,8.621708033731428e-11,6.02985828068006e-11,6665.559615285515,11449.34290070916,3.9019665304560904e-10,0.0,2.786684957013481e-10,185.30138357985194,18300.203899575692
t60,1.8262118619131228e-10,9.83503249712355e-11,8.431778153525219e-11,8.62861697019625e-11,6.275308436515254e-11,6588.236272338303,12182.378501124365,3.9056542538979647e-10,0.0,2.838333788480662e-10,195.83373484599787,18966.44850830985
t61,1.4867675908649522e-10,9.609976790179735e-11,7.616219673523284e-11,8.575689835540795e-11,5.5906528089864724e-11,6874.672506330342,13042.462069314211,4.030810356633525e-10,0.0,2.7128877407943093e-10,176.28645875474848,20093.421034400442
t62,1.5861099530332146e-10,9.48734185027444e-11,7.794624871141077e-11,8.507962572852915e-11,5.772508592645789e-11,7478.34398195356,13120.009332981412,4.882914272655681e-10,0.0,2.770328710020011e-10,179.83202410924218,20778.18533904545
t63,2.328093548852269e-10,1.1950835359572272e-10,9.311654841375495e-11,9.751411455984545e-11,6.629417675317402e-11,8590.232514993897,10440.49800899107,9.673582603017344e-10,0.0,1.6935725400515819e-9,1.9491892493606126e-8,19030.730524007733
t64,2.490467118379119e-10,1.2517046048341746e-10,9.738738604670571e-11,9.988095721726516e-11,6.904032128390981e-11,9281.819031031766,7567.167674583824,1.178243678154953e-9,0.0,2.132086232920167e-9,6.528985158215872e-9,16848.98670562607
t65,2.687932767339795e-10,1.2594123734499283e-10,1.0152974006713381e-10,1.005437757379908e-10,7.157579336329439e-11,10519.394901836029,4518.366785403403,1.26354792388986e-9,0.0,1.992212654961725e-9,3.877811022339812e-9,15037.761687247234
t66,2.6760002085052765e-10,1.3359378359838418e-10,1.006331643738911e-10,1.06115203652113e-10,6.951512812683668e-11,11811.56970811704,1798.5731864225168,1.400323108215771e-9,0.0,1536.1583114843115,605.2940739790532,15751.595280005
t67,2.8700431299164004e-10,1.3461110029874553e-10,1.0604684429662968e-10,1.0632708257052807e-10,7.349055242033718e-11,11975.366514547013,87.7352773860376,1.4345729205663608e-9,0.0,4217.076619817303,453.0088182525268,16733.187230005024
t68,3.0882038400544573e-10,1.3678765371471508e-10,1.082312189665741e-10,1.0833267227777156e-10,7.50766185195551e-11,11593.1739662104,0.0,1.4389216887319608e-9,0.0,4632.051644103142,370.9634896892858,16596.189100005002
t69,3.1494220030710696e-10,1.3933721412987978e-10,1.1130452394915473e-10,1.0887194148942908e-10,7.699990389703937e-11,11593.1739662104,0.0,1.4414580183083391e-9,0.0,3927.037327562933,314.84762622938314,15835.058920004907
t70,3.5152868375481045e-10,1.3936452427548534e-10,1.1610812676967118e-10,1.0897694234793375e-10,8.021726463829633e-11,11247.380708191557,0.0,1.4436690606151732e-9,0.0,3421.6710186642576,299.0730131467214,14968.124740004776
t71,2.6964785228913583e-10,1.3856684569239792e-10,1.0228387159439214e-10,1.0739284826763818e-10,7.06125281428136e-11,10009.804837387293,0.0,1.4375942939406546e-9,0.0,4104.935892571971,260.9117800436703,14375.652510005062
t72,2.893005118264477e-10,1.353299968205032e-10,1.0447842653977143e-10,1.0692445516377305e-10,7.245769299416161e-11,9154.421514919624,0.0,1.4395863155351505e-9,0.0,4131.587039997523,270.16526508568523,13556.173820004979
t73,2.9137477607574577e-10,1.3516822675288538e-10,1.0494615201668799e-10,1.068566260139629e-10,7.27088897424425e-11,8717.630031106346,0.0,1.4422591420228419e-9,0.0,3786.3830036736213,279.22839522279224,12783.241430004913
t74,2.938778877650607e-10,1.3626925961874005e-10,1.0580745864086773e-10,1.0693583793466662e-10,7.322002869932322e-11,8371.8367730875,0.0,1.44468913990391e-9,0.0,3621.912000647766,296.67166626742096,12290.420440004847
t75,3.2858060348957505e-10,1.3598172425383337e-10,1.1097514835092081e-10,1.074283035318542e-10,7.702337475487666e-11,8717.63003110634,0.0,1.445973050087288e-9,0.0,2932.192588024897,323.30635087127854,11973.128970004722
t76,2.64443959898341e-10,1.3478507997961218e-10,9.947864861634618e-11,1.0688351055362337e-10,6.847156820069816e-11,9136.221869760746,0.0,1.4349942883672754e-9,0.0,2445.2798901380606,371.1820101040621,11952.68377000498
t77,2.8991850872463137e-10,1.3234180039402638e-10,1.0246361964419495e-10,1.0688908097911246e-10,7.110173358491138e-11,9609.41264389179,0.0,1.4162653917827277e-9,0.0,2001.9130089072212,458.1454972037931,12069.471150004923
t78,2.776209168691682e-10,1.336364336264698e-10,1.0329764119637373e-10,1.0485356271589228e-10,7.134248182484291e-11,9900.606966433974,438.676386931948,1.3376537482885929e-9,0.0,1211.0964605199497,636.3370161157337,12186.716830003634
t79,2.528786259878179e-10,1.2633031234762445e-10,1.0001077924740596e-10,1.0144850446886087e-10,7.02713654159066e-11,11684.172192004757,3026.867069833177,1.035869554535806e-9,0.0,1.976055207565217e-9,4.238514810257794e-9,14711.039261845834
t80,1.8564941403488914e-10,1.0065396731217562e-10,8.681622130683952e-11,8.758326543309004e-11,6.449616284435296e-11,12685.152675721434,7413.630939128234,5.154639083687341e-10,0.0,2.9065790012493163e-10,8.359400954133802e-10,20098.78361485184
t81,1.6023960055145788e-10,9.950859115996026e-11,8.048129403395747e-11,8.783073143724848e-11,5.938947571592025e-11,10377.94826850002,9503.96636993491,4.108138502233757e-10,0.0,2.7345938642520785e-10,205.7200823592002,20087.6347207953
t82,1.7434274843252385e-10,1.0008622255909987e-10,8.398686850642837e-11,8.835512954503155e-11,6.223877756545311e-11,8802.64944085034,11066.940429328522,3.977354651402744e-10,0.0,2.733941373893976e-10,270.8923414877709,20140.48221166781
t83,1.7850461946520298e-10,1.0207152985984813e-10,8.558326368764404e-11,8.89729392514088e-11,6.32792349084396e-11,8386.15391051781,12023.603175072867,3.9733163168920325e-10,0.0,2.7425693470384363e-10,313.1131537816258,20722.870239373493
t84,1.8207412275677763e-10,1.0365214081914183e-10,8.683128794170534e-11,8.9249999222161e-11,6.411241574052828e-11,8371.541666666066,12600.862809232098,3.975215162745595e-10,0.0,2.75664000031599e-10,335.1820886277758,21307.586564527137
t85,1.9811981216798033e-10,1.0335286129461705e-10,8.985058121931236e-11,8.911393325516524e-11,6.667964279400401e-11,8757.683596718287,13137.503149197182,3.97391292741352e-10,0.0,2.7805500809777914e-10,334.4030886194815,22229.58983453617
t86,1.6348724957012434e-10,1.024375075860357e-10,8.228634029762286e-11,8.870518802883074e-11,6.069824754543776e-11,9455.440847232625,13162.303510300564,3.97077420792854e-10,0.0,2.6638127514498414e-10,272.70449281038367,22890.448850344732
t87,1.75236263532195e-10,9.998395808706518e-11,8.398565405071886e-11,8.826145403914807e-11,6.229567321124048e-11,10840.168775754877,12131.090625204508,4.086042046610603e-10,0.0,2.7610305278306825e-10,249.8602610969719,23221.11966205755
t88,1.7188574451743925e-10,1.0092577932428464e-10,8.402035682030101e-11,8.783611852417668e-11,6.233727614806256e-11,13054.628289600065,10512.824807871837,5.036094604708272e-10,0.0,2.7947281554051734e-10,484.57046784187236,24052.023565315067
t89,2.6254789942246936e-10,1.286843158868616e-10,1.0272080505113672e-10,1.0273979183053011e-10,7.218830809126342e-11,13504.136707893389,6404.675249212841,1.0326081311264053e-9,0.0,1.973475015848585e-9,7.708110871178396e-9,19908.811957117614
t90,3.286188972165456e-10,1.3779784166831946e-10,1.1265878992744105e-10,1.0653572194780302e-10,7.822428101076488e-11,13449.537772416805,2105.6466572751992,1.3330448392642822e-9,0.0,1928.3875190628582,572.3729212477944,18055.944870004754
t91,2.6636376751082446e-10,1.3781791612822613e-10,1.029355434222063e-10,1.0591641544914732e-10,7.1135605986496e-11,12703.352320902459,153.53673542588766,1.401144387594885e-9,0.0,5394.401543910768,340.4589797640079,18591.749580005206
