Region,Resource,Zone,Cluster,AnnualSum
QLD,QLD_coal,1,1,1.094955703744898e9
QLD,QLD_coal_ccs,1,1,0.6551968308526052
QLD,QLD_CCGT,1,1,2.6369378399752405e7
QLD,QLD_CCGT_CCS,1,1,0.4801515215400748
QLD,QLD_OCGT,1,1,4.052069825186351
QLD,QLD_wind,1,1,3.441663307953641e8
QLD,QLD_solar,1,1,2.124268255717609e7
QLD,QLD_biomass,1,1,2.587151516564707
QLD,QLD_hydro,1,1,0.0
QLD,QLD_PHES,1,1,4.692900252884457e8
QLD,QLD_battery,1,1,4.348572440378098e7
