Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,2.2864794520967767e7,0.5106033462886117,217163.79402388472,0.25770541538810077,0.7435116719222837,5.2066820107234046e7,4.026101661702208e7,2.583361440193199,0.0,1.5810434974552266e7,2.433313368802252e6,1.3365354747778419e8
t1,6.352649492436237e-5,3.184977175383351e-5,2.1648392040378568e-5,1.7989686437988055e-5,1.4752465631836733e-5,5952.57691404284,0.0,0.00031155515334216127,0.0,6404.2533904226875,139.79595681327916,12496.626722600771
t2,6.362089844089181e-5,3.1860626721347545e-5,2.165407508821838e-5,1.798991008812331e-5,1.4757211748132188e-5,5117.7642885979485,0.0,0.000311559256332072,0.0,6816.6115799803965,210.63447251160412,12145.010802531928
t3,6.364988816419967e-5,3.1852963897917523e-5,2.1656242757339686e-5,1.799065788651148e-5,1.4758651734547267e-5,4428.136467619761,0.0,0.00031156288509478645,0.0,6989.165758753591,381.37259453577855,11798.67528238042
t4,6.368504258113598e-5,3.184175948897477e-5,2.1658054424364655e-5,1.7991360637572988e-5,1.475980000890128e-5,3829.24914941735,0.0,0.000311557250033484,0.0,7056.3112073397415,835.0037938921599,11720.564612142518
t5,6.379875933539253e-5,3.184236143811584e-5,2.166386936985655e-5,1.799158786210076e-5,1.4764337748846307e-5,3538.879540599554,0.0,0.00031151058033604867,0.0,7078.849644584691,1037.4758050924725,11655.205451848213
t6,6.34918480641145e-5,3.1863889357001865e-5,2.1642753733423705e-5,1.798617766614315e-5,1.4747799504954612e-5,3085.1770268318887,461.2218638383657,0.0003112464918334272,0.0,7056.014956502349,1012.9365840372247,11615.35089218879
t7,6.35070814069503e-5,3.18538548593462e-5,2.1647524026603084e-5,1.798473268608135e-5,1.475236830603564e-5,2794.807418009768,3008.923957523864,0.0003098510650835447,0.0,5602.851245729834,85.76539204355525,11492.348472903646
t8,6.344003803545622e-5,3.16553640689762e-5,2.164944236303909e-5,1.7984823692575385e-5,1.4753681309412476e-5,2758.5112169199115,7137.958385165932,0.00030254428770472785,0.0,1165.4666926981097,164.19182170127468,11226.128568512866
t9,5.348133015266323e-5,2.932374813206589e-5,2.0357899909591156e-5,1.7088851197407453e-5,1.4143451397893309e-5,2540.733993983838,11245.029847607282,0.0002665514961485574,0.0,0.00034070217797857547,0.0005158280993379958,13785.765099068176
t10,5.351839302216667e-5,2.8700281928137966e-5,2.0365540653770755e-5,1.708698659008938e-5,1.414800557130263e-5,2540.7339939994454,14539.472210139811,0.00022179986870892796,0.0,0.0003408734591960433,0.0014939582974866623,17080.208394590092
t11,3.251960220862915e-5,2.1976088949603902e-5,1.634678427360201e-5,1.4183045741612798e-5,1.2082296206387762e-5,5893.050921230427,14098.940932434823,0.00010868588628323018,0.0,4.580483044282399e-5,0.00018880350515885586,19991.992294067288
t12,3.253524464578105e-5,2.1695187737265446e-5,1.6351083232516738e-5,1.4181358644139376e-5,1.20859387267797e-5,6111.502280367779,13967.047062847263,8.646522931674735e-5,0.0,4.5821511394241035e-5,147.66568606425656,20226.215258414853
t13,3.2538306535334075e-5,2.16834281322084e-5,1.6352241674761653e-5,1.4181622312472379e-5,1.208674901897892e-5,6533.733828904862,13446.72086128499,8.348853993640686e-5,0.0,4.582538996717517e-5,166.25113392407167,20146.706050270197
t14,3.2540717509441005e-5,2.1683203559370846e-5,1.635311271380137e-5,1.4181800977540886e-5,1.2087353922570234e-5,7245.445061502761,12641.342752886121,8.352894219855322e-5,0.0,4.5832183629977155e-5,170.6438720268946,20057.431912623095
t15,3.2558997619403884e-5,2.169409306238633e-5,1.6356583769068496e-5,1.4181165340348335e-5,1.2090315929567925e-5,8560.963376588683,11920.838187161384,8.673893097914354e-5,0.0,4.583786793958201e-5,184.08609714017751,20665.8878903482
t16,3.25078202792285e-5,2.198465617926135e-5,1.6344405317407138e-5,1.418045392568002e-5,1.2080491333540114e-5,10263.646314754431,10191.285759587117,0.00011040473757585042,0.0,4.576121204914446e-5,280.6810871719086,20735.61341477723
t17,5.348951847946188e-5,2.8866866729084172e-5,2.0360501938515364e-5,1.7087997901495812e-5,1.4144397514936602e-5,10779.971644524883,6259.440405566503,0.00022990926157166552,0.0,0.0003406100155016165,0.0013518498259389275,17039.414106409775
t18,6.346619258969891e-5,3.161751635481975e-5,2.1657440297088844e-5,1.7988208477220816e-5,1.4758911717393522e-5,11070.341269590142,2064.5171470099986,0.0002941934207203584,0.0,468.4327760470154,466.30833598245226,14069.599972311296
t19,6.346287404863663e-5,3.183455386181184e-5,2.16594205224862e-5,1.7988861658563996e-5,1.4760281134765877e-5,10580.34255470696,153.74057661898456,0.00030818849997492456,0.0,3569.82619786208,454.8571654095476,14758.766952492062
t20,6.355023902778875e-5,3.184544854944504e-5,2.1666932993844575e-5,1.7993293808051973e-5,1.4766361685667433e-5,9763.678029903484,0.0,0.00031088104842221605,0.0,4860.515140732445,389.2258711631879,15013.41950250244
t21,6.343310704996945e-5,3.184961377794717e-5,2.1652544880874695e-5,1.7992367707310228e-5,1.4755450763621477e-5,9654.789426607998,0.0,0.0003113911643589191,0.0,4561.805718464958,274.7481766889833,14491.34378283619
t22,6.347171466423166e-5,3.185741083599288e-5,2.165774969122241e-5,1.799225840991438e-5,1.4759586759473954e-5,9291.827415580923,0.0,0.0003114900821538638,0.0,4292.952139687591,252.07195621752948,13836.851972714845
t23,6.347289591068168e-5,3.185242713406066e-5,2.1658513663747017e-5,1.7991912814424977e-5,1.4760033766596552e-5,8529.607192425228,0.0,0.0003115063618688602,0.0,4638.151851877179,257.43948712432433,13425.198992668877
t24,6.348087130280986e-5,3.184525490038288e-5,2.1659936587541162e-5,1.799231072451931e-5,1.476095944916876e-5,8329.978086358737,0.0,0.00031150946684487034,0.0,4271.023536776308,247.1060181698447,12848.108102553688
t25,6.353029066171793e-5,3.184573171821899e-5,2.1665355869811487e-5,1.7991669482308954e-5,1.4765108102042839e-5,7222.9439527075665,0.0,0.00031151409925562383,0.0,4703.337672295633,270.6160461407864,12196.898132456241
t26,6.340388158520778e-5,3.1854751138933005e-5,2.1645063437606e-5,1.7988865013981147e-5,1.4749481860445809e-5,6478.871830088793,0.0,0.0003115115557321674,0.0,5004.823845270469,263.3556963697656,11747.051832882626
t27,6.344782663395824e-5,3.1862116574128376e-5,2.1651289452504086e-5,1.7989225398386282e-5,1.4754959886604837e-5,6497.01993063615,0.0,0.00031149634447117915,0.0,4720.807265602809,278.733055303488,11496.560712744209
t28,6.345518102378946e-5,3.184899499444951e-5,2.165266228268204e-5,1.7989911062823917e-5,1.4755779477404797e-5,6787.389539474855,0.0,0.0003113954083557727,0.0,4360.749568107276,302.8998539706797,11451.039422650747
t29,6.346248659206492e-5,3.183770832369816e-5,2.1652210429513707e-5,1.798945544108511e-5,1.4755473650862916e-5,6787.38953947447,0.0,0.0003108679890318678,0.0,4215.212703000581,359.8409295428818,11362.443632583256
t30,6.347424993109391e-5,3.183285867949199e-5,2.1655930501086276e-5,1.798390194871705e-5,1.4758555888959689e-5,6642.20473506476,417.29596566278275,0.000308113829817532,0.0,3752.3669695837734,467.2272643118987,11279.095392442543
t31,6.337980532418443e-5,3.1625801935800286e-5,2.1634164314976844e-5,1.7981964728933928e-5,1.4743498617639828e-5,6841.833841152789,2899.1092121507727,0.0002938557371013983,0.0,388.7853628026815,573.9338954106668,10703.662754737883
t32,5.347240137763987e-5,2.8866762557235128e-5,2.035126614532338e-5,1.7085253813536157e-5,1.413843545025343e-5,7404.424942012625,7379.550808896856,0.00022942195102742033,0.0,0.0003410269210760787,0.0007392245790957235,14783.977194497053
t33,3.2518965945478094e-5,2.197805549401025e-5,1.6344188526522465e-5,1.417783512468244e-5,1.2081540588328047e-5,6925.712445093668,11246.265497800046,0.00011091455804514932,0.0,4.581251955825679e-5,0.00014637552616904285,18171.978343096904
t34,3.253016745330059e-5,2.1690003923792773e-5,1.634826437606437e-5,1.4178354372142879e-5,1.2084502101549867e-5,5568.400697816479,12126.103736989444,8.681423923831542e-5,0.0,4.5830947446311056e-5,256.74727104124054,17951.251935323642
t35,3.255306047368836e-5,2.1679788375300657e-5,1.6353821507498554e-5,1.4180005189914856e-5,1.2088069623461724e-5,5419.330418550184,12613.998598276483,8.351322836785574e-5,0.0,4.584812746219734e-5,307.8532513487777,18341.18249439154
t36,3.2514627333364e-5,2.1683403635255843e-5,1.634545083457456e-5,1.4180658066078886e-5,1.208085247153593e-5,5789.562474909091,12836.1745653006,8.303907485857179e-5,0.0,4.58127505424751e-5,307.7955238224278,18933.532789688936
t37,3.2534331285241946e-5,2.1684051393709287e-5,1.635018986436902e-5,1.418101991444966e-5,1.208506844004927e-5,6240.6203479842925,12476.789733169486,8.305100402671725e-5,0.0,4.582586733413402e-5,320.192588412747,19037.602895278058
t38,3.253812070765578e-5,2.168376127908696e-5,1.6351442130228858e-5,1.4181392522154173e-5,1.2085989954510279e-5,6732.116648959775,11416.055901108431,8.347545010252861e-5,0.0,4.5826738606051325e-5,294.83186354606084,18443.00463975716
t39,3.253951439598931e-5,2.169503410899612e-5,1.6351976203797363e-5,1.418108422007044e-5,1.2086888681054356e-5,8344.5862584392,11511.842843862942,8.672298113506261e-5,0.0,4.582059314002359e-5,265.6226470506314,20122.051978750846
t40,3.255203641821516e-5,2.1982093184697454e-5,1.6355080120861685e-5,1.4181575001413218e-5,1.208934657267502e-5,10200.458969987265,10036.27699530469,0.00011045760876021173,0.0,4.5811810850261215e-5,392.6595852562552,20629.395803977764
t41,5.346031608340292e-5,2.8865502008752282e-5,2.0356097464092142e-5,1.7088803379607058e-5,1.4140588499649081e-5,11015.896951690775,6105.699761989315,0.00022991174738474411,0.0,0.00034055776363635176,0.0013517067223800144,17121.598769767632
t42,6.346601291063047e-5,3.1623193473403644e-5,2.1657124544190153e-5,1.7988837930777473e-5,1.4758829628018604e-5,11505.895682814973,2196.294841500628,0.0002941866611901496,0.0,570.0178141751633,493.28669025041535,14765.49547242184
t43,6.346164471521032e-5,3.183856776482428e-5,2.1658984115420247e-5,1.7989238601822724e-5,1.4760160189854692e-5,11034.045068480289,175.70352570453983,0.0003081812482574546,0.0,3865.176557568775,428.9966330056133,15503.922242649061
t44,6.348873190127568e-5,3.184455006557413e-5,2.1660172811708905e-5,1.7992891248911545e-5,1.4761273534155178e-5,9709.233728250205,0.0,0.000310869123004448,0.0,5595.046860092114,434.9394537387465,15739.220502697808
t45,6.355043374336013e-5,3.184731394977244e-5,2.1669478711218966e-5,1.7993935703883816e-5,1.4768105639467788e-5,9709.233728247562,0.0,0.000311383559971633,0.0,5159.8122533822325,337.50365972680265,15206.550102569423
t46,6.343384143291307e-5,3.1849493597425505e-5,2.1653449532886173e-5,1.7992610686179156e-5,1.4756152603659629e-5,9763.678029911509,0.0,0.0003114777469480455,0.0,4354.095317100208,232.95941469722538,14350.733222872235
t47,6.347035705091202e-5,3.1857788924446174e-5,2.1657599861712446e-5,1.7992023537837264e-5,1.4759542554393675e-5,9164.79071172019,0.0,0.0003114988111491433,0.0,4504.922626973436,241.0368428424749,13910.750642772224
t48,6.346771761249214e-5,3.185364117587522e-5,2.165753290745979e-5,1.7991248424086672e-5,1.4759367517355794e-5,8003.312276434574,0.0,0.0003115016913485452,0.0,4804.087651011302,258.72231403632964,13066.122702713406
t49,6.347335259632216e-5,3.184551573448622e-5,2.165866220420054e-5,1.799148434073365e-5,1.4760054732481941e-5,7604.0540642984815,0.0,0.00031150189884731944,0.0,4456.290466749224,255.83998031601465,12316.18497259469
t50,6.35294834057195e-5,3.1844364363666424e-5,2.1664949688475438e-5,1.79916912059761e-5,1.4764821286641703e-5,7277.388254364276,0.0,0.00031150361613294786,0.0,4395.244757140839,273.3165996454728,11945.950072449516
t51,6.340162257403586e-5,3.1854863912113935e-5,2.1644287100897836e-5,1.798892525737642e-5,1.474889204827116e-5,6660.352835618648,0.0,0.0003114836136124741,0.0,4724.506880078532,277.86739607549924,11662.727572894883
t52,6.34460043840632e-5,3.186017579617193e-5,2.165032621875114e-5,1.7989118405202953e-5,1.4754169269064751e-5,6732.94523782218,0.0,0.0003113887864603706,0.0,4509.732579511746,317.69678433688705,11560.375062759394
t53,6.345301943149339e-5,3.184835039617899e-5,2.16499470287315e-5,1.798877125365349e-5,1.4753925456753655e-5,6950.722444442648,0.0,0.00031086647251404707,0.0,4297.846775189063,380.1174525098342,11628.687132702033
t54,6.343449048053203e-5,3.1836198401602925e-5,2.1650053929553834e-5,1.7982545894608205e-5,1.4755029912414507e-5,5861.836411312603,439.25891474460036,0.0003081258280801792,0.0,4752.818640004649,560.4962588554761,11614.410682701475
t55,6.348208693362237e-5,3.1614045445762746e-5,2.165712866228345e-5,1.7984275742217683e-5,1.475958135773603e-5,7658.498365962672,2943.0351103149383,0.00029391671926931015,0.0,260.8850050026516,365.5840110529023,11228.002935747003
t56,5.343908722753077e-5,2.8858246241873284e-5,2.0347897457958826e-5,1.70839013147102e-5,1.4135693641033584e-5,9654.789410123343,7159.921317537483,0.00022933372549032073,0.0,0.00034041893247783593,0.0010273688650653705,16814.712458647173
t57,3.252626826555091e-5,2.1983265809324248e-5,1.634735985448656e-5,1.418050914440676e-5,1.2083125808351002e-5,8845.740012680588,9627.539226319908,0.00011093035148131603,0.0,4.58013408225063e-5,0.0001483249339731596,18473.27964117765
t58,3.253452946853092e-5,2.1693662807039577e-5,1.635020438934081e-5,1.4180295258851956e-5,1.2085190243182226e-5,7249.641036203601,10491.973792511253,8.680202377513744e-5,0.0,4.582027303499241e-5,178.69489514423128,17920.309953325268
t59,3.253988476566108e-5,2.168185496631818e-5,1.635203992706653e-5,1.418123734782799e-5,1.208651356387983e-5,6844.809981908271,11315.020744357354,8.353869376910179e-5,0.0,4.58276736992429e-5,202.04415018632298,18361.875102659847
t60,3.25613417226245e-5,2.1681181224041546e-5,1.6356140669779726e-5,1.418142091612285e-5,1.2089999820925345e-5,6757.332416768159,12059.820976931604,8.350087497760656e-5,0.0,4.583892306875847e-5,215.49074691385928,19032.644366823504
t61,3.25118800753381e-5,2.1695465603048373e-5,1.6344609244830066e-5,1.4179821691820387e-5,1.2080201386561301e-5,6998.89345118282,12863.554736825636,8.632798105110346e-5,0.0,4.579185827357833e-5,185.34178348957596,20047.790200429852
t62,3.252499286182406e-5,2.1976310913581686e-5,1.6346820445587766e-5,1.4180203846824677e-5,1.2082609577211616e-5,7462.759082647669,13084.210006731082,0.00010782577306743276,0.0,4.5794859646234557e-5,167.7562884193148,20714.725628529635
t63,5.3466125206252084e-5,2.869216661763158e-5,2.0354532086270913e-5,1.708138541936667e-5,1.4141406572111995e-5,8565.903376812577,10454.363679917853,0.00022049124067386047,0.0,0.00034041137015450095,0.002734377960778957,19020.27048574662
t64,5.349757044873065e-5,2.9165989458515805e-5,2.0361823681063003e-5,1.7088853724654762e-5,1.4146090040395842e-5,9255.531198233857,7577.217350610169,0.0002597638560260477,0.0,0.0003407514156632182,0.001151676114857858,16832.75043529574
t65,5.352391878589751e-5,2.935811883226047e-5,2.0366992320936503e-5,1.7089916636792317e-5,1.4149428803668486e-5,10489.602035692315,4524.367427967438,0.0002763053705461361,0.0,0.00034045063569055625,0.0007470691233597478,15013.970961973257
t66,6.343590895418994e-5,3.1659721891663407e-5,2.1653489060463897e-5,1.7989694064058834e-5,1.4756027367098302e-5,11778.11719107813,1800.961758015536,0.00030458485944399215,0.0,1536.7028290210233,595.097340418009,15710.879572612399
t67,6.346899363570889e-5,3.184691624140223e-5,2.1661182044431804e-5,1.7990701730337367e-5,1.4761854962108984e-5,11941.450096032548,87.85172932862139,0.00031018615212556264,0.0,4163.992545298479,452.9336721671257,16646.228502742575
t68,6.350767781959737e-5,3.184897364729325e-5,2.1664174329182134e-5,1.799565007720493e-5,1.4764048751219957e-5,11560.339984458513,0.0,0.0003112429488182475,0.0,4612.85212550989,373.17844174187155,16546.371012733747
t69,6.35173525670425e-5,3.1850092041282475e-5,2.166874810959665e-5,1.7996875723484117e-5,1.4766978533118516e-5,11560.339984457889,0.0,0.0003114433375505624,0.0,3932.4137114265613,304.6921754743353,15797.446332602172
t70,6.358433543191721e-5,3.185183592539024e-5,2.1675845418847296e-5,1.79971614625212e-5,1.477181297212596e-5,11215.526073988687,0.0,0.0003114863472662953,0.0,3415.1103800239084,287.54878703462424,14918.185702414557
t71,6.343763447808903e-5,3.185323436895082e-5,2.165548750004007e-5,1.7993253709428156e-5,1.4757470839113711e-5,9981.455236524378,0.0,0.00031148885554021236,0.0,4042.6731441874645,251.25486090886614,14275.383702806645
t72,6.347327456077094e-5,3.1859631012144955e-5,2.1658716299446835e-5,1.7992288141790084e-5,1.4760174352865322e-5,9128.494510618351,0.0,0.0003114939397534489,0.0,4032.9628309864447,264.3227898481817,13425.780592691
t73,6.347717149082058e-5,3.1855844223053605e-5,2.1659477039862016e-5,1.7992298095467564e-5,1.4760571032489304e-5,8692.940097386834,0.0,0.00031149093125908524,0.0,3714.148480991774,272.6304429766824,12679.719482591583
t74,6.348183709317247e-5,3.184985408886491e-5,2.166082625747612e-5,1.799269964426395e-5,1.4761365162093968e-5,8348.12618690945,0.0,0.00031147197536399347,0.0,3569.3132956990416,292.71621866558525,12210.156162492634
t75,6.354583280192993e-5,3.184911114160903e-5,2.166859512313607e-5,1.7993904399148577e-5,1.4767113580078781e-5,8692.940097381788,0.0,0.0003113795550171956,0.0,2886.150239751291,320.6386639648066,11899.729462301997
t76,6.343079643485723e-5,3.1851830116673545e-5,2.1651713791294337e-5,1.7992519808282863e-5,1.4754402542449646e-5,9110.346410074193,0.0,0.0003108596088954755,0.0,2393.475331062787,359.5423509419913,11863.364552619842
t77,6.347795137186845e-5,3.184011602218379e-5,2.1656262103382635e-5,1.7992758549453254e-5,1.475831733830302e-5,9582.197024403042,0.0,0.0003081407398787427,0.0,1936.4083216193665,454.77118863053084,11973.376992519085
t78,6.345577867727145e-5,3.162124886555241e-5,2.1657876155166227e-5,1.7987651961979584e-5,1.4758932201197123e-5,9872.566633220944,439.25891476013305,0.0002940397758964471,0.0,1141.9755204652865,629.036223033962,12082.837735001589
t79,5.350037807841547e-5,2.8867184084356638e-5,2.0365321512376258e-5,1.708903401323463e-5,1.4147783803274077e-5,11651.080470962808,3030.8868903506545,0.00023003191614258807,0.0,0.00034050076589325505,0.0007372343824138699,14681.968803050228
t80,3.28108161014503e-5,2.2089738799206787e-5,1.642172152369568e-5,1.4230709856108167e-5,1.2126440233047387e-5,12649.221868521967,7423.4725597671395,0.00011256230618979961,0.0,4.659529593216919e-5,0.0001522290401216188,20072.694837355175
t81,3.2527352069339565e-5,2.1703685988411e-5,1.635048638212511e-5,1.4182658419934433e-5,1.2085109930078275e-5,10435.551491154982,9616.040349156607,8.699885395282342e-5,0.0,4.5786752392833676e-5,199.75458319606832,20251.34665314256
t82,3.254881586244696e-5,2.168764892650413e-5,1.6355662051199224e-5,1.4184247683374263e-5,1.2089301758245333e-5,8873.379165547796,11199.891269042915,8.349605039312298e-5,0.0,4.581620505841668e-5,276.78526727247515,20350.05592804112
t83,3.255491744808282e-5,2.168789366533173e-5,1.6357924886611125e-5,1.4185713030355642e-5,1.2090802453271164e-5,8391.782778043213,12070.200446529989,8.303711409912365e-5,0.0,4.582318569046085e-5,326.2069569694111,20788.190407280163
t84,3.2560042516737404e-5,2.1689255010374215e-5,1.6359674100220468e-5,1.4186537953825521e-5,1.209199744009899e-5,8382.08018015505,12643.156325519736,8.298855218913698e-5,0.0,4.5827164508093935e-5,351.6923912834684,21376.929122661477
t85,3.258337695541657e-5,2.168883035758149e-5,1.636386337240256e-5,1.4186342553406145e-5,1.2095669280809193e-5,8736.545706859197,13091.620100519272,8.304940056965625e-5,0.0,4.583148377273476e-5,349.6256861762392,22177.79171935367
