BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t68,11560.340445481987,4986.030567251762,-0.0008527337467603488,0.0,0.0,0.0,0.0,0.0,0.0,-16546.37016
t69,11560.340445701275,4237.105886900897,-0.0008526021694806632,0.0,0.0,0.0,0.0,0.0,0.0,-15797.44548
t70,11215.526535356024,3702.6591670585326,-0.0008524145595545536,0.0,0.0,0.0,0.0,0.0,0.0,-14918.18485
t71,9981.455697710315,4293.928005096331,-0.0008528066446470555,0.0,0.0,0.0,0.0,0.0,0.0,-14275.38285
t72,9128.494971856375,4297.285620834627,-0.0008526910029470569,0.0,0.0,0.0,0.0,0.0,0.0,-13425.77974
t73,8692.940558623126,3986.778923968456,-0.000852591584769164,0.0,0.0,0.0,0.0,0.0,0.0,-12679.71863
t74,8348.126648128007,3862.0295143646267,-0.0008524926366572557,0.0,0.0,0.0,0.0,0.0,0.0,-12210.15531
t75,8692.9405585859,3206.7889037160976,-0.0008523019988461026,0.0,0.0,0.0,0.0,0.0,0.0,-11899.72861
t76,9110.346870615063,2753.017682004778,-0.0008526198447428005,0.0,0.0,0.0,0.0,0.0,0.0,-11863.3637
t77,9582.197482269186,2391.1795102498972,-0.0008525190852271318,0.0,0.0,0.0,0.0,0.0,0.0,-11973.37614
t78,10311.825991502341,1771.0117434992485,-0.0006450015892266422,0.0,0.0,0.0,0.0,0.0,0.0,-12082.83709
t79,14681.967725315078,0.001077735148307125,-2378.62452305023,0.0,0.0,0.0,0.0,0.0,0.0,-12303.34428
t80,20072.69463853084,0.000198824336053788,-7986.469077355186,0.0,0.0,0.0,0.0,0.0,0.0,-12086.22576
t81,20051.592024159738,199.75462898282072,-8304.726593142555,0.0,0.0,0.0,0.0,0.0,0.0,-11946.62006
t82,20073.27061495244,276.7853130886802,-8227.69590804112,0.0,0.0,0.0,0.0,0.0,0.0,-12122.36002
t83,20461.983404487568,326.2070027925968,-8178.274217280167,0.0,0.0,0.0,0.0,0.0,0.0,-12609.91619
t84,21025.236685550844,351.6924371106329,-8152.7887826614715,0.0,0.0,0.0,0.0,0.0,0.0,-13224.14034
t85,21828.16598734595,349.62573200772295,-8154.855489353676,0.0,0.0,0.0,0.0,0.0,0.0,-14022.93623
t86,22532.786108113993,277.41591634539105,-8227.06530445937,0.0,0.0,0.0,0.0,0.0,0.0,-14583.13672
t87,22970.645962422193,236.12413497921847,-8268.357087401408,0.0,0.0,0.0,0.0,0.0,0.0,-14938.41301
t88,23531.129809563303,489.7376730632749,-8014.743552626578,0.0,0.0,0.0,0.0,0.0,0.0,-16006.12393
t89,19879.071939078378,0.0016925184428991666,-3137.6830615968183,0.0,0.0,0.0,0.0,0.0,0.0,-16741.39057
t90,15519.88972960969,2495.3394327182173,-0.0008523279076472535,0.0,0.0,0.0,0.0,0.0,0.0,-18015.22831
t91,12821.115152533355,5683.675700504799,-0.0008530381518024345,0.0,0.0,0.0,0.0,0.0,0.0,-18504.79
t92,11215.526534615656,7037.078908303355,-0.0008529190129930297,0.0,0.0,0.0,0.0,0.0,0.0,-18252.60459
t93,10671.083518594918,6774.250824269673,-0.0008528645909621536,0.0,0.0,0.0,0.0,0.0,0.0,-17445.33349
t94,10126.640502158105,6089.641710627713,-0.000852785816284872,0.0,0.0,0.0,0.0,0.0,0.0,-16216.28136
t95,8584.051955382263,6575.118927258045,-0.0008526403098805633,0.0,0.0,0.0,0.0,0.0,0.0,-15159.17003
t96,8275.53424587534,5905.895447093554,-0.0008529688949487049,0.0,0.0,0.0,0.0,0.0,0.0,-14181.42884
t97,8874.421564130907,4464.488608662747,-0.0008527936550578523,0.0,0.0,0.0,0.0,0.0,0.0,-13338.90932
t98,9763.678491148217,3012.300871368865,-0.0008525170802227248,0.0,0.0,0.0,0.0,0.0,0.0,-12775.97851
t99,9872.567094413747,2602.6270579634124,-0.0008523771574640675,0.0,0.0,0.0,0.0,0.0,0.0,-12475.1933
t100,10126.640501949734,2186.6197502559107,-0.000852205645359882,0.0,0.0,0.0,0.0,0.0,0.0,-12313.2594
t101,10489.60251142316,1920.3846411679347,-0.0008525910939625205,0.0,0.0,0.0,0.0,0.0,0.0,-12409.9863
t102,10949.898225703004,1693.579352453759,-0.0006981567632545886,0.0,0.0,0.0,0.0,0.0,0.0,-12643.47688
t103,13833.858307073539,0.0008564799032434082,-955.245003553441,0.0,0.0,0.0,0.0,0.0,0.0,-12878.61416
t104,18986.705736888176,0.0018631824365360212,-6025.756930070615,0.0,0.0,0.0,0.0,0.0,0.0,-12960.95067
t105,21489.02431870265,0.00019655622847601845,-8504.47690525889,0.0,0.0,0.0,0.0,0.0,0.0,-12984.54761
t106,21231.996593591673,237.78767405912726,-8266.693547650802,0.0,0.0,0.0,0.0,0.0,0.0,-13203.09072
t107,21199.900726757733,268.17123129346663,-8236.309988051202,0.0,0.0,0.0,0.0,0.0,0.0,-13231.76197
t108,21077.410740657273,283.4858482713878,-8220.995368928669,0.0,0.0,0.0,0.0,0.0,0.0,-13139.90122
t109,21866.656484806317,281.6111969570185,-8222.870021763338,0.0,0.0,0.0,0.0,0.0,0.0,-13925.39766
t110,22458.901577387704,279.4162568592769,-8225.064964246983,0.0,0.0,0.0,0.0,0.0,0.0,-14513.25287
t111,23282.90111546122,197.043364580794,-8307.437860042017,0.0,0.0,0.0,0.0,0.0,0.0,-15172.50662
t112,21543.88981313649,0.0024609080327321954,-5334.834334044524,0.0,0.0,0.0,0.0,0.0,0.0,-16209.05794
t113,17539.929570144763,0.0011841765063207888,-466.32530432127163,0.0,0.0,0.0,0.0,0.0,0.0,-17073.60545
t114,13153.933113829833,4379.920699043172,-0.0008528730034723111,0.0,0.0,0.0,0.0,0.0,0.0,-17533.85296
t115,10171.49248719848,7835.8787952520715,-0.0008524505516379962,0.0,0.0,0.0,0.0,0.0,0.0,-18007.37043
t116,9313.227745237053,8504.485288268646,-7.350569631623018e-5,0.0,0.0,0.0,0.0,0.0,0.0,-17817.71296
t117,9037.754482277756,8018.521400228614,-0.00085250636811301,0.0,0.0,0.0,0.0,0.0,0.0,-17056.27503
t118,9255.531677987396,6891.179764932226,-0.0008529196203125133,0.0,0.0,0.0,0.0,0.0,0.0,-16146.71059
t119,9364.420279430482,5893.451093495809,-0.0008529262910049186,0.0,0.0,0.0,0.0,0.0,0.0,-15257.87052
t120,9309.975977510228,5030.972305355771,-0.0008528659986153421,0.0,0.0,0.0,0.0,0.0,0.0,-14340.94743
t121,9854.418993859023,3628.2525591444573,-0.0008530034797254032,0.0,0.0,0.0,0.0,0.0,0.0,-13482.6707
t122,8928.865865785274,3940.2566071289,-0.0008529141727748178,0.0,0.0,0.0,0.0,0.0,0.0,-12869.12162
t123,7858.127933228773,4740.695789791991,-0.0008530207634059486,0.0,0.0,0.0,0.0,0.0,0.0,-12598.82287
t124,7095.90771000467,5408.249902860348,-0.0008528650177200278,0.0,0.0,0.0,0.0,0.0,0.0,-12504.15676
t125,6787.390000416605,5836.3084822995115,-0.0008527161185162033,0.0,0.0,0.0,0.0,0.0,0.0,-12623.69763
t126,6696.539149049609,6270.860004124708,-0.0008531743185076759,0.0,0.0,0.0,0.0,0.0,0.0,-12967.3983
t127,9632.054901926589,3585.589806367889,-0.0006982944783959498,0.0,0.0,0.0,0.0,0.0,0.0,-13217.64401
t128,15116.419374526298,0.0008574657640338542,-1808.9846519920623,0.0,0.0,0.0,0.0,0.0,0.0,-13307.43558
t129,19936.007719046494,0.0018604702040758627,-6720.923689516702,0.0,0.0,0.0,0.0,0.0,0.0,-13215.08589
t130,21924.762767647342,0.00019603575004708903,-8504.476903683097,0.0,0.0,0.0,0.0,0.0,0.0,-13420.28606
t131,21932.38115743063,163.473218361824,-8341.007995792452,0.0,0.0,0.0,0.0,0.0,0.0,-13754.84638
t132,21906.0354552172,176.4262497058472,-8328.054964923043,0.0,0.0,0.0,0.0,0.0,0.0,-13754.40674
t133,22503.89600397519,186.9460907792648,-8317.535124754457,0.0,0.0,0.0,0.0,0.0,0.0,-14373.30697
t134,23261.126539817633,186.15836613236675,-8318.322855950002,0.0,0.0,0.0,0.0,0.0,0.0,-15128.96205
t135,23120.302171071482,236.32416301565667,-8268.157064087147,0.0,0.0,0.0,0.0,0.0,0.0,-15088.46927
t136,21269.220718374632,0.002456880171552004,-5681.224805254801,0.0,0.0,0.0,0.0,0.0,0.0,-15587.99837
t137,18849.591795757613,0.001187571460739345,-1942.3158833290772,0.0,0.0,0.0,0.0,0.0,0.0,-16907.2771
t138,15797.778379011694,1832.725173389823,-0.0008524015190879913,0.0,0.0,0.0,0.0,0.0,0.0,-17630.5027
t139,13474.446774101369,4434.747578478796,-0.000852580165563576,0.0,0.0,0.0,0.0,0.0,0.0,-17909.1935
t140,12830.707484111803,4858.87519841602,-0.0008525278234438302,0.0,0.0,0.0,0.0,0.0,0.0,-17689.58183
t141,12358.856869884828,4732.8975529551635,-0.0008528399925599745,0.0,0.0,0.0,0.0,0.0,0.0,-17091.75357
t142,11741.821451258656,4259.803191432662,-0.0008526913201682901,0.0,0.0,0.0,0.0,0.0,0.0,-16001.62379
t143,12286.264467818006,2999.835624711544,-0.0008525295490408868,0.0,0.0,0.0,0.0,0.0,0.0,-15286.09924
t144,12921.447987130532,1422.8712551645433,-0.0008522950745579607,0.0,0.0,0.0,0.0,0.0,0.0,-14344.31839
t145,12975.89228887483,606.5216532149971,-0.0008520898253815943,0.0,0.0,0.0,0.0,0.0,0.0,-13582.41309
t146,12431.449272161564,666.2198702992295,-0.0008524607926925251,0.0,0.0,0.0,0.0,0.0,0.0,-13097.66829
t147,11887.006255678101,927.0264166583922,-0.0008523364933073476,0.0,0.0,0.0,0.0,0.0,0.0,-12814.03182
t148,11469.599942952997,1241.7932093340307,-0.0008522870269022933,0.0,0.0,0.0,0.0,0.0,0.0,-12711.3923
t149,11433.303741585938,1439.0488606594217,-0.0008522453570046699,0.0,0.0,0.0,0.0,0.0,0.0,-12872.35175
t150,11631.896357158077,1597.3172149762281,-0.0008521343061305578,0.0,0.0,0.0,0.0,0.0,0.0,-13229.21272
t151,11755.603226750029,2074.4562414087336,-0.0006981587595883536,0.0,0.0,0.0,0.0,0.0,0.0,-13830.05877
t152,16346.410902108826,0.0008567442993158828,-2265.858288853127,0.0,0.0,0.0,0.0,0.0,0.0,-14080.55347
t153,20145.295466531617,0.0018608569936479737,-5775.72149738861,0.0,0.0,0.0,0.0,0.0,0.0,-14369.57583
t154,22469.65506812415,0.00020343400391488166,-8148.885531558153,0.0,0.0,0.0,0.0,0.0,0.0,-14320.76974
t155,22892.761988711267,135.4658197260311,-8369.015408437293,0.0,0.0,0.0,0.0,0.0,0.0,-14659.2124
t156,22922.996292785563,161.11083231125096,-8343.370385096814,0.0,0.0,0.0,0.0,0.0,0.0,-14740.73674
t157,23382.506237461752,177.20569797639862,-8327.275515438156,0.0,0.0,0.0,0.0,0.0,0.0,-15232.43642
t158,23730.875508119265,170.58911284466947,-8333.892100963938,0.0,0.0,0.0,0.0,0.0,0.0,-15567.57252
t159,24068.714048440026,142.57622609437018,-8361.905004534397,0.0,0.0,0.0,0.0,0.0,0.0,-15849.38527
t160,22540.955016887267,0.0030425074270437977,-6261.2665793946935,0.0,0.0,0.0,0.0,0.0,0.0,-16279.69148
t161,20026.66045837568,0.0015129852936964585,-3285.394901360973,0.0,0.0,0.0,0.0,0.0,0.0,-16741.26707
t162,17184.773924205332,0.0010906549004668048,-185.81872486023045,0.0,0.0,0.0,0.0,0.0,0.0,-16998.95629
t163,14918.665115733755,2127.0130164259845,-0.0008521597428782605,0.0,0.0,0.0,0.0,0.0,0.0,-17045.67728
t164,14536.628934842,2239.9150771893255,-0.0008520313225872415,0.0,0.0,0.0,0.0,0.0,0.0,-16776.54316
t165,14391.444131392178,1941.8520610922947,-0.0008524844736126228,0.0,0.0,0.0,0.0,0.0,0.0,-16333.29534
t166,14373.296029943054,1191.8576032368487,-0.0008531799013757533,0.0,0.0,0.0,0.0,0.0,0.0,-15565.15278
t167,14119.222617083755,777.8954315863325,-0.0007386700853690288,0.0,0.0,0.0,0.0,0.0,0.0,-14897.11731
t168,14155.51876123854,0.0007825296864757266,-35.216683768228755,0.0,0.0,0.0,0.0,0.0,0.0,-14120.30286
t169,14264.407357901891,0.000988789821582578,-944.8538866917146,0.0,0.0,0.0,0.0,0.0,0.0,-13319.55446
t170,14391.444060151673,0.0010876697621592867,-1491.180947821436,0.0,0.0,0.0,0.0,0.0,0.0,-12900.2642
t171,14409.59216009889,0.0012787342088712717,-1819.8192088330982,0.0,0.0,0.0,0.0,0.0,0.0,-12589.77423
