Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,3.8061726144812875e6,4.632437308385283e6,0.0,0.0,0.0,0.0,8.43860992286657e6
t1,0.0,0.0,0.0,0.0,0.0,6.678513364022365e-5,0.0,0.0,0.0,0.0,0.0,6.678513364022365e-5
t2,0.0,0.0,0.0,0.0,0.0,6.687000404781429e-5,0.0,0.0,0.0,0.0,0.0,6.687000404781429e-5
t3,0.0,0.0,0.0,0.0,0.0,6.689860947517445e-5,0.0,0.0,0.0,0.0,0.0,6.689860947517445e-5
t4,0.0,0.0,0.0,0.0,0.0,6.690796180919278e-5,0.0,0.0,0.0,0.0,0.0,6.690796180919278e-5
t5,0.0,0.0,0.0,0.0,0.0,6.690488180538523e-5,0.0,0.0,0.0,0.0,0.0,6.690488180538523e-5
t6,0.0,0.0,0.0,0.0,0.0,6.688992698400398e-5,6.690982121426714e-5,0.0,0.0,0.0,0.0,0.00013379974819827112
t7,0.0,0.0,0.0,0.0,0.0,6.689117071800865e-5,6.688097482765443e-5,0.0,0.0,0.0,0.0,0.00013377214554566308
t8,0.0,0.0,0.0,0.0,0.0,6.687841732855304e-5,6.688934263365809e-5,0.0,0.0,0.0,0.0,0.00013376775996221113
t9,0.0,0.0,0.0,0.0,0.0,8.319883363583358e-5,8.301518028019927e-5,0.0,0.0,0.0,0.0,0.00016621401391603285
t10,0.0,0.0,0.0,0.0,0.0,8.31832262520038e-5,8.296970190713182e-5,0.0,0.0,0.0,0.0,0.00016615292815913563
t11,0.0,0.0,0.0,0.0,0.0,1638.4108075610638,2768.60396349887,0.0,0.0,0.0,0.0,4407.014771059934
t12,0.0,0.0,0.0,0.0,0.0,1982.5505655141606,3779.01579641631,0.0,0.0,0.0,0.0,5761.5663619304705
t13,0.0,0.0,0.0,0.0,0.0,2195.5025362727447,4079.712507146116,0.0,0.0,0.0,0.0,6275.215043418861
t14,0.0,0.0,0.0,0.0,0.0,2209.7153257270393,3545.3507214669153,0.0,0.0,0.0,0.0,5755.066047193955
t15,0.0,0.0,0.0,0.0,0.0,1474.9362282828697,1893.8567862009768,0.0,0.0,0.0,0.0,3368.7930144838465
t16,0.0,0.0,0.0,0.0,0.0,153.3634016945216,241.11505495520578,0.0,0.0,0.0,0.0,394.4784566497274
t17,0.0,0.0,0.0,0.0,0.0,8.295016596093774e-5,8.315889044752112e-5,0.0,0.0,0.0,0.0,0.00016610905640845886
t18,0.0,0.0,0.0,0.0,0.0,6.670578295597807e-5,6.681521927021095e-5,0.0,0.0,0.0,0.0,0.000133521002226189
