Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,2.2836069823009904e7,0.012177430871886006,218279.9707135073,0.007230786149745497,0.02834056248405865,5.166261433304964e7,4.055478496461084e7,0.068473734174354,0.0,1.53941696295701e7,2.3985641153769176e6,1.3306448295255344e8
t1,3.0313799879112108e-6,7.83383924399341e-7,6.212607010707659e-7,5.077931475797356e-7,3.6499146391822866e-7,5913.236743263164,0.0,8.514023644647807e-6,0.0,6284.755429848521,91.92168992106022,12289.913876855577
t2,3.454251569645851e-6,7.732761106025039e-7,6.404025090116734e-7,5.145484354352131e-7,3.7685038638537973e-7,5083.941346036834,0.0,8.530312715630852e-6,0.0,6748.95640542094,151.54830127071213,11984.446067018129
t3,3.84849269557654e-6,7.747076158453572e-7,6.555163008009633e-7,5.193190639187993e-7,3.8592326548519534e-7,4398.871235269227,0.0,8.526128382569462e-6,0.0,6895.347185599118,357.8158614124261,11652.03429699086
t4,4.11722147459116e-6,7.765203335418186e-7,6.731941169426614e-7,5.253682848846365e-7,3.931912495518884e-7,3803.9419284385235,0.0,8.470257468876336e-6,0.0,6929.242075182043,808.565517820287,11541.749536396606
t5,1.7207970265416868e-6,7.425621199596593e-7,6.808337219887408e-7,5.194359635809884e-7,4.004169477922711e-7,3515.491355503094,0.0,8.419403754128704e-6,0.0,6937.243467538389,1010.241000066208,11462.97583559114
t6,3.881039024733194e-6,7.65530257566362e-7,6.073001548774633e-7,4.840222169219782e-7,3.6918246057304485e-7,3064.7873353066857,462.62778484181246,8.512563221051775e-6,0.0,6940.815281368691,939.4631489836936,11407.69356512052
t7,2.4104244926933733e-6,7.431681674096609e-7,6.096615318290204e-7,4.832020526845094e-7,3.7368347045191816e-7,2776.336762134058,3018.0955580297546,8.50177303256885e-6,0.0,5343.062106348477,157.41667838480333,11294.911118019007
t8,1.7286410258246786e-6,7.631106257458279e-7,6.326463979620647e-7,5.067496307833642e-7,3.8384152539162367e-7,2740.280440561277,7159.715742487305,8.452131625223428e-6,0.0,1311.9019661124573,141.38685271493048,11353.28501434309
t9,1.3554647708851718e-6,7.124509603916218e-7,6.011442930764949e-7,4.914728182941365e-7,3.739549579320785e-7,2523.9425103599224,11279.306032213819,7.576348363778782e-6,0.0,7.507854040066676e-6,1.0306010563612233e-5,13803.248571498441
t10,1.532251629359476e-6,7.261294542483568e-7,6.829005632040287e-7,5.287077546870181e-7,4.102231004274984e-7,2523.9425104386173,14583.790221818483,6.489293606948589e-6,0.0,8.476882695733323e-6,3.339389943104073e-5,17107.732784497388
t11,7.543086355246899e-7,5.190317323694616e-7,4.5927118420359704e-7,4.0245228838437275e-7,3.0993414878457637e-7,5516.609875366564,14641.980553261836,2.927836260801384e-6,0.0,1.0474017560842255e-6,4.093255134636412e-6,20158.59043914189
t12,7.917622720575653e-7,5.151507892090127e-7,4.928695270355503e-7,4.124982234794183e-7,3.302065042629248e-7,5488.8702952546155,14732.777547200007,2.1804693465491134e-6,0.0,1.0661087770701526e-6,166.88328821172715,20388.531136455418
t13,8.037438470907621e-7,5.219089333518811e-7,5.049137355740675e-7,4.1860841651516855e-7,3.3643578126267244e-7,5741.3274514811765,14136.300651367448,2.088661811614866e-6,0.0,1.0774796266427704e-6,185.70895550046043,20063.337064100837
t14,8.081539030937621e-7,5.257327191120741e-7,5.127415641435444e-7,4.2324886957393847e-7,3.4059040976486404e-7,6570.797308259597,13160.842675008973,2.0860618794544778e-6,0.0,1.0938894569979506e-6,177.85538685400815,19909.495375912997
t15,8.47757047090396e-7,5.254375305892282e-7,5.392956583819692e-7,4.319130197515079e-7,3.5418069811621404e-7,8255.554990793129,12197.350226985938,2.1751699996508894e-6,0.0,1.1187880359715435e-6,175.86611485296123,20628.77133862457
