Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658959100555,-22.5086501170443
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.55265895910817,-22.508650117842667
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658959111845,-22.508650118516446
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658959111714,-22.50865011879593
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658959107777,-22.50865011828102
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658959076428,-22.50865011263076
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658959064427,-22.508650105028277
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658959050767,-20.77986691019929
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658959036858,-18.310304409790575
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658959024125,-9.325741951380886
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958987163,4.829030373091841
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.55265895898008,4.829030374237612
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.55265895897593,4.8290303745438
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958974597,4.829030374373479
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958976064,4.82903037359623
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958962276,4.829030371082859
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958969293,-18.502756101927492
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958977805,-22.508650097550685
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.55265895898552,-22.50865010077086
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958991074,-22.508650102237787
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.55265895897605,-22.508650102722044
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958976686,-22.508650103265623
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958974956,-22.508650103590803
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958970923,-22.50865010374648
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958964454,-22.50865010375345
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958930447,-22.50865010292542
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958917895,-22.508650102548586
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958902043,-22.50865010188802
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.55265895888266,-22.508650100746088
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958859794,-22.50865009822037
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958798038,-19.5344850800614
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958774146,-7.407153324037575
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.55265895875359,4.829030376389183
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.55265895873754,4.829030377735079
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958725438,4.829030378244998
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958691048,4.829030379000693
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958685374,4.829030378818851
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958682525,4.829030378270451
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958682425,4.829030377033347
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.5526589586851,4.829030372865268
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.55265895867308,-18.189576112489416
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958679878,-22.50865009758023
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958685722,-22.50865010065908
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958689126,-22.508650102077446
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958689648,-22.50865010287801
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958667333,-22.50865010293902
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958662963,-22.50865010322974
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958655964,-22.508650103344927
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958646262,-22.50865010330291
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.55265895863373,-22.50865010310314
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.55265895858864,-22.508650101901562
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958568838,-22.50865010116329
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958544654,-22.50865009979228
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958514844,-22.508650095090317
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.552658958484322,-20.632194966047027
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.55265895840886,-7.790801927773293
