Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,,423,16273.37208
,,,,,,,,424,17206.73438
,,,,,,,,425,18240.69687
,,,,,,,,426,18659.88956
,,,,,,,,427,18622.05865
,,,,,,,,428,18486.78819
,,,,,,,,429,17827.44821
,,,,,,,,430,16828.45455
,,,,,,,,431,15423.68519
,,,,,,,,432,14238.02211
,,,,,,,,433,13471.15565
,,,,,,,,434,13060.97239
,,,,,,,,435,12715.04434
,,,,,,,,436,12561.61741
,,,,,,,,437,12644.12653
,,,,,,,,438,13011.45074
,,,,,,,,439,13557.42645
,,,,,,,,440,14345.32552
,,,,,,,,441,15029.66671
,,,,,,,,442,15099.1657
,,,,,,,,443,14849.71523
,,,,,,,,444,15119.98543
,,,,,,,,445,15658.58939
,,,,,,,,446,15993.26378
,,,,,,,,447,16555.28527
,,,,,,,,448,17506.45901
,,,,,,,,449,18204.53475
,,,,,,,,450,18541.10075
,,,,,,,,451,18459.86486
,,,,,,,,452,18336.74063
,,,,,,,,453,17544.88623
,,,,,,,,454,16516.10709
,,,,,,,,455,15070.1418
,,,,,,,,456,13945.78385
,,,,,,,,457,13123.02004
,,,,,,,,458,12749.66335
,,,,,,,,459,12531.91166
,,,,,,,,460,12359.09738
,,,,,,,,461,12402.40739
,,,,,,,,462,12872.2292
,,,,,,,,463,13482.61836
,,,,,,,,464,14031.77613
,,,,,,,,465,14675.46756
,,,,,,,,466,14912.52986
,,,,,,,,467,14344.94843
,,,,,,,,468,14016.43903
,,,,,,,,469,13873.66451
,,,,,,,,470,14433.74422
,,,,,,,,471,15171.2259
,,,,,,,,472,15263.2267
,,,,,,,,473,15587.34545
,,,,,,,,474,16269.57885
,,,,,,,,475,16582.06474
,,,,,,,,476,16549.29711
,,,,,,,,477,15849.73003
,,,,,,,,478,14867.69203
,,,,,,,,479,13946.16615
,,,,,,,,480,13043.98692
,,,,,,,,481,12443.00526
,,,,,,,,482,12157.45867
,,,,,,,,483,11906.91409
,,,,,,,,484,11907.39793
,,,,,,,,485,12054.35876
,,,,,,,,486,12451.84242
,,,,,,,,487,12816.91014
,,,,,,,,488,13427.1017
,,,,,,,,489,13560.27936
,,,,,,,,490,13111.59903
