Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,,393,13631.19635
,,,,,,,,394,13118.86409
,,,,,,,,395,13155.20466
,,,,,,,,396,13233.42824
,,,,,,,,397,13984.21043
,,,,,,,,398,14914.94091
,,,,,,,,399,15747.76747
,,,,,,,,400,17120.13763
,,,,,,,,401,18743.573
,,,,,,,,402,19362.22937
,,,,,,,,403,19148.604
,,,,,,,,404,18977.45379
,,,,,,,,405,18131.16279
,,,,,,,,406,18117.18302
,,,,,,,,407,16917.67694
,,,,,,,,408,15746.64704
,,,,,,,,409,14862.5947
,,,,,,,,410,14125.05232
,,,,,,,,411,13701.03976
,,,,,,,,412,13550.26234
,,,,,,,,413,13424.71061
,,,,,,,,414,13667.72233
,,,,,,,,415,14164.0182
,,,,,,,,416,14436.75079
,,,,,,,,417,14437.95074
,,,,,,,,418,13732.45642
,,,,,,,,419,13334.02537
,,,,,,,,420,13241.73387
,,,,,,,,421,13596.50523
,,,,,,,,422,14651.67409
,,,,,,,,423,15555.52555
,,,,,,,,424,16801.37527
,,,,,,,,425,18226.51908
,,,,,,,,426,18755.15631
,,,,,,,,427,18856.05438
,,,,,,,,428,18578.43379
,,,,,,,,429,17851.54909
,,,,,,,,430,17925.6299
,,,,,,,,431,16728.54159
,,,,,,,,432,15583.82881
,,,,,,,,433,14653.86327
,,,,,,,,434,13971.34332
,,,,,,,,435,13491.3795
,,,,,,,,436,13263.06486
,,,,,,,,437,13245.82032
,,,,,,,,438,13519.42286
,,,,,,,,439,13946.37757
,,,,,,,,440,14177.30543
,,,,,,,,441,14285.9881
,,,,,,,,442,13843.05441
,,,,,,,,443,13420.99013
,,,,,,,,444,13287.34789
,,,,,,,,445,14088.56919
,,,,,,,,446,14867.51444
,,,,,,,,447,15837.43874
,,,,,,,,448,17101.0999
,,,,,,,,449,18190.35697
,,,,,,,,450,18636.3675
,,,,,,,,451,18693.86059
,,,,,,,,452,18428.38622
,,,,,,,,453,17568.98711
,,,,,,,,454,17613.28245
,,,,,,,,455,16374.99819
,,,,,,,,456,15291.59055
,,,,,,,,457,14305.72767
,,,,,,,,458,13660.03428
,,,,,,,,459,13308.24681
,,,,,,,,460,13060.54482
,,,,,,,,461,13004.10118
,,,,,,,,462,13380.20132
,,,,,,,,463,13871.56947
,,,,,,,,464,13863.75605
,,,,,,,,465,13931.78895
,,,,,,,,466,13656.41857
,,,,,,,,467,12916.22334
,,,,,,,,468,12183.80149
,,,,,,,,469,12303.64431
,,,,,,,,470,13307.99488
,,,,,,,,471,14453.37937
,,,,,,,,472,14857.86759
,,,,,,,,473,15573.16767
,,,,,,,,474,16364.84559
,,,,,,,,475,16816.06048
,,,,,,,,476,16640.9427
,,,,,,,,477,15873.83091
,,,,,,,,478,15964.86739
,,,,,,,,479,15251.02254
,,,,,,,,480,14389.79362
,,,,,,,,481,13625.71289
,,,,,,,,482,13067.82961
,,,,,,,,483,12683.24924
,,,,,,,,484,12608.84537
,,,,,,,,485,12656.05254
,,,,,,,,486,12959.81454
,,,,,,,,487,13205.86125
,,,,,,,,488,13259.08162
,,,,,,,,489,12816.60074
,,,,,,,,490,11855.48774
,,,,,,,,491,10904.5886
,,,,,,,,492,10500.33579
,,,,,,,,493,11233.90488
,,,,,,,,494,11790.33397
,,,,,,,,495,12212.38219
,,,,,,,,496,13020.58505
,,,,,,,,497,14347.7398
,,,,,,,,498,15269.90574
