Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery
t121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728928454,-22.735268656258004
t122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79985672892843,-22.735268656256906
t123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728928397,-22.73526865625563
t124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79985672892836,-22.7352686562541
t125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728928308,-22.73526865625214
t126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728928177,-22.735268656246312
t127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728928088,-20.553135774976088
t128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728928,-18.276961830895885
t129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927914,-7.1802278920662115
t130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927857,4.819821933980554
t131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927757,4.819821933982632
t132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927722,4.819821933982932
t133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927693,4.819821933982862
t134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927672,4.81982193398237
t135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927654,4.819821933980807
t136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79985672892761,-17.863913270120015
t137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.7998567289276,-19.59878442386499
t138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79985672892759,-22.735268656242663
t139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79985672892758,-22.73526865624457
t140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927562,-22.735268656245452
t141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927516,-22.73526865624559
t142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79985672892749,-22.73526865624586
t143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927463,-22.73526865624597
t144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927438,-22.73526865624596
t145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927406,-22.735268656245857
t146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79985672892734,-22.7352686562451
t147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927313,-22.73526865624481
t148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927285,-22.735268656244347
t149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927253,-22.73526865624361
t150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79985672892722,-22.73526865624227
t151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927143,-20.818596069739044
t152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927107,-18.337305247208164
t153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927075,-7.186670445788307
t154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927047,4.8198219339664075
t155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927026,4.819821933975443
t156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728926976,4.8198219339772885
t157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728926965,4.819821933977457
t158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728926954,4.819821933977201
t159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728926947,4.819821933976144
t160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79985672892694,-18.136065793725358
t161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728926915,-18.794359417499763
t162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728926915,-19.85444184619984
t163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728926915,-22.735268656232435
t164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728926912,-22.735268656233064
t165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79985672892691,-22.735268656232794
t166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728926887,-22.735268656229945
t167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728926883,-21.559555483403695
t168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79985672892688,-20.2898030668164
t169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728926876,-19.864178107348433
t170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728926873,-19.551827103784685
t171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728926855,-18.936224968249565
t172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728926855,-18.64041087386163
t173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728926855,-18.320913637216833
t174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728926855,-17.954979379741054
t175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728926855,-17.729147180984818
t176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728926837,-7.547746513192318
t177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79985672892684,4.819821933983605
t178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728926848,4.819821933984687
t179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79985672892685,4.819821933985102
t180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728926866,4.819821933985182
t181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728926862,4.819821933985385
t182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79985672892688,4.8198219339848
t183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728926905,4.819821933983288
t184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79985672892693,-18.267579522417936
t185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79985672892697,-18.6759381990119
t186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728926997,-19.74547475596641
t187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927036,-22.735268656242347
t188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79985672892707,-22.73526865624429
t189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927104,-22.735268656245257
t190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927132,-22.73526865624586
t191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927143,-22.735268656245868
t192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.799856728927164,-22.73526865624608
