Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96808.50931090541,4065.861888511803
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89991.89798968936,3836.10018448453
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83002.73248965736,3420.095642056126
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75946.4215409799,2509.2656843119453
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68867.57215497574,1377.5772467671038
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61811.557457156494,272.6564353232336
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56208.706470305166,179.10316397029456
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55043.2400363238,0.0014233143173606484
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56924.8157720627,0.0018541725978491377
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61247.599728201,0.0004075080909474064
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66715.44299397973,1200.8933904303744
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72183.28625975316,2105.3427986801325
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77651.12952552177,2972.4808063328737
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83118.97279126775,3830.8001294402216
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88586.81605698421,4662.133382719736
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94054.65932275975,5299.546409034032
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96977.27648792905,5299.545994827703
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96508.84397058378,4790.892702486215
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92939.0180315218,4294.730460721273
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88078.50314960626,3870.15948619005
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83516.69769005512,3570.4619173283418
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79223.74580925364,3295.499794771642
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74585.59421625633,3014.6827161870915
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70314.57093833442,2745.1374880370568
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65611.23352485966,2449.947287958169
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60606.40993851919,2162.6767497377064
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55885.602931797504,1858.6324356830069
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51524.85362253857,1528.226737707426
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47309.64117835315,1135.709149257636
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43557.27446751108,626.0534808448865
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43168.489363380104,0.0009696912551047587
