BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t28,6945.331229502704,4820.72752573976,-158.6807252420599,0.0,0.0,0.0,0.0,0.0,0.0,-11607.37803
t29,6945.331229511204,4620.862943961456,-153.07195347268248,0.0,0.0,0.0,0.0,0.0,0.0,-11413.12222
t30,7207.407923067529,4162.150093989254,-142.06253705622942,0.0,0.0,0.0,0.0,0.0,0.0,-11227.49548
t31,9853.910308624403,859.5680095604185,-139.15288818487758,0.0,0.0,0.0,0.0,0.0,0.0,-10574.32543
t32,14838.57070804014,333.16006405092185,-5010.045482091298,0.0,0.0,0.0,0.0,0.0,0.0,-10161.68529
t33,18584.208627504213,0.00038630201713926027,-8435.954893805532,0.0,0.0,0.0,0.0,0.0,0.0,-10148.25412
t34,17998.24198855753,238.13627280710162,-8197.820491363012,0.0,0.0,0.0,0.0,0.0,0.0,-10038.55777
t35,17615.20595729125,286.8386388894133,-8149.118115181474,0.0,0.0,0.0,0.0,0.0,0.0,-9752.926481
t36,17910.77521664109,294.8721788797992,-8141.084535520845,0.0,0.0,0.0,0.0,0.0,0.0,-10064.56286
t37,17668.67215519946,309.5549447544769,-8126.40175795456,0.0,0.0,0.0,0.0,0.0,0.0,-9851.825342
t38,17270.934072417553,288.96900986673893,-8146.987699280551,0.0,0.0,0.0,0.0,0.0,0.0,-9412.915383
t39,19522.149238231228,250.36706378054015,-8185.58968201083,0.0,0.0,0.0,0.0,0.0,0.0,-11586.92662
t40,20260.97569652695,322.36964609826373,-8113.587172624637,0.0,0.0,0.0,0.0,0.0,0.0,-12469.75817
t41,17280.548277718895,343.53007258583466,-4185.806400303861,0.0,0.0,0.0,0.0,0.0,0.0,-13438.27195
t42,13934.899899430377,894.8527470523856,-159.37964648093885,0.0,0.0,0.0,0.0,0.0,0.0,-14670.373
t43,11463.70680825906,4007.17842721874,-155.32290547789904,0.0,0.0,0.0,0.0,0.0,0.0,-15315.56233
t44,9935.166357953338,5817.7226086344035,-152.57348658705678,0.0,0.0,0.0,0.0,0.0,0.0,-15600.31548
t45,9935.166358406615,5288.568737731183,-154.81278613793597,0.0,0.0,0.0,0.0,0.0,0.0,-15068.92231
t46,9990.87757163911,5172.780882044363,-169.77033368315122,0.0,0.0,0.0,0.0,0.0,0.0,-14993.88812
t47,9378.05422347463,5279.17944456178,-166.41602803599847,0.0,0.0,0.0,0.0,0.0,0.0,-14490.81764
t48,8189.548334778256,5518.168742631275,-162.34547740983822,0.0,0.0,0.0,0.0,0.0,0.0,-13545.3716
t49,7780.999434894118,5167.227470655166,-160.75766554911473,0.0,0.0,0.0,0.0,0.0,0.0,-12787.46924
t50,7446.732153168002,5014.517361456313,-155.04943462365543,0.0,0.0,0.0,0.0,0.0,0.0,-12306.20008
t51,6815.338398057227,5298.850674559868,-165.71422261648732,0.0,0.0,0.0,0.0,0.0,0.0,-11948.47485
t52,6889.620016401812,4989.588686979174,-160.31775338110347,0.0,0.0,0.0,0.0,0.0,0.0,-11718.89095
t53,7112.464871072279,4722.987150188504,-155.19324126039885,0.0,0.0,0.0,0.0,0.0,0.0,-11680.25878
t54,6430.49316080031,5270.248597455861,-141.38785825627895,0.0,0.0,0.0,0.0,0.0,0.0,-11559.3539
t55,10732.80378682229,514.020213191307,-143.3890500133194,0.0,0.0,0.0,0.0,0.0,0.0,-11103.43495
t56,16925.174486386743,252.22471341404545,-6439.910329799345,0.0,0.0,0.0,0.0,0.0,0.0,-10737.48887
t57,18894.471344342674,0.0003911595417223168,-8435.954735499341,0.0,0.0,0.0,0.0,0.0,0.0,-10458.517
t58,18048.863094591463,161.44675722072677,-8274.50994481395,0.0,0.0,0.0,0.0,0.0,0.0,-9935.799907
t59,17740.148439110777,184.18626721244232,-8251.770385321643,0.0,0.0,0.0,0.0,0.0,0.0,-9672.564321
t60,18124.288537702567,193.26464623252417,-8242.692023928186,0.0,0.0,0.0,0.0,0.0,0.0,-10074.86116
t61,18845.118672579858,162.21559003940246,-8273.741072618595,0.0,0.0,0.0,0.0,0.0,0.0,-10733.59319
t62,19692.795412876283,151.41108160332672,-8284.545604479672,0.0,0.0,0.0,0.0,0.0,0.0,-11559.66089
t63,19052.845646120895,382.7020378911958,-7363.24604401303,0.0,0.0,0.0,0.0,0.0,0.0,-12072.30164
t64,16927.26569643239,363.80253183445507,-4239.76063826703,0.0,0.0,0.0,0.0,0.0,0.0,-13051.30759
t65,15185.896718510612,183.98561456928905,-1093.129183079471,0.0,0.0,0.0,0.0,0.0,0.0,-14276.75315
t66,13824.428510973781,1938.535057366847,-154.42671833983061,0.0,0.0,0.0,0.0,0.0,0.0,-15608.53685
t67,12305.776484120874,4303.537119749739,-157.91380386971798,0.0,0.0,0.0,0.0,0.0,0.0,-16451.3998
t68,11829.347615144801,4732.707247712305,-160.286522854599,0.0,0.0,0.0,0.0,0.0,0.0,-16401.76834
t69,11829.347615369179,3984.793349353644,-160.94158472090083,0.0,0.0,0.0,0.0,0.0,0.0,-15653.19938
t70,11476.509930934893,4236.027338371372,-157.39967930586573,0.0,0.0,0.0,0.0,0.0,0.0,-15555.13759
t71,10213.722425676413,4810.654189518915,-168.60704519479086,0.0,0.0,0.0,0.0,0.0,0.0,-14855.76957
t72,9340.913414782313,4731.416768212667,-164.85265299483387,0.0,0.0,0.0,0.0,0.0,0.0,-13907.47753
t73,8895.223706646924,4418.092936005321,-162.31289265129277,0.0,0.0,0.0,0.0,0.0,0.0,-13151.00375
t74,8542.38602084466,4185.789498604745,-157.76934944959845,0.0,0.0,0.0,0.0,0.0,0.0,-12570.40617
t75,8895.223706895807,3440.537652412141,-150.28461930868173,0.0,0.0,0.0,0.0,0.0,0.0,-12185.47674
t76,9322.343010639945,2857.190102812436,-157.65267345243666,0.0,0.0,0.0,0.0,0.0,0.0,-12021.88044
t77,9805.173527717587,2368.3112782390203,-148.53617595555005,0.0,0.0,0.0,0.0,0.0,0.0,-12024.94863
t78,10534.552565741978,1615.5684313064285,-122.33983704875425,0.0,0.0,0.0,0.0,0.0,0.0,-12027.78116
t79,14904.743323991383,273.1214364287912,-2999.0877704190093,0.0,0.0,0.0,0.0,0.0,0.0,-12178.77699
t80,20248.639232828766,0.00046298588956234356,-8016.93006581177,0.0,0.0,0.0,0.0,0.0,0.0,-12231.70963
t81,20497.201116068278,187.5450022625254,-8248.411788326475,0.0,0.0,0.0,0.0,0.0,0.0,-12436.33433
t82,20363.436734661307,268.07814176985937,-8167.878626429912,0.0,0.0,0.0,0.0,0.0,0.0,-12463.63625
t83,20020.849817149032,319.07467045188963,-8116.882057598525,0.0,0.0,0.0,0.0,0.0,0.0,-12223.04243
t84,20295.89812740347,347.7030723506848,-8088.253629752986,0.0,0.0,0.0,0.0,0.0,0.0,-12555.34757
t85,20773.16546898591,345.3349358063038,-8090.62179478755,0.0,0.0,0.0,0.0,0.0,0.0,-13027.87861
t86,21660.55188637804,270.1008638231055,-8165.85588020322,0.0,0.0,0.0,0.0,0.0,0.0,-13764.79687
t87,22624.263145843808,227.3199796923078,-8208.63678553428,0.0,0.0,0.0,0.0,0.0,0.0,-14642.94634
t88,23590.955195796127,403.8955133008647,-8032.061329094058,0.0,0.0,0.0,0.0,0.0,0.0,-15962.78938
t89,20090.129793970085,330.01526114055196,-3708.1333651111636,0.0,0.0,0.0,0.0,0.0,0.0,-16712.01169
t90,15798.341823270299,2258.288406953139,-143.74379022133223,0.0,0.0,0.0,0.0,0.0,0.0,-17912.88644
t91,13113.43057176051,5365.550736579393,-169.01914833862878,0.0,0.0,0.0,0.0,0.0,0.0,-18309.96216
t92,11476.509928333458,6778.014620494544,-146.52177882879954,0.0,0.0,0.0,0.0,0.0,0.0,-18108.00277
t93,10919.397794217513,6534.675476646272,-152.98587086359504,0.0,0.0,0.0,0.0,0.0,0.0,-17301.0874
t94,10362.285659870864,6639.832120820853,-148.8836806909448,0.0,0.0,0.0,0.0,0.0,0.0,-16853.2341
t95,8783.801278481418,7086.162500652145,-130.40702913422678,0.0,0.0,0.0,0.0,0.0,0.0,-15739.55675
t96,8468.104401916393,6354.6050616466955,-159.58284356333218,0.0,0.0,0.0,0.0,0.0,0.0,-14663.12662
t97,9080.927750917961,4901.56243578836,-172.29574670715448,0.0,0.0,0.0,0.0,0.0,0.0,-13810.19444
t98,9990.877571321806,3312.893980487763,-167.54217180800822,0.0,0.0,0.0,0.0,0.0,0.0,-13136.22938
t99,10102.299998421096,2818.3345816666024,-159.69315008626432,0.0,0.0,0.0,0.0,0.0,0.0,-12760.94143
t100,10362.285661996792,2258.7606067095644,-149.2701387049787,0.0,0.0,0.0,0.0,0.0,0.0,-12471.77613
t101,10733.693751186309,1884.8276265940033,-156.96257777900092,0.0,0.0,0.0,0.0,0.0,0.0,-12461.5588
t102,11190.918196405371,1532.719356918275,-135.21660332278867,0.0,0.0,0.0,0.0,0.0,0.0,-12588.42095
t103,14048.09651059984,179.77164587318057,-1473.821286472932,0.0,0.0,0.0,0.0,0.0,0.0,-12754.04687
t104,19140.820080371344,286.70647486140473,-6321.092015232359,0.0,0.0,0.0,0.0,0.0,0.0,-13106.43454
t105,21910.216287069168,0.00038485898943335916,-8435.95479193278,0.0,0.0,0.0,0.0,0.0,0.0,-13474.26188
t106,21544.03377916286,218.14495717118194,-8217.811786334994,0.0,0.0,0.0,0.0,0.0,0.0,-13544.36695
t107,20791.409031706575,244.7179398072247,-8191.23876151188,0.0,0.0,0.0,0.0,0.0,0.0,-12844.88821
t108,20363.38674438854,271.83917576074975,-8164.117470146218,0.0,0.0,0.0,0.0,0.0,0.0,-12471.10845
t109,20829.85083972407,268.2229280778929,-8167.733727791348,0.0,0.0,0.0,0.0,0.0,0.0,-12930.34004
t110,21637.798127054215,246.53580674348274,-8189.420913787112,0.0,0.0,0.0,0.0,0.0,0.0,-13694.91302
t111,22968.286356079247,172.35517762271763,-8263.60158370455,0.0,0.0,0.0,0.0,0.0,0.0,-14877.03995
t112,21647.25191306539,399.4118468257177,-5880.940369892711,0.0,0.0,0.0,0.0,0.0,0.0,-16165.72339
t113,17704.3083342845,173.90557375128088,-833.987338035695,0.0,0.0,0.0,0.0,0.0,0.0,-17044.22657
t114,13374.745529073136,4238.0322264812185,-181.26667555311684,0.0,0.0,0.0,0.0,0.0,0.0,-17431.51108
t115,10402.15151980627,7517.721468035825,-107.33040784058244,0.0,0.0,0.0,0.0,0.0,0.0,-17812.54258
t116,9303.77260025635,8381.44217971087,-12.103639968856642,0.0,0.0,0.0,0.0,0.0,0.0,-17673.11114
t117,9248.061390168188,7758.130797892439,-94.16324806129052,0.0,0.0,0.0,0.0,0.0,0.0,-16912.02894
t118,9470.906244152317,7427.9032246981105,-115.1461388496351,0.0,0.0,0.0,0.0,0.0,0.0,-16783.66333
t119,9582.328671368085,6435.633051989687,-179.70448335695468,0.0,0.0,0.0,0.0,0.0,0.0,-15838.25724
t120,9526.61745830975,5499.380992478956,-203.3532307885327,0.0,0.0,0.0,0.0,0.0,0.0,-14822.64522
t121,10083.729593050186,4087.9604643837342,-217.73423743349898,0.0,0.0,0.0,0.0,0.0,0.0,-13953.95582
t122,9136.638964137226,4295.2986300302255,-202.5651141676132,0.0,0.0,0.0,0.0,0.0,0.0,-13229.37248
t123,8040.985097607006,5033.9168490680395,-190.33094667539905,0.0,0.0,0.0,0.0,0.0,0.0,-12884.571
t124,7261.028106286342,5579.276890191306,-177.63149647766437,0.0,0.0,0.0,0.0,0.0,0.0,-12662.6735
t125,6945.331228702156,5892.776324767002,-162.83742346922426,0.0,0.0,0.0,0.0,0.0,0.0,-12675.27013
t126,6835.999827874901,6237.044874001272,-160.70232187627158,0.0,0.0,0.0,0.0,0.0,0.0,-12912.34238
t127,9742.48787794722,3493.2576092958943,-142.66876724310805,0.0,0.0,0.0,0.0,0.0,0.0,-13093.07672
t128,15185.640937354196,205.73887335550137,-1938.4603507098395,0.0,0.0,0.0,0.0,0.0,0.0,-13452.91946
t129,19951.132736929303,237.94565137700278,-6484.278228308789,0.0,0.0,0.0,0.0,0.0,0.0,-13704.80016
t130,22197.516537691994,0.000401789912194081,-8435.954649482544,0.0,0.0,0.0,0.0,0.0,0.0,-13761.56229
t131,21517.436837927937,143.24621683428475,-8292.710434762632,0.0,0.0,0.0,0.0,0.0,0.0,-13367.97262
t132,21115.071630483453,203.24947034104483,-8232.70713082673,0.0,0.0,0.0,0.0,0.0,0.0,-13085.61397
t133,21486.042561586928,164.08171959235443,-8271.874931178321,0.0,0.0,0.0,0.0,0.0,0.0,-13378.24935
t134,22394.24189131388,176.16849407380252,-8259.788185388572,0.0,0.0,0.0,0.0,0.0,0.0,-14310.6222
t135,22897.402600407546,165.77840082153048,-8270.178401225628,0.0,0.0,0.0,0.0,0.0,0.0,-14793.0026
t136,21428.211193762614,378.7246505253794,-6262.2720342883995,0.0,0.0,0.0,0.0,0.0,0.0,-15544.66381
t137,19064.25814203573,188.08045052231216,-2374.4403625588066,0.0,0.0,0.0,0.0,0.0,0.0,-16877.89823
t138,16073.221631776945,1604.9872266060818,-150.04803838313893,0.0,0.0,0.0,0.0,0.0,0.0,-17528.16082
t139,13781.965134451113,4085.6752696440235,-153.27475409440757,0.0,0.0,0.0,0.0,0.0,0.0,-17714.36565
t140,13129.275927248727,4569.856634425075,-154.15255167247017,0.0,0.0,0.0,0.0,0.0,0.0,-17544.98001
t141,12646.445409687885,4470.261082015194,-169.19902170375263,0.0,0.0,0.0,0.0,0.0,0.0,-16947.50747
t142,12015.051658132445,4789.779972640487,-166.25510077216666,0.0,0.0,0.0,0.0,0.0,0.0,-16638.57653
t143,12572.163792491941,3461.5512798394375,-167.2291223300179,0.0,0.0,0.0,0.0,0.0,0.0,-15866.48595
t144,13222.127949664398,1767.6302713714156,-163.74205103615614,0.0,0.0,0.0,0.0,0.0,0.0,-14826.01617
t145,13277.839164478752,936.9008841565012,-161.04183863503886,0.0,0.0,0.0,0.0,0.0,0.0,-14053.69821
t146,12720.727028534644,915.4113411453307,-178.2192196784626,0.0,0.0,0.0,0.0,0.0,0.0,-13457.91915
t147,12163.614894947374,1103.9716831702826,-167.80662811725261,0.0,0.0,0.0,0.0,0.0,0.0,-13099.77995
t148,11736.49559204771,1293.7801101657037,-160.3666622121376,0.0,0.0,0.0,0.0,0.0,0.0,-12869.90904
t149,11699.354783055454,1378.7514533603448,-154.18198641462092,0.0,0.0,0.0,0.0,0.0,0.0,-12923.92425
t150,11890.509102048023,1427.5722298144653,-143.92453186151798,0.0,0.0,0.0,0.0,0.0,0.0,-13174.1568
t151,11948.183632683078,1888.0597718408326,-130.7519345225498,0.0,0.0,0.0,0.0,0.0,0.0,-13705.49147
t152,16547.6207069418,171.96007874257776,-2493.5434456834414,0.0,0.0,0.0,0.0,0.0,0.0,-14226.03734
t153,20322.92449147271,383.66549921673027,-5847.299890690085,0.0,0.0,0.0,0.0,0.0,0.0,-14859.2901
t154,22627.297204255872,0.00044763873992706546,-7965.2516818912945,0.0,0.0,0.0,0.0,0.0,0.0,-14662.04597
t155,22473.959890104616,117.16775515173234,-8318.78900526296,0.0,0.0,0.0,0.0,0.0,0.0,-14272.33864
t156,22267.84098170505,120.02981562785695,-8315.92682733301,0.0,0.0,0.0,0.0,0.0,0.0,-14071.94397
t157,22376.512919863657,148.41124157610147,-8287.545361437647,0.0,0.0,0.0,0.0,0.0,0.0,-14237.3788
t158,22911.865348856183,136.66196649419084,-8299.294645347736,0.0,0.0,0.0,0.0,0.0,0.0,-14749.23267
t159,23759.260306936834,115.30755457848848,-8320.649261514083,0.0,0.0,0.0,0.0,0.0,0.0,-15553.9186
t160,22790.697050206614,482.9727676800514,-7037.312897887562,0.0,0.0,0.0,0.0,0.0,0.0,-16236.35692
t161,20314.37058508543,284.15410118008845,-3886.636496263818,0.0,0.0,0.0,0.0,0.0,0.0,-16711.88819
t162,17507.13604991238,206.6650411956325,-817.1866811080253,0.0,0.0,0.0,0.0,0.0,0.0,-16896.61441
t163,15261.513027308783,1740.7448242238584,-151.40841153246697,0.0,0.0,0.0,0.0,0.0,0.0,-16850.84944
t164,14874.893947588243,1904.7746993329042,-147.72730692283454,0.0,0.0,0.0,0.0,0.0,0.0,-16631.94134
t165,14726.330712744279,1612.448115459395,-149.7295782070526,0.0,0.0,0.0,0.0,0.0,0.0,-16189.04925
t166,14707.7603067751,1657.0974714963008,-162.7522582761052,0.0,0.0,0.0,0.0,0.0,0.0,-16202.10552
t167,14447.77464462315,1200.2454268696429,-170.5160414933797,0.0,0.0,0.0,0.0,0.0,0.0,-15477.50403
t168,14484.915454343938,379.81560248082593,-262.7304168251717,0.0,0.0,0.0,0.0,0.0,0.0,-14602.00064
t169,14596.337882279591,183.7709686682465,-983.5524809488235,0.0,0.0,0.0,0.0,0.0,0.0,-13796.55637
t170,14726.330714869864,198.13676947690448,-1663.381204348001,0.0,0.0,0.0,0.0,0.0,0.0,-13261.08628
t171,14744.901117982557,199.44974155300264,-2066.1682195349686,0.0,0.0,0.0,0.0,0.0,0.0,-12878.18264
t172,14466.34505126765,230.28511656452338,-2021.1251278319203,0.0,0.0,0.0,0.0,0.0,0.0,-12675.50504
t173,14206.359388598365,271.64592419335133,-1921.6557627922289,0.0,0.0,0.0,0.0,0.0,0.0,-12556.34955
t174,14267.520876190356,349.23414369802856,-2053.7050598889987,0.0,0.0,0.0,0.0,0.0,0.0,-12563.04996
t175,15692.686853222234,491.20687848017496,-3445.6821817027117,0.0,0.0,0.0,0.0,0.0,0.0,-12738.21155
t176,19371.77932757619,371.2352217187178,-6649.169479296476,0.0,0.0,0.0,0.0,0.0,0.0,-13093.84507
t177,22249.55837390411,0.00038938987983983485,-8435.954903291256,0.0,0.0,0.0,0.0,0.0,0.0,-13813.60386
t178,21824.015154058394,220.43511151876032,-8215.521675579768,0.0,0.0,0.0,0.0,0.0,0.0,-13828.92859
t179,21118.353443549968,261.08757187313915,-8174.869165418646,0.0,0.0,0.0,0.0,0.0,0.0,-13204.57185
t180,20758.928689891552,279.15597454649435,-8156.800764434784,0.0,0.0,0.0,0.0,0.0,0.0,-12881.2839
t181,20916.910754390217,250.70478509866678,-8185.251899491804,0.0,0.0,0.0,0.0,0.0,0.0,-12982.36364
t182,21619.648604160346,230.4487067683301,-8205.508040926572,0.0,0.0,0.0,0.0,0.0,0.0,-13644.58927
t183,22584.376127542786,179.98402320366716,-8255.97280074154,0.0,0.0,0.0,0.0,0.0,0.0,-14508.38735
t184,21999.205128147445,407.47734588843514,-7323.038124036725,0.0,0.0,0.0,0.0,0.0,0.0,-15083.64435
t185,19418.17475857278,334.3674805363621,-4036.5317691087675,0.0,0.0,0.0,0.0,0.0,0.0,-15716.01047
t186,16935.44677919769,160.07019726664151,-1144.3092764647033,0.0,0.0,0.0,0.0,0.0,0.0,-15951.2077
t187,14664.217851059713,1780.3156583543305,-154.04814941384114,0.0,0.0,0.0,0.0,0.0,0.0,-16290.48536
t188,13537.82482452759,3006.9930629422843,-160.35846747124538,0.0,0.0,0.0,0.0,0.0,0.0,-16384.45942
t189,13073.564712928048,2977.273143824258,-161.32075675207756,0.0,0.0,0.0,0.0,0.0,0.0,-15889.5171
t190,11829.347613869293,4290.343612646208,-158.84653651318484,0.0,0.0,0.0,0.0,0.0,0.0,-15960.84469
t191,10510.848895591836,4866.331843008894,-172.23869859993704,0.0,0.0,0.0,0.0,0.0,0.0,-15204.94204
t192,8988.07572781686,5504.887099304179,-165.35366712097345,0.0,0.0,0.0,0.0,0.0,0.0,-14327.60916
t193,8430.96359245805,5376.598717686225,-164.27313014415722,0.0,0.0,0.0,0.0,0.0,0.0,-13643.28918
t194,7818.140243142288,5389.081087495604,-160.80478063812228,0.0,0.0,0.0,0.0,0.0,0.0,-13046.41655
t195,7038.183251911812,5814.601929670333,-151.9482415825731,0.0,0.0,0.0,0.0,0.0,0.0,-12700.83694
t196,8319.541166033097,4308.422465603258,-167.84844163649757,0.0,0.0,0.0,0.0,0.0,0.0,-12460.11519
t197,8988.075728690279,3472.552492919603,-161.0766716096017,0.0,0.0,0.0,0.0,0.0,0.0,-12299.55155
t198,7972.153751236954,4338.209710864195,-151.95524210117128,0.0,0.0,0.0,0.0,0.0,0.0,-12158.40822
t199,9629.29127349954,2390.176541455188,-122.349884954669,0.0,0.0,0.0,0.0,0.0,0.0,-11897.11793
t200,15697.881506431386,278.7207140743519,-4151.028170504749,0.0,0.0,0.0,0.0,0.0,0.0,-11825.57405
t201,19908.159579343133,0.000565689577867536,-7675.9261850323355,0.0,0.0,0.0,0.0,0.0,0.0,-12232.23396
t202,20265.980502195358,96.07349179400249,-8339.883223987883,0.0,0.0,0.0,0.0,0.0,0.0,-12022.17077
t203,19830.150914681137,147.64459635607764,-8288.31200103726,0.0,0.0,0.0,0.0,0.0,0.0,-11689.48351
t204,19666.553323951568,132.71644615708183,-8303.240210105769,0.0,0.0,0.0,0.0,0.0,0.0,-11496.02956
t205,20007.687277023157,162.65946906075538,-8273.297126082918,0.0,0.0,0.0,0.0,0.0,0.0,-11897.04962
t206,20843.434715229017,103.82209199889543,-8332.134647223353,0.0,0.0,0.0,0.0,0.0,0.0,-12615.12216
t207,21325.951346167825,431.83368571557395,-8004.123161881801,0.0,0.0,0.0,0.0,0.0,0.0,-13753.66187
t208,19569.841456520506,389.6092073077417,-5135.223843830085,0.0,0.0,0.0,0.0,0.0,0.0,-14824.22682
t209,16920.613856384614,186.7489711752622,-1371.455367559128,0.0,0.0,0.0,0.0,0.0,0.0,-15735.90746
t210,14289.322646399549,2331.192143249991,-147.49069964964772,0.0,0.0,0.0,0.0,0.0,0.0,-16473.02409
t211,11259.749375810792,5774.388173570015,-167.01166938026864,0.0,0.0,0.0,0.0,0.0,0.0,-16867.12588
t212,9712.321502779805,7299.241635076618,-126.77760785665792,0.0,0.0,0.0,0.0,0.0,0.0,-16884.78553
t213,10120.870401335618,6489.85217277191,-155.69710410741084,0.0,0.0,0.0,0.0,0.0,0.0,-16455.02547
t214,11123.672242976514,5198.126980496488,-172.06965347181824,0.0,0.0,0.0,0.0,0.0,0.0,-16149.72957
t215,11569.3619515985,3791.76811194633,-166.8818535455031,0.0,0.0,0.0,0.0,0.0,0.0,-15194.24821
t216,10975.109007808842,3401.734363782204,-182.45830159016276,0.0,0.0,0.0,0.0,0.0,0.0,-14194.38507
t217,10288.004042650267,3273.6126865901606,-174.3259792395652,0.0,0.0,0.0,0.0,0.0,0.0,-13387.29075
t218,8969.505323640256,3997.1902153538426,-170.61966899429035,0.0,0.0,0.0,0.0,0.0,0.0,-12796.07587
t219,7892.421861623452,4732.022681135164,-165.4715727583349,0.0,0.0,0.0,0.0,0.0,0.0,-12458.97297
t220,7521.013770748026,4892.98110196162,-157.87123271018152,0.0,0.0,0.0,0.0,0.0,0.0,-12256.12364
t221,7298.1689163947685,5180.080750378328,-168.12647677240824,0.0,0.0,0.0,0.0,0.0,0.0,-12310.12319
t222,7247.590962957278,5423.246165415524,-157.62085837285184,0.0,0.0,0.0,0.0,0.0,0.0,-12513.21627
t223,9237.727707960437,3782.221921461276,-139.95109942199576,0.0,0.0,0.0,0.0,0.0,0.0,-12879.99853
t224,13927.797734047423,192.66673004782672,-866.9602140951979,0.0,0.0,0.0,0.0,0.0,0.0,-13253.50425
t225,17293.918607379277,356.6206261338184,-4319.944803512987,0.0,0.0,0.0,0.0,0.0,0.0,-13330.59443
t226,20283.49792429531,22.044281986567853,-7503.0552662844075,0.0,0.0,0.0,0.0,0.0,0.0,-12802.48694
t227,20550.67228673482,0.00020458253219104983,-8435.958131317753,0.0,0.0,0.0,0.0,0.0,0.0,-12114.71436
t228,20329.777044975177,0.0002062593814061478,-8435.958121231251,0.0,0.0,0.0,0.0,0.0,0.0,-11893.81913
t229,20515.45848788632,0.00020604030254488086,-8435.958123926586,0.0,0.0,0.0,0.0,0.0,0.0,-12079.50057
t230,21043.48358011408,0.0002040014490970867,-8435.95814411783,0.0,0.0,0.0,0.0,0.0,0.0,-12607.52564
t231,21212.335154477234,382.31019286386754,-7886.988067335141,0.0,0.0,0.0,0.0,0.0,0.0,-13707.65728
