Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1444752632654734e7,2.6751352181657786e6,2.411988785082051e7
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.22142098941468,101.24211322526541,145.4635342146801
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.484939791779645,76.8301233909362,112.31506318271585
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.591450978217313,64.41404704594905,96.00549802416636
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.631234764161157,41.59922027097357,67.23045503513472
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.863494370907244,31.487370000350747,53.35086437125799
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.725637578794927,39.40806884281685,67.13370642161178
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.38275354621098,155.802306058722,249.18505960493297
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.66786149784683,83.42288215987138,163.0907436577182
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149.4924757317963,137.3975780406596,2286.8900537724558
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5903.200776022153,0.00020013679592191755,5903.200976158949
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7370.986338587801,1179.691241482932,8550.677580070733
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7370.986338616169,1050.377587074528,8421.363925690697
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7370.986338481339,1032.4230312093027,8403.409369690642
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7370.986338548436,1038.0891835436441,8409.07552209208
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7370.986338340327,1028.9484170065941,8399.934755346922
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7370.9863380232055,986.6829176344786,8357.669255657684
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4317.402589620862,102.5510078824511,4419.953597503313
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.50793050195804,85.026866782715,179.53479728467306
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.66026214485643,80.11337326727829,160.77363541213472
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.65384657279601,83.91770739383763,162.57155396663364
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.3110932734501,94.74193506954909,181.0530283429992
