Region,Resource,Zone,Cluster,AnnualSum
QLD,QLD_coal,1,1,1.102232090010198e9
QLD,QLD_coal_ccs,1,1,4.597163766677045
QLD,QLD_CCGT,1,1,1.9361007774005804e7
QLD,QLD_CCGT_CCS,1,1,3.143125174115702
QLD,QLD_OCGT,1,1,35.56917964439416
QLD,QLD_wind,1,1,2.099043848495387e8
QLD,QLD_solar,1,1,-7.589220966740832e7
QLD,QLD_biomass,1,1,18.61842867882745
QLD,QLD_hydro,1,1,0.0
QLD,QLD_PHES,1,1,4.5293775036091334e8
QLD,QLD_battery,1,1,3.3488070077251665e7
