Zone,1
t1,-21.75598401441325
t2,-21.755981001364304
t3,-21.75597913840713
t4,-21.755975492073286
t5,-21.755973462231513
t6,-21.755976141686702
t7,-21.755988000672165
t8,-21.755989724799832
t9,-21.755997911125306
t10,-21.755999477793758
t11,-27.1950303637876
t12,-27.19503038917772
t13,-27.195030397146155
t14,-27.19503038685356
t15,-27.195030101011245
t16,-27.195026023220883
t17,-21.75599829055407
t18,-21.75599116818715
t19,-21.75598922327235
t20,-21.75598892768639
t21,-21.755988935732557
t22,-21.755988766814074
t23,-21.755988639861567
t24,-21.755988830309455
t25,-21.755988695023113
t26,-21.755988522420946
t27,-21.755988740731638
t28,-21.755988937187816
t29,-21.755989031982388
t30,-21.755989198520222
t31,-21.755991057446685
t32,-21.75599864642637
t33,-27.195024770949374
t34,-27.195030222767304
t35,-27.19503038115571
t36,-27.195030410659363
t37,-27.19503041525013
t38,-27.19503041780929
t39,-27.195030205371403
t40,-27.195026567198425
t41,-21.7559983272323
t42,-21.755990874699982
t43,-21.755989237451708
t44,-21.75598868650899
t45,-21.755988907219233
t46,-21.755988798205074
t47,-21.75598876172058
t48,-21.755988666387545
t49,-21.755988857859062
t50,-21.75598896161377
t51,-21.7559887937009
t52,-21.755988959104055
t53,-21.755989082391398
t54,-21.75598899819365
t55,-21.755992232771714
t56,-21.75600044633695
t57,-27.195029794625466
t58,-27.195030391885826
t59,-27.19503042272715
t60,-27.19503042176032
t61,-27.195030389177987
t62,-27.19503012489013
t63,-21.75600456081564
t64,-21.755998503283774
t65,-21.755997542722785
t66,-21.755989866112632
t67,-21.755989289942708
t68,-21.755989187577022
t69,-21.755989363422962
t70,-21.755989302382545
t71,-21.75598907148107
t72,-21.755989123866506
t73,-21.755989243101155
t74,-21.7559893341002
t75,-21.755989522460432
t76,-21.755989614452414
t77,-21.755989787929973
t78,-21.75599019116604
t79,-21.755998266008046
t80,-26.72345226178296
t81,-27.195030095653806
t82,-27.19503036704755
t83,-27.195030401635883
t84,-27.19503040200797
t85,-27.19503038745697
t86,-27.195030359776034
t87,-27.19503014612984
t88,-27.195024108797735
t89,-21.75599843045605
t90,-21.755989904259128
t91,-21.75598900690178
t92,-21.755987917178974
t93,-21.755988234462105
t94,-21.75598792723283
t95,-21.755986943540258
t96,-21.75598812303389
t97,-21.755989139925635
t98,-21.755989570124317
t99,-21.755989699959
t100,-21.755989870681475
t101,-21.75598997687212
t102,-21.755990259771387
t103,-21.75599783137668
t104,-21.756000360454177
t105,-27.195027681417248
t106,-27.195030137224453
t107,-27.195030368006517
t108,-27.19503039576083
t109,-27.19503038410775
t110,-27.195030328559227
t111,-27.19502970838992
t112,-21.755999640887378
t113,-21.755997249702773
t114,-21.755989476949168
t115,-21.755984632538766
t116,-21.755966699148097
t117,-21.755982885620462
t118,-21.755984115078896
t119,-21.75598785979294
t120,-21.755988867479452
t121,-21.755989405996466
t122,-21.755989412080584
t123,-21.755989194470583
t124,-21.755988957432702
t125,-21.755988834792355
t126,-21.75598861048661
t127,-21.755989787746607
t128,-21.755998313058566
t129,-21.756001363120124
t130,-27.195029764569686
t131,-27.195030386081292
t132,-27.19503033779403
t133,-27.195030372492326
t134,-27.195030080355803
t135,-27.195028421355527
t136,-21.75600034824602
t137,-21.755998463104767
t138,-21.755990680980766
t139,-21.755989959892755
t140,-21.75598986173285
t141,-21.755989821603663
t142,-21.75598973730522
