Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,2.294636995884458e7,0.11001317505390376,159356.98356225883,0.05585942801070949,0.18211226870251201,5.341524264195172e7,3.9007665923124105e7,0.595831270047936,0.0,1.6298012003337253e7,2.2482653961464697e6,1.3407491385078253e8
t1,7.4789515713005795e-6,4.8701273613020365e-6,3.6436023396462313e-6,3.157819301338403e-6,2.6810135786162967e-6,6124.851649930825,0.0,2.2967511204569123e-5,0.0,7038.068854556539,157.2001749281486,13320.12072421454
t2,7.502451888358928e-6,4.884444177119813e-6,3.645669963454441e-6,3.157912499100209e-6,2.6841100968931196e-6,5265.878542078377,0.0,2.296915034166624e-5,0.0,7146.8682903912395,360.1658758693673,12772.912753182722
t3,7.5111083104495795e-6,4.875454752068505e-6,3.6464115794339414e-6,3.158163139620868e-6,2.6849499275041983e-6,4556.292061926839,0.0,2.296411987001109e-5,0.0,7183.77842817665,578.4876730805362,12318.558208024233
t4,7.521749210942964e-6,4.862880842012236e-6,3.6470002157444344e-6,3.1583653012598963e-6,2.6856050518397993e-6,3940.0722240112755,0.0,2.2952642970494175e-5,0.0,7230.041241398831,911.3063647968086,12081.419875035157
t5,7.5453867286188295e-6,4.86439998001769e-6,3.64910523111386e-6,3.1584214796096e-6,2.688858215769309e-6,3641.29896931193,0.0,2.2951231542658657e-5,0.0,7250.25406539335,998.4973848087436,11890.050464371427
t6,7.467203728326869e-6,4.886964411041499e-6,3.6414236931483484e-6,3.1564869944160357e-6,2.6780000769017905e-6,3174.465758915754,452.45233216550184,2.2816212198132695e-5,0.0,7216.018062562899,914.0706581312631,11757.006856421709
t7,7.45829696265989e-6,4.899079801154959e-6,3.645021038109217e-6,3.1576726533474394e-6,2.681876886507181e-6,2875.692504309699,2951.7132342619075,2.312673515664947e-5,0.0,5776.479512161013,116.75750390364878,11720.642799604952
t8,7.437649425914076e-6,4.883465155245988e-6,3.6465029078688832e-6,3.158783410810356e-6,2.6830430543338306e-6,2838.3458477627896,7002.239524164371,2.3725931618073315e-5,0.0,1460.3331090514857,168.811827143653,11469.730353657675
t9,7.4441652684957765e-6,4.876015160546336e-6,3.64848941365709e-6,3.1602845883633594e-6,2.684927366054986e-6,2614.2659067220466,11031.220462382022,2.4038427969282e-5,0.0,89.43644571252702,95.21373310366508,13830.13659377257
t10,7.46356516725581e-6,4.864073920103969e-6,3.653026221805238e-6,3.162349791387608e-6,2.6885459354478175e-6,2614.2659069316283,14263.02335372865,2.352146812254993e-5,0.0,104.94308581090861,305.7376743345787,17287.970066158792
t11,6.748860901436747e-6,4.580510510634707e-6,3.4721964580046896e-6,3.0312391864024e-6,2.586613907887254e-6,5881.475642430616,13494.6943375452,1.9102333389833462e-5,0.0,4.552630727366209e-5,0.00017504478406250021,19376.17024006866
t12,6.758564707651276e-6,4.5709034633019995e-6,3.4747936972112573e-6,3.0315238051173102e-6,2.589562384389249e-6,5965.842110039902,13203.23025230144,1.8541478358325347e-5,0.0,4.5564371122932596e-5,129.3145788181269,19298.38702569067
t13,6.7607725361245215e-6,4.5688238235738656e-6,3.475561261270491e-6,3.0319034514620536e-6,2.590283655488231e-6,6331.661599701989,12522.129812574776,1.8479435552656073e-5,0.0,4.5540477984220185e-5,147.26913296613046,19001.060629690157
t14,6.761687685878085e-6,4.5672718738052465e-6,3.4759658488341488e-6,3.0319681481021835e-6,2.590694147418195e-6,7121.338413953254,11915.197390103776,1.84905738763583e-5,0.0,4.562665396292881e-5,141.60298348814382,19178.13887208999
t15,6.772936057696911e-6,4.567517664156959e-6,3.4780468111064365e-6,3.0315694251166465e-6,2.593405515997163e-6,8727.623868071967,11450.262409445066,1.859334208167331e-5,0.0,4.568925296779258e-5,150.7437531049984,20328.6301153481
t16,6.741565448782543e-6,4.583571402887831e-6,3.470628428898017e-6,3.0293635132613637e-6,2.5852857366015132e-6,10558.519210534963,9982.777039979455,1.908236700618101e-5,0.0,4.525344961674765e-5,193.00926039631676,20734.305595656966
t17,7.447606275013592e-6,4.872644796921197e-6,3.6496882571514364e-6,3.1612637722626603e-6,2.685562743935615e-6,11091.957010633305,6140.425420235398,2.329645749188863e-5,0.0,79.36532522694641,280.8866462944397,17592.63444750331
t18,7.4442744909788665e-6,4.8792005082343515e-6,3.6498268037681413e-6,3.1603434595451142e-6,2.6863425138523955e-6,11390.730265250662,2025.2630728576955,2.3810736291292927e-5,0.0,354.896917759591,420.809575786193,14191.699877284867
t19,7.442363249019682e-6,4.875497994377052e-6,3.6505000543170788e-6,3.1601135561405076e-6,2.6871520883885994e-6,10886.550397897641,150.8173956631349,2.3793006737010456e-5,0.0,3316.1163305367854,462.00280570604804,14815.486975412245
t20,7.459627459202809e-6,4.870463491310445e-6,3.653581991831643e-6,3.162148587838573e-6,2.692103257670748e-6,10046.25061899428,0.0,2.3738820427710796e-5,0.0,4642.343413915147,392.60671548032377,15081.200793966496
t21,7.4361912904994695e-6,4.872354544891388e-6,3.6477695363566924e-6,3.161722128294863e-6,2.6841691116102414e-6,9934.21064855428,0.0,2.362174983992009e-5,0.0,4333.047410163505,295.52295420153,14562.781058343273
t22,7.443482089152729e-6,4.880341961550107e-6,3.6497761853543915e-6,3.1615591602666434e-6,2.6870356067565085e-6,9560.74408012288,0.0,2.3646222558840955e-5,0.0,4956.477854939915,295.4645667930921,14812.686547324305
t23,7.443645718910079e-6,4.875800183469998e-6,3.6500856751171576e-6,3.1614120087316424e-6,2.687336344922032e-6,8776.46428643159,0.0,2.367300296059506e-5,0.0,5313.120007473261,300.73396359632744,14390.31830299246
t24,7.445349228028719e-6,4.869408402747065e-6,3.6506696703596006e-6,3.1616064259622623e-6,2.687971870897767e-6,8571.057673789239,0.0,2.3704619347428634e-5,0.0,4881.051276923842,285.5821810545427,13737.691177287248
t25,7.455230118111128e-6,4.8707542044175994e-6,3.6528555470274816e-6,3.1613178873105836e-6,2.6910658981015196e-6,7431.984639982606,0.0,2.373847035543049e-5,0.0,5301.261955466233,307.80528872254547,13041.05192974108
t26,7.430538931702564e-6,4.8790981823935815e-6,3.644787462882697e-6,3.160095510039832e-6,2.6804835460029572e-6,6666.378174643657,0.0,2.363450354125606e-5,0.0,5477.734922574383,293.98471438227466,12438.097857029823
t27,7.439054937116229e-6,4.887632140298412e-6,3.6472747193503634e-6,3.1602543230062893e-6,2.6841186824417887e-6,6685.0515030413,0.0,2.3666917358610516e-5,0.0,5100.50422625055,308.5353665243936,12094.091141301495
t28,7.440652539628073e-6,4.875775278348166e-6,3.6478410586728386e-6,3.1605828290891245e-6,2.684656950800615e-6,6983.824757869137,0.0,2.36984111394688e-5,0.0,4600.0316917247965,332.18996458084064,11916.046459682693
t29,7.442292590346787e-6,4.867696753843593e-6,3.6476935952180055e-6,3.1604209117393492e-6,2.6845715101314585e-6,6983.824757863224,0.0,2.374820391693868e-5,0.0,4344.576453771327,380.95991178032165,11709.36116896575
t30,7.444987266797612e-6,4.878675666167691e-6,3.6491563162142693e-6,3.1581028558694575e-6,2.6863463488851007e-6,6834.438130493919,409.36162705148695,2.3881920279306875e-5,0.0,3794.6413280224237,469.25023949675574,11507.691370763774
t31,7.427179944481242e-6,4.891075385322644e-6,3.640687336776459e-6,3.1578577058675863e-6,2.676826868628463e-6,7039.844743259733,2843.986471714039,2.387089429910863e-5,0.0,408.5801188712172,542.3651735367202,10834.776553046233
t32,7.44233220404185e-6,4.8762774334516015e-6,3.645602230704817e-6,3.1597064008012647e-6,2.6815477532756063e-6,7618.71792446718,7239.238403535443,2.342332146960027e-5,0.0,94.93617723906964,284.96189681948385,15237.854447289963
t33,6.747433790994819e-6,4.5799298805374745e-6,3.470628677389567e-6,3.027890953658353e-6,2.5862803220301244e-6,7254.465565040148,11196.95378516659,1.916139467275926e-5,0.0,4.55737825144875e-5,0.00014036464808850504,18451.41957571873
t34,6.753879191725857e-6,4.565499356727371e-6,3.4730516951509303e-6,3.0295223611344924e-6,2.5884799399215456e-6,5769.656136702116,12036.26109202477,1.8594492921309427e-5,0.0,4.5728316113107695e-5,220.35709795264344,18026.27441141277
t35,6.766918353985381e-6,4.5657491514172275e-6,3.476272769882463e-6,3.03064219303086e-6,2.591424005561259e-6,5383.3893823543,12124.652934112817,1.852008223865169e-5,0.0,4.582336091877865e-5,262.58396659900217,17770.62636784057
t36,6.744839124793491e-6,4.570505565011384e-6,3.471445142361864e-6,3.0309153396688163e-6,2.585666509529589e-6,5648.436439653723,12104.134699992443,1.8465418059636737e-5,0.0,4.5606743782133455e-5,271.2888817536543,18023.860105875352
