Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,3.7809843213660764e6,4.553164146542989e6,0.0,0.0,0.0,0.0,8.334148467909065e6
t1,0.0,0.0,0.0,0.0,0.0,3.857167030218989e-9,0.0,0.0,0.0,0.0,0.0,3.857167030218989e-9
t2,0.0,0.0,0.0,0.0,0.0,3.954482963308692e-9,0.0,0.0,0.0,0.0,0.0,3.954482963308692e-9
t3,0.0,0.0,0.0,0.0,0.0,3.906279744114727e-9,0.0,0.0,0.0,0.0,0.0,3.906279744114727e-9
t4,0.0,0.0,0.0,0.0,0.0,3.869445208692923e-9,0.0,0.0,0.0,0.0,0.0,3.869445208692923e-9
t5,0.0,0.0,0.0,0.0,0.0,3.919012669939548e-9,0.0,0.0,0.0,0.0,0.0,3.919012669939548e-9
t6,0.0,0.0,0.0,0.0,0.0,3.850345819955692e-9,3.916511559509672e-9,0.0,0.0,0.0,0.0,7.766857379465364e-9
t7,0.0,0.0,0.0,0.0,0.0,3.879904397763312e-9,3.880813892465085e-9,0.0,0.0,0.0,0.0,7.760718290228397e-9
t8,0.0,0.0,0.0,0.0,0.0,4.117737262276933e-9,3.9217411540448666e-9,0.0,0.0,0.0,0.0,8.039478416321799e-9
t9,0.0,0.0,0.0,0.0,0.0,4.888534022029489e-9,4.874891601502895e-9,0.0,0.0,0.0,0.0,9.763425623532385e-9
t10,0.0,0.0,0.0,0.0,0.0,4.906723916064948e-9,4.929461283609271e-9,0.0,0.0,0.0,0.0,9.836185199674219e-9
t11,0.0,0.0,0.0,0.0,0.0,1793.0152518126997,2394.648446584364,0.0,0.0,0.0,0.0,4187.663698397064
t12,0.0,0.0,0.0,0.0,0.0,2275.7587023152964,3297.240729554358,0.0,0.0,0.0,0.0,5572.9994318696545
t13,0.0,0.0,0.0,0.0,0.0,2630.6726481113074,3806.971269731157,0.0,0.0,0.0,0.0,6437.643917842464
t14,0.0,0.0,0.0,0.0,0.0,2599.056800268155,3416.777643880976,0.0,0.0,0.0,0.0,6015.834444149131
t15,0.0,0.0,0.0,0.0,0.0,1601.9998573251996,1854.698209125645,0.0,0.0,0.0,0.0,3456.6980664508446
t16,0.0,0.0,0.0,0.0,0.0,205.17307473280925,248.08254012428006,0.0,0.0,0.0,0.0,453.2556148570893
t17,0.0,0.0,0.0,0.0,0.0,4.853063728660345e-9,4.942194209434092e-9,0.0,0.0,0.0,0.0,9.795257938094437e-9
t18,0.0,0.0,0.0,0.0,0.0,3.994500730186701e-9,3.949025995098054e-9,0.0,0.0,0.0,0.0,7.943526725284755e-9
t19,0.0,0.0,0.0,0.0,0.0,3.8089638110250235e-9,3.910514578819857e-9,0.0,0.0,0.0,0.0,7.71947838984488e-9
t20,0.0,0.0,0.0,0.0,0.0,3.830791683867574e-9,0.0,0.0,0.0,0.0,0.0,3.830791683867574e-9
t21,0.0,0.0,0.0,0.0,0.0,3.881723387166858e-9,0.0,0.0,0.0,0.0,0.0,3.881723387166858e-9
t22,0.0,0.0,0.0,0.0,0.0,3.925379132851958e-9,0.0,0.0,0.0,0.0,0.0,3.925379132851958e-9
t23,0.0,0.0,0.0,0.0,0.0,3.838067641481757e-9,0.0,0.0,0.0,0.0,0.0,3.838067641481757e-9
t24,0.0,0.0,0.0,0.0,0.0,3.87626641895622e-9,0.0,0.0,0.0,0.0,0.0,3.87626641895622e-9
t25,0.0,0.0,0.0,0.0,0.0,3.9863152778707445e-9,0.0,0.0,0.0,0.0,0.0,3.9863152778707445e-9
t26,0.0,0.0,0.0,0.0,0.0,3.841705620288849e-9,0.0,0.0,0.0,0.0,0.0,3.841705620288849e-9
t27,0.0,0.0,0.0,0.0,0.0,3.945388016290963e-9,0.0,0.0,0.0,0.0,0.0,3.945388016290963e-9
t28,0.0,0.0,0.0,0.0,0.0,3.888089850079268e-9,0.0,0.0,0.0,0.0,0.0,3.888089850079268e-9
t29,0.0,0.0,0.0,0.0,0.0,3.894456312991679e-9,0.0,0.0,0.0,0.0,0.0,3.894456312991679e-9
t30,0.0,0.0,0.0,0.0,0.0,3.995410224888474e-9,3.912361989932833e-9,0.0,0.0,0.0,0.0,7.907772214821307e-9
t31,0.0,0.0,0.0,0.0,0.0,3.87626641895622e-9,3.829427441814914e-9,0.0,0.0,0.0,0.0,7.705693860771134e-9
t32,0.0,0.0,0.0,0.0,0.0,4.904904926661402e-9,4.85761120216921e-9,0.0,0.0,0.0,0.0,9.762516128830612e-9
t33,0.0,0.0,0.0,0.0,0.0,43.112635512374254,48.94961628756391,0.0,0.0,0.0,0.0,92.06225179993817
t34,0.0,0.0,0.0,0.0,0.0,1584.4764897409696,2028.4730853106375,0.0,0.0,0.0,0.0,3612.949575051607
t35,0.0,0.0,0.0,0.0,0.0,2350.3706215436905,3648.3048050166162,0.0,0.0,0.0,0.0,5998.675426560307
t36,0.0,0.0,0.0,0.0,0.0,2583.183016711503,4136.407079131603,0.0,0.0,0.0,0.0,6719.590095843106
t37,0.0,0.0,0.0,0.0,0.0,2866.5633514159517,4513.498789555822,0.0,0.0,0.0,0.0,7380.062140971774
t38,0.0,0.0,0.0,0.0,0.0,3109.7393948385716,4444.94955440499,0.0,0.0,0.0,0.0,7554.688949243561
t39,0.0,0.0,0.0,0.0,0.0,1836.838872942155,2124.3652689316878,0.0,0.0,0.0,0.0,3961.2041418738427
