Region,Resource,Zone,Cluster,AnnualSum
QLD,QLD_coal,1,1,1.0930212904681513e9
QLD,QLD_coal_ccs,1,1,0.001394557536366961
QLD,QLD_CCGT,1,1,2.785923270058122e7
QLD,QLD_CCGT_CCS,1,1,0.0009405785072238392
QLD,QLD_OCGT,1,1,0.009950449741857399
QLD,QLD_wind,1,1,3.5331642815481573e8
QLD,QLD_solar,1,1,2.777935618051653e7
QLD,QLD_biomass,1,1,0.005220507443565076
QLD,QLD_hydro,1,1,0.0
QLD,QLD_PHES,1,1,4.555665028346015e8
QLD,QLD_battery,1,1,4.306183044339048e7
