Zone,1
t1,5.4476939951022265
t2,5.447693995110062
t3,5.447693995117115
t4,5.447693995121891
t5,5.4476939951259045
t6,5.447693995122351
t7,5.447693995100058
t8,5.44769399509812
t9,-0.5042716198443863
t10,-0.5042716198456308
t11,-24.190203417288856
t12,-24.190203417289016
t13,-24.190203417289077
t14,-24.19020341728904
t15,-24.190203417288696
t16,-24.19020341728401
t17,-0.504271619845181
t18,5.447693995096192
t19,5.44769399509893
t20,5.447693995099559
t21,5.4476939950993435
t22,5.447693995099201
t23,5.447693995099293
t24,5.4476939950990895
t25,5.447693995099316
t26,5.447693995099464
t27,5.447693995099306
t28,5.447693995099105
t29,5.447693995099026
t30,5.447693995098837
t31,5.44769399509349
t32,-0.5042716198456632
t33,-24.190203417260502
t34,-24.190203417288764
t35,-24.190203417289062
t36,-24.190203417289105
t37,-24.190203417289137
t38,-24.190203417289144
t39,-24.1902034172888
t40,-24.190203417284415
t41,-0.5042716198453527
t42,5.4476939950964045
t43,5.447693995098713
t44,5.447693995099975
t45,5.447693995099497
t46,5.447693995098901
t47,5.447693995098902
t48,5.447693995099001
t49,5.447693995098863
t50,5.44769399509886
t51,5.447693995098962
t52,5.447693995098823
t53,5.447693995098711
t54,5.447693995098888
t55,5.447693995089356
t56,-0.5042716198477634
t57,-24.19020341728813
t58,-24.19020341728902
t59,-24.190203417289123
t60,-24.19020341728911
t61,-24.190203417288973
t62,-24.190203417288537
t63,-0.504271619850726
t64,-0.504271619845607
t65,-0.5042716198435759
t66,5.4476939950974685
t67,5.447693995098423
t68,5.447693995098674
t69,5.447693995098374
t70,5.447693995098175
t71,5.447693995098285
t72,5.447693995098242
t73,5.4476939950981516
t74,5.447693995098115
t75,5.447693995097888
t76,5.447693995097629
t77,5.447693995097405
t78,5.447693995096692
t79,-0.5042716198455007
t80,-23.77073449181158
t81,-24.190203417288735
t82,-24.19020341728907
t83,-24.190203417289165
t84,-24.190203417289176
t85,-24.19020341728914
t86,-24.19020341728905
t87,-24.19020341728877
t88,-24.19020341728066
t89,-0.5042716198457485
t90,5.447693995097356
t91,5.447693995098728
t92,5.4476939951023144
t93,5.447693995101573
t94,5.44769399509951
t95,5.447693995100246
t96,5.447693995098831
t97,5.44769399509798
t98,5.4476939950975
t99,5.447693995097336
t100,5.447693995097098
t101,5.447693995096759
t102,5.447693995096244
t103,-0.5042716198449845
t104,-0.5042716198477827
t105,-24.19020341728054
t106,-24.190203417288608
t107,-24.190203417289
t108,-24.19020341728909
t109,-24.190203417289077
t110,-24.190203417288952
t111,-24.190203417288007
t112,-0.5042716198469662
t113,-0.5042716198429001
t114,5.447693995097797
t115,5.447693995120498
t116,30.408711549229327
t117,5.447693995131101
t118,5.4476939951087955
t119,5.447693995098884
t120,5.447693995097957
t121,5.447693995097357
t122,5.447693995097463
t123,5.447693995097778
t124,5.447693995098151
t125,5.447693995098527
t126,5.447693995098937
t127,5.447693995096963
t128,-0.5042716198458524
t129,-0.5042716198488452
t130,-24.19020341728778
t131,-24.190203417288917
t132,-24.190203417289023
t133,-24.19020341728894
t134,-24.190203417288583
t135,-24.190203417285645
t136,-0.5042716198480311
t137,-0.5042716198463079
t138,5.447693995095565
t139,5.447693995096658
t140,5.447693995096903
t141,5.447693995096822
t142,5.4476939950966
t143,5.447693995096113
t144,5.447693995094997
t145,5.4476939950913765
t146,5.447693995092557
t147,5.4476939950940135
t148,5.447693995094631
t149,5.447693995094852
t150,5.44769399509492
t151,5.447693995094989
t152,-0.5042716198467424
t153,-0.5042716198479944
t154,-23.77073449179241
t155,-24.19020341728653
t156,-24.19020341728807
t157,-24.190203417288526
t158,-24.19020341728856
t159,-24.190203417286465
t160,-0.5042716198496079
t161,-0.5042716198473103
t162,-0.5042716198401154
t163,5.447693995094405
t164,5.44769399509473
t165,5.447693995094359
t166,5.447693995089126
t167,5.447693995081341
t168,-0.5042716198430167
t169,-0.5042716198463247
t170,-0.5042716198467181
t171,-0.5042716198468978
t172,-0.5042716198468244
t173,-0.5042716198466991
t174,-0.5042716198466883
t175,-0.5042716198472199
t176,-0.5042716198494684
t177,-24.190203417287826
t178,-24.19020341728896
t179,-24.190203417289148
t180,-24.190203417289183
t181,-24.190203417289176
t182,-24.19020341728906
t183,-24.190203417288366
t184,-0.5042716198514158
t185,-0.5042716198473097
t186,-0.504271619844994
t187,5.447693995095155
t188,5.447693995095804
t189,5.44769399509586
t190,5.447693995096045
t191,5.44769399509621
t192,5.447693995096495
t193,5.447693995096483
t194,5.44769399509659
t195,5.447693995096922
t196,5.4476939950961905
t197,5.44769399509595
t198,5.447693995096221
t199,5.447693995095473
t200,-0.5042716198472272
t201,-23.770734491798475
t202,-24.190203417288185
t203,-24.190203417288778
t204,-24.190203417288878
t205,-24.190203417288657
t206,-24.190203417287357
t207,-24.190203417211052
t208,-0.5042716198474021
t209,-0.5042716198455511
t210,5.447693995095846
t211,5.447693995097665
t212,5.447693995104586
t213,5.447693995100142
t214,5.447693995096748
t215,5.447693995096222
t216,5.44769399509608
t217,5.447693995096068
t218,5.447693995096359
