Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,2.281694127013906e7,3.327654564812253e-5,221340.05588875327,1.6637427658492126e-5,4.9321614350071985e-5,5.159745182703177e7,4.055567347752169e7,0.00016666316164635678,0.0,1.5115639758616967e7,2.4386672009914345e6,1.3274571359045558e8
t1,4.655637785516991e-9,2.1882022306692807e-9,1.4602202246973483e-9,1.204434996076792e-9,9.844401482015454e-10,5899.888088916911,0.0,2.100519515375633e-8,0.0,6207.552757749405,79.1169433505425,12186.557790048355
t2,4.665155490877071e-9,2.194792746653137e-9,1.460520842976739e-9,1.204457141042918e-9,9.849076658257532e-10,5072.464759373047,0.0,2.100832613050242e-8,0.0,6685.173413125087,146.52588751887188,11904.164060048524
t3,4.668866122332662e-9,2.1917178229762572e-9,1.460628844774018e-9,1.2045571554737154e-9,9.850549077111614e-10,4388.941139315201,0.0,2.1024259243744103e-8,0.0,6780.291534843002,409.48149585896607,11578.714170048705
t4,4.674802172989403e-9,2.19032997754376e-9,1.460756559875811e-9,1.204632305660144e-9,9.85198528814372e-10,3795.3548376860144,0.0,2.104199605235172e-8,0.0,6809.327004355108,847.6605179756878,11452.34236004837
t5,4.9615435071844666e-9,2.1429082213994154e-9,1.4577155098130661e-9,1.2018534442514773e-9,9.834237232189758e-10,3507.5554187142207,0.0,2.036485083087894e-8,0.0,6783.522350786979,1075.7836205165947,11366.861390048907
t6,4.631635501486509e-9,2.21405627489593e-9,1.4598891772481307e-9,1.2037883892539442e-9,9.84214075990612e-10,3057.868826570938,463.43471850418473,2.0689704965650187e-8,0.0,6745.363917046538,1037.1977778966548,11303.865240049498
t7,4.651045276429118e-9,2.197811618568681e-9,1.460217835022293e-9,1.2037469911702791e-9,9.843221661957218e-10,2770.0694075991637,3023.359830263256,2.090433818062817e-8,0.0,5303.956701576234,98.80684057871623,11196.192780048772
t8,4.643038977585035e-9,2.1752255012695394e-9,1.460669457292038e-9,1.2038821318163343e-9,9.846089630850378e-10,2734.0944802274576,7172.203976907169,2.055173540049943e-8,0.0,1365.6579673329657,144.90715554120936,11416.86358003982
t9,3.7489312880917075e-9,1.9847379120033813e-9,1.3588168594608726e-9,1.134267759965501e-9,9.373641441748724e-10,2518.2449159978783,11298.979803621212,1.8288971053856313e-8,0.0,1.947282666962369e-8,2.9663388057811236e-8,13817.22471969568
t10,3.7520435556436185e-9,1.93344304617732e-9,1.3593771180101834e-9,1.13433475479906e-9,9.37793567619441e-10,2518.24491599786,14609.227792964737,1.5283153117805826e-8,0.0,1.949486272204987e-8,8.496738184031976e-8,17127.47270909146
t11,2.1222781486209605e-9,1.4340833767851998e-9,1.0633194489345972e-9,9.218256797237365e-10,7.863954657609649e-10,5671.78217776693,14553.821258854765,7.3102111840314025e-9,0.0,2.6816226578673877e-9,1.1152840941372179e-8,20225.603436649166
