BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t18,13046.774921642316,903.1792084569029,-4.8738030251682525e-8,0.0,0.0,0.0,0.0,0.0,0.0,-13949.95413
t19,10641.169568309255,3858.0953517316943,-4.873568516412548e-8,0.0,0.0,0.0,0.0,0.0,0.0,-14499.26492
t20,9677.255462952553,5186.927247050257,-4.873474903518872e-8,0.0,0.0,0.0,0.0,0.0,0.0,-14864.18271
t21,9569.330680838108,4810.775059196825,-4.8750079254110683e-8,0.0,0.0,0.0,0.0,0.0,0.0,-14380.10574
t22,9209.581407123394,4478.428942912666,-4.874682359149519e-8,0.0,0.0,0.0,0.0,0.0,0.0,-13688.01035
t23,8454.10793232265,4669.824517725695,-4.8744211766741325e-8,0.0,0.0,0.0,0.0,0.0,0.0,-13123.93245
t24,8256.245831779537,4200.377588269118,-4.874037498402011e-8,0.0,0.0,0.0,0.0,0.0,0.0,-12456.62342
t25,7159.010546949655,4727.818653098911,-4.873568131217089e-8,0.0,0.0,0.0,0.0,0.0,0.0,-11886.8292
t26,6421.524535834691,5084.680554213852,-4.8750349450566125e-8,0.0,0.0,0.0,0.0,0.0,0.0,-11506.20509
t27,6439.511999520328,4837.087600528026,-4.874564240419857e-8,0.0,0.0,0.0,0.0,0.0,0.0,-11276.5996
t28,6727.3114184921205,4455.50576155649,-4.874208148957748e-8,0.0,0.0,0.0,0.0,0.0,0.0,-11182.81718
t29,6727.311418492088,4346.788141556149,-4.8738121179288326e-8,0.0,0.0,0.0,0.0,0.0,0.0,-11074.09956
t30,7002.709787652256,3964.899942396518,-4.8730686779597624e-8,0.0,0.0,0.0,0.0,0.0,0.0,-10967.60973
t31,9694.292040166854,713.2152298700541,-3.676496121265559e-8,0.0,0.0,0.0,0.0,0.0,0.0,-10407.50727
t32,14753.840679924222,6.162652407178694e-8,-4543.393329985889,0.0,0.0,0.0,0.0,0.0,0.0,-10210.44735
t33,18642.990506639246,1.1305259854314669e-8,-8237.709646650468,0.0,0.0,0.0,0.0,0.0,0.0,-10405.28086
t34,18295.860396912372,278.2292800105451,-7959.48036692299,0.0,0.0,0.0,0.0,0.0,0.0,-10614.60931
t35,18268.275181453926,307.18370773990745,-7930.525939193788,0.0,0.0,0.0,0.0,0.0,0.0,-10644.93295
t36,18817.655797929074,339.8443545022708,-7897.865292431176,0.0,0.0,0.0,0.0,0.0,0.0,-11259.63486
t37,18566.061782511526,339.79143221105403,-7897.918214723088,0.0,0.0,0.0,0.0,0.0,0.0,-11007.935
t38,17884.933356846817,312.76574004338823,-7924.943906890521,0.0,0.0,0.0,0.0,0.0,0.0,-10272.75519
t39,19724.6008408901,289.39242302174074,-7948.317223911172,0.0,0.0,0.0,0.0,0.0,0.0,-12065.67604
t40,20169.49574404136,386.8458264462227,-7850.863820487507,0.0,0.0,0.0,0.0,0.0,0.0,-12705.47775
t41,17053.38339750573,9.635494167017884e-8,-3603.3835076017745,0.0,0.0,0.0,0.0,0.0,0.0,-13449.99989
t42,13610.883969673745,1034.9656603751812,-4.874119085846607e-8,0.0,0.0,0.0,0.0,0.0,0.0,-14645.84963
t43,11112.924480381504,4131.495729667594,-4.8742489005642e-8,0.0,0.0,0.0,0.0,0.0,0.0,-15244.42021
t44,9623.293071895188,5966.690628153123,-4.873794660883297e-8,0.0,0.0,0.0,0.0,0.0,0.0,-15589.9837
t45,9623.29307189521,5472.018978153263,-4.873718424067837e-8,0.0,0.0,0.0,0.0,0.0,0.0,-15095.31205
t46,9677.255462952571,4524.636137096198,-4.875354773348723e-8,0.0,0.0,0.0,0.0,0.0,0.0,-14201.8916
t47,9083.669161323269,4525.814938725177,-4.874926496339181e-8,0.0,0.0,0.0,0.0,0.0,0.0,-13609.4841
t48,7932.4714854363065,4742.166534612205,-4.874596818112626e-8,0.0,0.0,0.0,0.0,0.0,0.0,-12674.63802
t49,7536.74728435007,4468.868555698369,-4.874198103657746e-8,0.0,0.0,0.0,0.0,0.0,0.0,-12005.61584
t50,7212.972938006999,4492.180972041712,-4.873609252979516e-8,0.0,0.0,0.0,0.0,0.0,0.0,-11705.15391
t51,6601.39917269202,4841.126537356527,-4.87516297389113e-8,0.0,0.0,0.0,0.0,0.0,0.0,-11442.52571
t52,6673.349027434994,4619.065052613471,-4.874593064931683e-8,0.0,0.0,0.0,0.0,0.0,0.0,-11292.41408
t53,6889.198591663737,4451.202738384761,-4.87422639314971e-8,0.0,0.0,0.0,0.0,0.0,0.0,-11340.40133
t54,6251.317169094652,5051.453540953559,-4.873364482001602e-8,0.0,0.0,0.0,0.0,0.0,0.0,-11302.77071
t55,10547.86454588272,384.4635641565983,-3.9252624079020504e-8,0.0,0.0,0.0,0.0,0.0,0.0,-10932.32811
t56,16763.602977665705,7.825146355074163e-8,-5980.406017743615,0.0,0.0,0.0,0.0,0.0,0.0,-10783.19696
t57,18945.98771663954,1.1361873705515543e-8,-8237.70964665109,0.0,0.0,0.0,0.0,0.0,0.0,-10708.27807
t58,18347.94625105924,198.4614629371777,-8039.248183995971,0.0,0.0,0.0,0.0,0.0,0.0,-10507.15953
t59,18369.37179135181,214.62691779094152,-8023.082729142696,0.0,0.0,0.0,0.0,0.0,0.0,-10560.91598
t60,19065.858833532195,219.64964170076212,-8018.060005232478,0.0,0.0,0.0,0.0,0.0,0.0,-11267.44847
t61,19692.667160414203,215.1013982596388,-8022.608248673825,0.0,0.0,0.0,0.0,0.0,0.0,-11885.16031
t62,20267.286184296932,194.02699631835026,-8043.682650614962,0.0,0.0,0.0,0.0,0.0,0.0,-12417.63053
t63,18994.603145864614,1.7595222278068017e-7,-6444.855906040282,0.0,0.0,0.0,0.0,0.0,0.0,-12549.74724
t64,16787.17685523187,8.312580999543375e-8,-3504.265255314524,0.0,0.0,0.0,0.0,0.0,0.0,-13282.9116
t65,14942.82791573788,6.215768979042608e-8,-649.4009357995837,0.0,0.0,0.0,0.0,0.0,0.0,-14293.42698
t66,13483.466166239174,2105.262983809246,-4.874272307231082e-8,0.0,0.0,0.0,0.0,0.0,0.0,-15588.72915
t67,11924.024384952434,4461.324705096074,-4.874478557431186e-8,0.0,0.0,0.0,0.0,0.0,0.0,-16385.34909
t68,11458.014367840215,4938.899162208962,-4.8744173593019627e-8,0.0,0.0,0.0,0.0,0.0,0.0,-16396.91353
t69,11458.014367840224,4226.590982208685,-4.874120089222889e-8,0.0,0.0,0.0,0.0,0.0,0.0,-15684.60535
t70,11116.25255781118,3652.1128022378034,-4.873533207172637e-8,0.0,0.0,0.0,0.0,0.0,0.0,-14768.36536
t71,9893.105027181316,4081.468992867352,-4.87493978522788e-8,0.0,0.0,0.0,0.0,0.0,0.0,-13974.57402
t72,9047.694233951777,3986.903416096549,-4.8744675897673497e-8,0.0,0.0,0.0,0.0,0.0,0.0,-13034.59765
t73,8615.995105494265,3753.1552445544025,-4.874121469051891e-8,0.0,0.0,0.0,0.0,0.0,0.0,-12369.15035
t74,8274.233295465183,3695.126704583585,-4.873716905841507e-8,0.0,0.0,0.0,0.0,0.0,0.0,-11969.36
t75,8615.995105494243,3063.5324945545453,-4.8730542130038835e-8,0.0,0.0,0.0,0.0,0.0,0.0,-11679.5276
t76,9029.706770266112,2565.696799783017,-4.874229914943001e-8,0.0,0.0,0.0,0.0,0.0,0.0,-11595.40357
t77,9497.380826094968,2187.710363954107,-4.8738231931009064e-8,0.0,0.0,0.0,0.0,0.0,0.0,-11685.09119
t78,10226.546643641106,1544.651326396105,-3.6776674042881904e-8,0.0,0.0,0.0,0.0,0.0,0.0,-11771.19797
t79,14593.379836452363,6.17809968474656e-8,-2585.7096965140718,0.0,0.0,0.0,0.0,0.0,0.0,-12007.67014
t80,19996.354324404314,1.1631451864705851e-8,-7718.9365944163255,0.0,0.0,0.0,0.0,0.0,0.0,-12277.41773
t81,20479.38652423443,222.209261349578,-8015.500385584444,0.0,0.0,0.0,0.0,0.0,0.0,-12686.0954
t82,20674.831538163584,298.93699438503455,-7938.772652549048,0.0,0.0,0.0,0.0,0.0,0.0,-13034.99588
t83,20681.35953145811,333.87210273779306,-7903.8375441957705,0.0,0.0,0.0,0.0,0.0,0.0,-13111.39409
t84,21284.14264274875,350.7509420924671,-7886.95870484105,0.0,0.0,0.0,0.0,0.0,0.0,-13747.93488
t85,21726.878855958515,345.1382654875953,-7892.571381446096,0.0,0.0,0.0,0.0,0.0,0.0,-14179.44574
t86,22226.313678451566,317.08123924100016,-7920.628407692842,0.0,0.0,0.0,0.0,0.0,0.0,-14622.76651
t87,22814.77874522772,271.66142085294894,-7966.048226080407,0.0,0.0,0.0,0.0,0.0,0.0,-15120.39194
t88,23464.905885042783,483.59857594556627,-7754.111070988205,0.0,0.0,0.0,0.0,0.0,0.0,-16194.39339
t89,19790.64747408527,9.646661987129298e-8,-3061.961954181721,0.0,0.0,0.0,0.0,0.0,0.0,-16728.68552
t90,15411.294376960017,2481.784363088271,-4.8731803401678074e-8,0.0,0.0,0.0,0.0,0.0,0.0,-17893.07874
t91,12709.727892168592,5534.18354787978,-4.8758174420264424e-8,0.0,0.0,0.0,0.0,0.0,0.0,-18243.91144
t92,11116.252557811153,6986.895412237356,-4.873045946587372e-8,0.0,0.0,0.0,0.0,0.0,0.0,-18103.14797
t93,10576.628647239218,6755.864722809676,-4.8732592429903254e-8,0.0,0.0,0.0,0.0,0.0,0.0,-17332.49337
t94,10037.004736667262,6029.45712338114,-4.874221166807832e-8,0.0,0.0,0.0,0.0,0.0,0.0,-16066.46186
t95,8508.07032337979,6350.290876668966,-4.87310763018134e-8,0.0,0.0,0.0,0.0,0.0,0.0,-14858.3612
t96,8202.28344072224,5587.963299325674,-4.875358784487391e-8,0.0,0.0,0.0,0.0,0.0,0.0,-13790.24674
t97,8795.869742351551,4232.47129769686,-4.8753803673857426e-8,0.0,0.0,0.0,0.0,0.0,0.0,-13028.34104
t98,9677.25546295258,2857.927737096384,-4.874215714349579e-8,0.0,0.0,0.0,0.0,0.0,0.0,-12535.1832
t99,9785.180245066853,2469.81204498138,-4.873573630392011e-8,0.0,0.0,0.0,0.0,0.0,0.0,-12254.99229
t100,10037.004736667082,2008.2945233816454,-4.8728567036751975e-8,0.0,0.0,0.0,0.0,0.0,0.0,-12045.29926
t101,10396.754010381735,1724.9473396665246,-4.8743538822788834e-8,0.0,0.0,0.0,0.0,0.0,0.0,-12121.70135
t102,10857.771911355207,1474.0658486849857,-3.9904825065057986e-8,0.0,0.0,0.0,0.0,0.0,0.0,-12331.83776
t103,13748.880303120852,4.8867912034681827e-8,-1165.9402831697644,0.0,0.0,0.0,0.0,0.0,0.0,-12582.94002
t104,18918.77054252759,1.0623902379536564e-7,-5766.627902633902,0.0,0.0,0.0,0.0,0.0,0.0,-13152.14264
t105,21961.732596638998,1.1582678822936491e-8,-8237.709646648893,0.0,0.0,0.0,0.0,0.0,0.0,-13724.02295
t106,21819.803361920156,266.8164275066283,-7970.8932194267445,0.0,0.0,0.0,0.0,0.0,0.0,-14115.72657
t107,21398.207489001645,286.3710139659293,-7951.338632967203,0.0,0.0,0.0,0.0,0.0,0.0,-13733.23987
t108,21314.89419811747,293.25560440803946,-7944.454042525407,0.0,0.0,0.0,0.0,0.0,0.0,-13663.69576
t109,21742.877743081408,288.36953692607415,-7949.340110007373,0.0,0.0,0.0,0.0,0.0,0.0,-14081.90717
t110,22237.466086287535,276.5631103230069,-7961.146536610782,0.0,0.0,0.0,0.0,0.0,0.0,-14552.88266
t111,23119.02741087823,236.58389791517885,-8001.125749021679,0.0,0.0,0.0,0.0,0.0,0.0,-15354.48556
t112,21491.691001833897,3.239527287578064e-7,-5094.363602157951,0.0,0.0,0.0,0.0,0.0,0.0,-16397.3274
t113,17469.511879810616,8.747554294531459e-8,-408.6114698978442,0.0,0.0,0.0,0.0,0.0,0.0,-17060.90041
t114,13067.179202859279,4344.524187198552,-4.877227510720532e-8,0.0,0.0,0.0,0.0,0.0,0.0,-17411.70339
t115,10083.558194052093,7662.933675709568,-4.868294606705446e-8,0.0,0.0,0.0,0.0,0.0,0.0,-17746.49187
t116,9430.546682895996,8237.709647178888,-5.207349904272595e-9,0.0,0.0,0.0,0.0,0.0,0.0,-17668.25633
t117,8957.756915524413,7985.67799491059,-4.861201473058515e-8,0.0,0.0,0.0,0.0,0.0,0.0,-16943.43491
t118,9173.60647975207,6823.284620296681,-4.8723312474779615e-8,0.0,0.0,0.0,0.0,0.0,0.0,-15996.8911
t119,9281.531261866381,5675.530428182281,-4.877941713723013e-8,0.0,0.0,0.0,0.0,0.0,0.0,-14957.06169
t120,9227.568870809224,4722.196459239581,-4.878036577178326e-8,0.0,0.0,0.0,0.0,0.0,0.0,-13949.76533
t121,9767.192781381218,3404.9096386673,-4.879348466630517e-8,0.0,0.0,0.0,0.0,0.0,0.0,-13172.10242
t122,8849.832133408689,3778.494176639821,-4.8781306842636294e-8,0.0,0.0,0.0,0.0,0.0,0.0,-12628.32631
t123,7788.571775950351,4590.050084098386,-4.8771408270483936e-8,0.0,0.0,0.0,0.0,0.0,0.0,-12378.62186
t124,7033.098301149546,5203.098328899881,-4.876737001897094e-8,0.0,0.0,0.0,0.0,0.0,0.0,-12236.19663
t125,6727.311418492101,5608.101261556408,-4.874999294762865e-8,0.0,0.0,0.0,0.0,0.0,0.0,-12335.41268
t126,6642.960513937793,6012.798676103295,-4.875509037338011e-8,0.0,0.0,0.0,0.0,0.0,0.0,-12655.75919
t127,9586.36725805284,3335.602611979411,-3.853772838472512e-8,0.0,0.0,0.0,0.0,0.0,0.0,-12921.96987
t128,15080.943103695696,5.2603867622460974e-8,-1582.3155537480866,0.0,0.0,0.0,0.0,0.0,0.0,-13498.62755
t129,19915.727687924846,1.4436157802858192e-7,-5961.166458069034,0.0,0.0,0.0,0.0,0.0,0.0,-13954.56123
t130,22570.63156652103,1.1850844845655701e-8,-8237.709646531704,0.0,0.0,0.0,0.0,0.0,0.0,-14332.92192
t131,22110.36499203821,191.8344674554461,-8045.875179472588,0.0,0.0,0.0,0.0,0.0,0.0,-14256.32428
t132,22121.922996194764,196.99396036977808,-8040.715686564425,0.0,0.0,0.0,0.0,0.0,0.0,-14278.20127
t133,22348.72402259328,209.40104717017022,-8028.3085997631715,0.0,0.0,0.0,0.0,0.0,0.0,-14529.81647
t134,23000.891311681724,202.70508762588,-8035.00455930803,0.0,0.0,0.0,0.0,0.0,0.0,-15168.59184
t135,23026.294138588804,240.93185417257976,-7996.7777927605985,0.0,0.0,0.0,0.0,0.0,0.0,-15270.4482
t136,21197.869352321784,1.4152290273188528e-7,-5421.601532463247,0.0,0.0,0.0,0.0,0.0,0.0,-15776.26782
t137,18760.686890017976,6.737141354850696e-8,-1866.1148300853442,0.0,0.0,0.0,0.0,0.0,0.0,-16894.57206
t138,15690.020823550562,1818.3323064774975,-4.873358471022321e-8,0.0,0.0,0.0,0.0,0.0,0.0,-17508.35313
t139,13357.276584855123,4291.038355187771,-4.873748013350919e-8,0.0,0.0,0.0,0.0,0.0,0.0,-17648.31494
t140,12717.136825841575,4822.988374111846,-4.873514437300749e-8,0.0,0.0,0.0,0.0,0.0,0.0,-17540.1252
t141,12249.462770012415,4729.450670054736,-4.874859868190339e-8,0.0,0.0,0.0,0.0,0.0,0.0,-16978.91344
t142,11637.889004697494,4213.9152953584435,-4.874354316320739e-8,0.0,0.0,0.0,0.0,0.0,0.0,-15851.8043
t143,12177.512915269448,2807.7774947790417,-4.87390845064787e-8,0.0,0.0,0.0,0.0,0.0,0.0,-14985.29041
t144,12807.074144270226,1146.0621457784828,-4.873507980874502e-8,0.0,0.0,0.0,0.0,0.0,0.0,-13953.13629
t145,12861.036535327376,410.8082747215632,-4.8756283863980823e-8,0.0,0.0,0.0,0.0,0.0,0.0,-13271.84481
t146,12321.412624755409,535.4603552933563,-4.875835744690284e-8,0.0,0.0,0.0,0.0,0.0,0.0,-12856.87298
t147,11781.78871418346,812.0420958653453,-4.874178211833015e-8,0.0,0.0,0.0,0.0,0.0,0.0,-12593.83081
t148,11368.077049411424,1075.3551206372997,-4.873501648521439e-8,0.0,0.0,0.0,0.0,0.0,0.0,-12443.43217
t149,11332.102122039916,1251.9646880089144,-4.873107452983693e-8,0.0,0.0,0.0,0.0,0.0,0.0,-12584.06681
t150,11533.133818927068,1384.4397911216001,-4.87245044600126e-8,0.0,0.0,0.0,0.0,0.0,0.0,-12917.57361
t151,11679.727681527214,1854.6569485271473,-3.94165446253286e-8,0.0,0.0,0.0,0.0,0.0,0.0,-13534.38463
t152,16264.074477282149,5.028358012381354e-8,-1992.3290373325785,0.0,0.0,0.0,0.0,0.0,0.0,-14271.74544
t153,20068.304179701732,1.3689695440360795e-7,-4959.253009838415,0.0,0.0,0.0,0.0,0.0,0.0,-15109.05117
t154,22397.87882149653,1.2241405789371668e-8,-7164.47322150927,0.0,0.0,0.0,0.0,0.0,0.0,-15233.4056
t155,23248.921097899693,74.73942441472909,-8162.9702223276845,0.0,0.0,0.0,0.0,0.0,0.0,-15160.6903
t156,23282.04943787578,110.09574453865926,-8127.613902406672,0.0,0.0,0.0,0.0,0.0,0.0,-15264.53128
t157,23379.22632432553,123.71462130322213,-8113.995025629361,0.0,0.0,0.0,0.0,0.0,0.0,-15388.94592
t158,23598.344487042697,123.28373494523375,-8114.425911987873,0.0,0.0,0.0,0.0,0.0,0.0,-15607.20231
t159,24029.192495285304,119.94067582440842,-8117.768971109955,0.0,0.0,0.0,0.0,0.0,0.0,-16031.3642
t160,22437.062972340253,1.753383882826201e-7,-5969.102032515398,0.0,0.0,0.0,0.0,0.0,0.0,-16467.96094
t161,19911.44874924255,8.497179082539267e-8,-3182.8867193278256,0.0,0.0,0.0,0.0,0.0,0.0,-16728.56203
t162,17059.64336226953,6.258254677681052e-8,-182.83665233221487,0.0,0.0,0.0,0.0,0.0,0.0,-16876.80671
t163,14788.111967227076,1996.6867528217572,-4.871884378517094e-8,0.0,0.0,0.0,0.0,0.0,0.0,-16784.79872
t164,14407.958412300393,2219.1281177479045,-4.8705063214923727e-8,0.0,0.0,0.0,0.0,0.0,0.0,-16627.08653
t165,14264.058702814667,1956.3965172340727,-4.871556567399238e-8,0.0,0.0,0.0,0.0,0.0,0.0,-16220.45522
t166,14246.071239128953,1169.262050904632,-4.877474796917475e-8,0.0,0.0,0.0,0.0,0.0,0.0,-15415.33329
t167,13994.246747528257,602.0617325110226,-4.2676163071742433e-8,0.0,0.0,0.0,0.0,0.0,0.0,-14596.30848
t168,14030.221674895904,4.406315497802595e-8,-301.1009149399985,0.0,0.0,0.0,0.0,0.0,0.0,-13729.12076
t169,14138.146457010016,5.676178823487027e-8,-1128.6600670667701,0.0,0.0,0.0,0.0,0.0,0.0,-13009.48639
t170,14264.058702810062,6.246068182800504e-8,-1604.6403928726115,0.0,0.0,0.0,0.0,0.0,0.0,-12659.41831
t171,14282.046166495782,7.31662239354778e-8,-1912.2322065686465,0.0,0.0,0.0,0.0,0.0,0.0,-12369.81396
t172,14012.234211209687,8.08528522567664e-8,-1761.290021290641,0.0,0.0,0.0,0.0,0.0,0.0,-12250.94419
t173,13760.409719609408,9.065987418733886e-8,-1543.0828296999227,0.0,0.0,0.0,0.0,0.0,0.0,-12217.32689
t174,13835.529170695223,1.0332284476038364e-7,-1532.3649607985888,0.0,0.0,0.0,0.0,0.0,0.0,-12303.16421
t175,15318.0289811002,1.1360825801917431e-7,-2746.63560121407,0.0,0.0,0.0,0.0,0.0,0.0,-12571.39338
t176,19034.738182621775,3.8652854502278754e-7,-5892.131053008112,0.0,0.0,0.0,0.0,0.0,0.0,-13142.60713
t177,22308.34024663939,1.1702273620431201e-8,-8237.7096466519,0.0,0.0,0.0,0.0,0.0,0.0,-14070.6306
t178,22127.045355671424,257.8222106310889,-7979.8874363029845,0.0,0.0,0.0,0.0,0.0,0.0,-14404.98013
t179,21770.189524382142,282.049221275751,-7955.660425657805,0.0,0.0,0.0,0.0,0.0,0.0,-14096.57832
t180,21719.582981224157,297.24128285476087,-7940.468364078348,0.0,0.0,0.0,0.0,0.0,0.0,-14076.3559
t181,21783.750891046508,296.2160229435065,-7941.493623990036,0.0,0.0,0.0,0.0,0.0,0.0,-14138.47329
t182,22179.617363185625,281.2606818739742,-7956.448965059484,0.0,0.0,0.0,0.0,0.0,0.0,-14504.42908
t183,22758.106075108837,233.37017091254137,-8004.339476021473,0.0,0.0,0.0,0.0,0.0,0.0,-14987.13677
t184,21652.270725019207,1.7777910411485176e-7,-6332.90679519707,0.0,0.0,0.0,0.0,0.0,0.0,-15319.36393
t185,19013.898084746495,8.15374196483261e-8,-3286.1596748286843,0.0,0.0,0.0,0.0,0.0,0.0,-15727.73841
t186,16486.619822934223,6.218908179115132e-8,-559.9354929964011,0.0,0.0,0.0,0.0,0.0,0.0,-15926.68433
t187,14208.432273040287,2010.910957008047,-4.873566333666402e-8,0.0,0.0,0.0,0.0,0.0,0.0,-16219.34323
t188,13112.86102692771,3261.2666131214796,-4.873958996343816e-8,0.0,0.0,0.0,0.0,0.0,0.0,-16374.12764
t189,12663.174434784436,3252.7324152640213,-4.8737800748407586e-8,0.0,0.0,0.0,0.0,0.0,0.0,-15915.90685
t190,11458.01436784024,3710.8338022080816,-4.873396932340607e-8,0.0,0.0,0.0,0.0,0.0,0.0,-15168.84817
t191,10180.904446153052,4142.704063895448,-4.874964438513045e-8,0.0,0.0,0.0,0.0,0.0,0.0,-14323.60851
t192,8705.932423922924,4750.943146126606,-4.874544066860453e-8,0.0,0.0,0.0,0.0,0.0,0.0,-13456.87557
t193,8166.308513350741,4689.91068669812,-4.8743069660390224e-8,0.0,0.0,0.0,0.0,0.0,0.0,-12856.2192
t194,7572.722211721594,4872.026358327106,-4.873964512518357e-8,0.0,0.0,0.0,0.0,0.0,0.0,-12444.74857
t195,6817.248736920787,5375.219523128091,-4.873300193314639e-8,0.0,0.0,0.0,0.0,0.0,0.0,-12192.46826
t196,8058.3837312364785,3977.1706088123933,-4.874755161474515e-8,0.0,0.0,0.0,0.0,0.0,0.0,-12035.55434
t197,8705.932423922914,3254.596466125842,-4.8741278548020975e-8,0.0,0.0,0.0,0.0,0.0,0.0,-11960.52889
t198,7737.778981236976,4160.743488811433,-4.873962064252185e-8,0.0,0.0,0.0,0.0,0.0,0.0,-11898.52247
t199,9448.37092460025,2281.9288354362325,-3.696094569300138e-8,0.0,0.0,0.0,0.0,0.0,0.0,-11730.29976
t200,15477.301229090383,6.050122645837441e-8,-3602.965119151201,0.0,0.0,0.0,0.0,0.0,0.0,-11874.33611
t201,19733.475859555194,1.4063284413011097e-8,-7244.215149569582,0.0,0.0,0.0,0.0,0.0,0.0,-12489.26071
t202,20667.681789348317,84.12508879261064,-8153.584558140928,0.0,0.0,0.0,0.0,0.0,0.0,-12598.22232
t203,20553.533750703096,132.83293811473317,-8104.876708817834,0.0,0.0,0.0,0.0,0.0,0.0,-12581.48998
t204,20649.87067867675,139.47026412798817,-8098.239382804773,0.0,0.0,0.0,0.0,0.0,0.0,-12691.10156
t205,21026.059804334247,132.4045612994012,-8105.305085633853,0.0,0.0,0.0,0.0,0.0,0.0,-13053.15928
t206,21490.25997158051,111.20582267664511,-8126.50382425835,0.0,0.0,0.0,0.0,0.0,0.0,-13474.96197
t207,21281.635422738207,594.2427620977014,-7643.466884835293,0.0,0.0,0.0,0.0,0.0,0.0,-14232.4113
t208,19293.496164657885,1.4106748377069514e-7,-4233.549764798771,0.0,0.0,0.0,0.0,0.0,0.0,-15059.9464
t209,16591.33538212876,6.75485758951997e-8,-843.6999821965678,0.0,0.0,0.0,0.0,0.0,0.0,-15747.6354
t210,13920.157410835183,2528.3433092141354,-4.873172259723451e-8,0.0,0.0,0.0,0.0,0.0,0.0,-16448.50072
t211,10908.56470606488,5887.419053983583,-4.875255688079037e-8,0.0,0.0,0.0,0.0,0.0,0.0,-16795.98376
t212,9407.4435076665,7467.010242381961,-4.8705420857766304e-8,0.0,0.0,0.0,0.0,0.0,0.0,-16874.45375
t213,9803.167708752686,6678.247511296417,-4.873199587668136e-8,0.0,0.0,0.0,0.0,0.0,0.0,-16481.41522
t214,10774.490747782314,4583.242302266329,-4.8753042933199247e-8,0.0,0.0,0.0,0.0,0.0,0.0,-15357.73305
t215,11206.189876239823,3106.72480380905,-4.873698743739733e-8,0.0,0.0,0.0,0.0,0.0,0.0,-14312.91468
t216,10630.591038296392,2693.060441751954,-4.875098882706345e-8,0.0,0.0,0.0,0.0,0.0,0.0,-13323.65148
t217,9965.054881924323,2640.382468124414,-4.874287120051925e-8,0.0,0.0,0.0,0.0,0.0,0.0,-12605.43735
t218,8687.94496023708,3507.0847398115307,-4.8744991064232326e-8,0.0,0.0,0.0,0.0,0.0,0.0,-12195.0297
t219,7644.672066464584,4308.351763583996,-4.874428702551144e-8,0.0,0.0,0.0,0.0,0.0,0.0,-11953.02383
t220,7284.92279274983,4544.7239772989105,-4.8738168449805236e-8,0.0,0.0,0.0,0.0,0.0,0.0,-11829.64677
t221,7069.0732285211,4901.192521527592,-4.875429475270997e-8,0.0,0.0,0.0,0.0,0.0,0.0,-11970.26575
