Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.183800177224926e7,2.694810826048777e6,2.4532812598298036e7
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.22630641824149,148.91831230954986,214.14461872779134
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.49148522431,115.04118359259196,164.53266881690195
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.105339588741,90.72928440470066,131.83462399344165
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6184981356246,50.500889534334576,80.11938766995917
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.297010017136003,37.14647848369621,61.44348850083221
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.63641042576216,45.838575366168705,78.47498579193086
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.70964219069833,239.9800014431665,403.6896436338648
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.96690919169615,169.5032497111606,406.4701589028567
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2513.940765752375,158.8446795482551,2672.78544530063
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6280.351202071411,0.0003702600273770219,6280.351572331438
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7454.494877573638,1162.7072010003883,8617.202078574026
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7454.4948791996385,1044.6442512601552,8499.139130459793
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7454.494879356735,1036.6832066757038,8491.178086032438
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7454.494877153095,1029.9300581900109,8484.424935343106
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7454.494873844724,1009.8789489277124,8464.373822772435
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7454.494875137393,986.9351510864007,8441.430026223794
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4673.4394712855965,119.05223999523379,4792.491711280831
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.27018722297646,135.9872222448154,446.25740946779183
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.48195439436114,127.44225276070854,331.92420715506967
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.36452562920456,134.9651127877785,321.3296384169831
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.78164313113763,153.545587399472,357.32723053060965
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.97302414803042,151.65677759366338,338.62980174169377
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.31637804202606,148.10029594624217,323.41667398826826
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.95165577368275,153.19318279993144,337.14483857361415
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.39505546425934,145.73275428184033,315.1278097460997
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.43154672886251,146.7484183935561,322.1799651224186
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.58350637278377,147.35818136421634,329.9416877370001
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.07421933076108,144.5324909600413,335.60671029080237
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.17967162264972,135.73987206666325,327.91954368931295
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.7794819099682,122.03736610600758,312.8168480159758
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.70830021342914,104.80891727894462,377.5172174923738
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5560.668524768267,0.0003082933188345634,5560.668833061586
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7454.494872265073,1162.7074073899537,8617.202279655026
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7454.494870273556,947.5450669842095,8402.039937257767
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7454.494870400902,912.3862612013307,8366.881131602233
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7454.494873494657,901.1593486754082,8355.654222170066
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7454.494872394164,890.1605734964782,8344.655445890643
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7454.494871558568,911.8019076974153,8366.296779255983
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7454.494870119758,930.304636664725,8384.799506784482
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7454.4948689679095,878.2323867981141,8332.727255766024
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4512.643921109321,122.33022212125262,4634.974143230574
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.99244088030605,132.55583846886455,426.54827934917057
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.9727358531691,129.80112140384963,336.77385725701873
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.4082908957609,130.84889611836417,307.25718701412507
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.77740354632454,141.34405866071813,326.12146220704267
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.69180123745275,152.03030974537967,342.7221109828324
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.14535511036212,150.43494931374363,332.58030442410575
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.62369366864954,145.1225045465742,317.7461982152237
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.4911402646431,148.21620494523907,330.7073452098822
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.5073711215473,145.8819367668456,328.38930788839286
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.16005832078142,144.67245373251583,332.83251205329725
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.59165978251127,139.64569908802693,331.2373588705382
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.75449174980469,131.0501151198687,326.8046068696734
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.9852141271116,111.19267088202821,294.1778850091398
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.89002576192576,91.50968958251624,420.39971534444203
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6868.469510790534,0.00030300328113862967,6868.469813793815
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7454.49487620512,1162.7073814177352,8617.202257622856
