Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.238196095735206e-7,-5.831584946060208e-7
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.231019245996476e-7,-5.602634081115517e-7
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.228285127185375e-7,-5.480736076851039e-7
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.225004477018332e-7,-5.274706545907417e-7
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.221062162999733e-7,-4.85194798864143e-7
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.216975566548212e-7,-3.852011649085716e-7
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.206084210461101e-7,2.766318937914488
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.202723868618502e-7,5.436697738527727
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.200037673774141e-7,5.436697768306357
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.197944585905091e-7,5.436697777707615
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.196390191594421e-7,5.436697776672732
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.190874571452328e-7,5.436697775216192
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.190287811996099e-7,5.436697738992315
t63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.190165582422692e-7,3.91320314745659e-8
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.19048813914976e-7,-3.75190894892719e-7
t65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.191076074104736e-7,-4.574515426784579e-7
t66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.188150404947323e-7,-5.071587701556215e-7
t67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.188547300897617e-7,-5.364516858330371e-7
