Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,2.2876718894217715e7,0.18198619665155805,185923.4913502099,0.09384264536082125,0.44100496235727576,5.2804219110341184e7,3.944635231427282e7,0.9865940345602273,0.0,1.551933732287592e7,2.4087800592027707e6,1.3324133289568846e8
t1,1.23235520815532e-5,8.007365087768488e-6,6.011706798101453e-6,5.280696574730686e-6,4.464418797169151e-6,6045.473459276496,0.0,3.854095640360837e-5,0.0,6690.156274839601,132.72103897968572,12868.35084772448
t2,1.2432111222941317e-5,8.013971458608909e-6,6.024693898513392e-6,5.280897504616612e-6,4.490190340740464e-6,5197.63264747355,0.0,3.856539141631993e-5,0.0,6877.7423319469135,345.9832103835074,12421.358264611226
t3,1.2460987729634543e-5,8.006135879388009e-6,6.029399929201578e-6,5.282164784179578e-6,4.4968170864896e-6,4497.242413440325,0.0,3.856984856653358e-5,0.0,6912.428225641008,602.8717181065165,12012.542432033204
t4,1.2493280551557672e-5,7.996642579395697e-6,6.033213859919309e-6,5.283284599221775e-6,4.5021903715787435e-6,3889.008789648605,0.0,3.8569039558476235e-5,0.0,6941.142464399073,957.605537867757,11787.756866793088
t5,1.2652216352648892e-5,7.993224405696419e-6,6.047109956312107e-6,5.28404507042025e-6,4.530915307786081e-6,3594.1076389377954,0.0,3.858488334855942e-5,0.0,6953.580180498399,1067.8825375724975,11615.570432101087
t6,1.2272823204158877e-5,8.012963261860933e-6,5.997522237169588e-6,5.274258613849283e-6,4.439379660095597e-6,3133.3245920946943,456.5562862620345,3.843343990993221e-5,0.0,6930.539000826416,959.9830615246716,11480.403015138203
t7,1.253368905864957e-5,8.023137091118921e-6,6.0101779355410065e-6,5.268241879762423e-6,4.462262471248198e-6,2838.4234410439126,2978.4869970428263,3.815858925229064e-5,0.0,5396.288850668957,159.6367047446087,11372.836067956403
t8,1.2275045086724556e-5,8.021058186555117e-6,6.023529142971821e-6,5.27672501226081e-6,4.470638823302433e-6,2801.560797075264,7065.754008805615,3.834129343357391e-5,0.0,1550.2879414382694,124.35312078750658,11541.955942514944
t9,1.2333023169231831e-5,8.035069743297961e-6,6.03960626003479e-6,5.289877459972185e-6,4.486864554500508e-6,2580.3849361097346,11131.280250796468,3.8888387315729034e-5,0.0,59.19954920018656,53.81888097969031,13824.683692158907
t10,1.2443204554279783e-5,8.033930611713732e-6,6.0686693055757486e-6,5.3037879709544114e-6,4.515685323355016e-6,2580.384937914366,14392.397553248615,3.8161226170393967e-5,0.0,74.64844581682712,211.43031806036552,17258.861329566676
t11,1.1268978778133856e-5,7.59317861432034e-6,5.7683174986093335e-6,5.1019571515036455e-6,4.3234273743879635e-6,5721.83003917149,13967.87924252315,3.127507758316908e-5,0.0,8.267661928318378e-5,0.00031712481032500003,19689.709746827008
t12,1.1321772622438735e-5,7.581492716585089e-6,5.783759211631833e-6,5.103182120627728e-6,4.345795612525476e-6,5842.084617804254,13681.621096493227,3.0498502265551295e-5,0.0,8.29482677962909e-5,158.46579500348227,19682.171656883733
t13,1.1333883049369083e-5,7.58641566190947e-6,5.78825682387549e-6,5.104285075862246e-6,4.351255450420478e-6,6166.611899335476,12808.81662793134,3.043210189506711e-5,0.0,8.312873184621072e-5,182.16182726082786,19157.590502252573
t14,1.1339921409239813e-5,7.589110406113087e-6,5.790811358051056e-6,5.103850709148884e-6,4.354721093507716e-6,6848.086733512556,12156.226751756249,3.0442913150034744e-5,0.0,8.325101075943737e-5,178.1808996652127,19182.49453280636
t15,1.139317800925375e-5,7.583193254347625e-6,5.801090748685018e-6,5.099776543452581e-6,4.374673576790222e-6,8445.471766833381,11725.37204617155,3.051930557778008e-5,0.0,8.329626105864086e-5,161.17106205173027,20332.015023124142
t16,1.1216513389705875e-5,7.590675729122505e-6,5.755715516545009e-6,5.0882025355888415e-6,4.311190084295226e-6,10398.63790340436,10032.171546370735,3.108555464437954e-5,0.0,8.145988922230806e-5,221.98905519188065,20652.798651474717
t17,1.2349635090013771e-5,8.034935340342594e-6,6.046516167624708e-6,5.295317302029067e-6,4.491230948359565e-6,10948.205094280891,6196.122733980774,3.775245536407565e-5,0.0,52.632083772399824,188.2361159769858,17385.196101981142
t18,1.2307713173392038e-5,8.038647946656781e-6,6.042440605945365e-6,5.284597787808426e-6,4.4938964320568216e-6,11243.106242470232,2043.6333743886119,3.842809190115671e-5,0.0,357.8468801905179,407.58928437010223,14052.175856014852
t19,1.2288425073934064e-5,8.034373271425924e-6,6.044719385300442e-6,5.281327572053572e-6,4.497981791131142e-6,10745.46055041582,152.1853190479238,3.8283281016442734e-5,0.0,3218.7115604265173,480.27299846682723,14596.630502787195
