Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.042018068952053e7,2.866126205648364e6,2.3286306895168893e7
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.842785312763514,67.90976241161698,95.75254772438049
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.18014882042665,49.11178579040675,70.2919346108334
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.799312788618874,42.130179244532854,60.92949203315173
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.13487339957227,32.00504339391978,48.13991679349205
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.411212396260023,26.090789704887413,40.50200210114744
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24139179783737,25.53286334056377,42.774255138401145
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.87806783857382,74.39393011790149,118.2719979564753
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.18224833200329,63.21023418287318,112.39248251487646
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1678.3821371951808,108.03056496326523,1786.412702158446
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5188.882147529293,0.0003520346498743338,5188.882499563943
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.605945969202,1281.821650858065,8323.427596827267
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.605945735994,1123.3576311476368,8164.963576883631
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.605944963125,1099.6615772894907,8141.267522252616
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.605944747384,1103.6425180590602,8145.248462806444
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.605944597539,1120.652398526723,8162.258343124262
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.605947268605,1059.8344542063041,8101.440401474909
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4132.527319779079,82.86058220234368,4215.387901981423
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.931150748380325,59.45485526507823,115.38600601345856
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.699398018779405,57.83047476902854,110.52987278780795
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.01624514658603,59.92510172612052,111.94134687270656
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.297516488776786,67.44927973579831,124.74679622457509
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.732982346807304,66.88390388402014,122.61688623082745
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.66916875566644,65.97588484772338,120.64505360338981
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.71603263522895,65.57145429453819,120.28748692976714
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.93608875114097,63.24418815524289,115.18027690638385
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.44460282262663,66.78789563224167,122.2324984548683
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.4766616831473,65.43283945863072,119.90950114177802
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.01186225132214,63.6780528976717,117.68991514899383
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.57271495605058,60.78631515842747,113.35903011447806
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.272025743968136,55.417746367279285,104.68977211124742
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.52965591825467,42.95896855097625,99.48862446923093
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4834.061980215961,0.0002748454602545933,4834.062255061421
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.605961658912,1281.8231782692608,8323.429139928172
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.605943962813,1051.4025780769734,8093.008522039787
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.605943496501,981.9701691128995,8023.5761126094
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.605945163941,958.1859859381335,7999.791931102075
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.605944628849,945.3522097571109,7986.95815438596
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.605943976074,970.9407595067718,8012.546703482845
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.605943594455,1038.8749492002685,8080.480892794723
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.605945547424,953.3816592814529,7994.987604828877
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3957.7070047341044,85.53119593364819,4043.2382006677526
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0236140123902,59.26261001521879,115.286224027609
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.347484072681205,60.23949719480903,115.58698126749024
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.12638095222539,60.145227989557725,113.27160894178311
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.475640231682995,61.96376190416036,115.43940213584335
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.205302978001846,68.64615206205619,126.85145504005803
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.83705250316229,67.66734992413842,124.5044024273007
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.58892956599628,65.90435857534978,121.49328814134606
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.366132261227705,64.66857563885905,120.03470790008676
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.269390806101235,62.37103913668457,115.6404299427858
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14065894364092,66.04689743642884,123.18755638006976
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.71666593425312,63.4729655675879,119.18963150184102
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.81228443553896,60.41024390890112,115.2225283444401
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.03637839055213,51.17514124460898,103.21151963516111
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.84964257501892,36.794037338144875,105.6436799131638
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6267.393040486042,0.0003010679075732429,6267.3933415539495
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.605946704499,1281.8218837852191,8323.427830489718
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.605945679034,1111.8480236365344,8153.453969315569
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.605945494786,1082.5892335684796,8124.195179063266
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.605945194552,1072.2858071951518,8113.8917523897035
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.605946320318,1103.2191404982682,8144.825086818586
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.605946037082,1137.2062201993667,8178.812166236448
t63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6920.655470576403,155.11000865775972,7075.765479234163
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3969.2938871874057,74.00884187955376,4043.3027290669597
t65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.5448249185982,164.32480067290743,983.8696255915056
t66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.68989515069769,57.53176319338701,112.22165834408469
t67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.17084582262202,61.55269927985378,116.72354510247581
t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.00394828585596,63.64281467765352,118.64676296350947
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.10825107419966,64.49645647368057,119.60470754788022
t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.22827051022085,63.85537228523249,117.08364279545334
t71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.78503588162554,68.44539356918864,125.23042945081417
t72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.258529981480756,67.05289196343502,122.31142194491576
t73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.420734968820604,65.7663434419913,120.18707841081189
t74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.11735542488478,63.573529004372666,116.69088442925744
t75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.442253924880454,60.26625124592451,110.70850517080495
t76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.267737618520904,62.01660402622759,115.2843416447485
t77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4736831303336,57.67153879828729,108.14522192862088
t78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.984565749430296,37.19731851736722,85.18188426679751
t79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2947.7724682614908,0.00030790854105423247,2947.7727761700316
t80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.605917030823,860.5409030246602,7902.146820055483
t81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.605945496136,1112.8007457434219,8154.406691239557
t82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.605944208238,999.1046304791982,8040.710574687436
t83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.605943991167,936.633331865521,7978.2392758566875
t84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.605943599113,907.9589576268124,7949.5649012259255
t85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.6059430000405,912.5364460571976,7954.142389057238
t86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.6059440363215,988.9582187516377,8030.5641627879595
t87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.605944339332,1071.6810614312037,8113.287005770536
t88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.605947681826,859.2932472660449,7900.899194947871
t89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3467.3622211877546,84.44733141286478,3551.8095526006196
t90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.63366636253544,54.47077240246602,107.10443876500146
t91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.15809561132164,67.53725118154098,126.69534679286262
t92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.45002217708748,58.92607954112362,108.3761017182111
t93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.79365605212858,61.95812705335695,112.75178310548553
t94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.33768292818557,61.83578094055708,112.17346386874266
t95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.31036590981807,56.15174878733708,101.46211469715514
t96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.836596618401245,66.81191650387628,120.64851312227752
t97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.834980778785315,71.32247633084773,129.15745710963304
t98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.09320663836156,68.28372534794816,125.37693198630973
t99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.62547582811111,63.936795890239786,118.5622717183509
t100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.91527457822718,58.73938972865293,109.65466430688011
t101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5182908911544,60.0596899803561,114.5779808715105
t102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.864015800640374,43.103310340663135,94.96732614130352
t103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1396.892058362233,62.140560887762355,1459.0326192499954
