Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.27383284459487,-21.336286505567717
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832844701715,-21.33628651888288
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832844746593,-21.336286529602955
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832844730798,-21.336286533651176
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832844653196,-21.336286525092202
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832844133807,-21.336286438531815
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832843929444,-21.33628632215798
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.27383284370153,-19.664092886589266
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.27383284347089,-17.305896091653487
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.27383284325847,-8.620749245024108
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832842662078,4.857880590573517
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832842540568,4.8578806093092615
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.27383284246515,4.857880614763834
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832842433677,4.857880612960503
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832842445277,4.857880602327052
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.27383284220747,4.857880569404057
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832842307392,-17.297347859182285
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.27383284243104,-21.3362862148671
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832842541147,-21.336286263803363
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.27383284261534,-21.336286285476636
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832842353833,-21.336286291847
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.2738328423504,-21.336286299808688
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.27383284230979,-21.336286304521746
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832842232004,-21.336286306624107
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832842114228,-21.336286306370056
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832841553617,-21.336286293000434
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832841340212,-21.33628628683969
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832841076157,-21.336286276386843
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832840757414,-21.336286258599046
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832840382273,-21.336286220295847
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832839396416,-18.217980964830588
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832839008502,-6.6841875980411745
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832838674217,4.857880651252217
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832838409913,4.857880672865663
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832838205468,4.857880681473921
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832837643052,4.85788069404838
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832837539622,4.857880691832747
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.2738328374813,4.8578806840668225
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.27383283746644,4.857880666163862
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.27383283749463,4.857880606467044
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832837280715,-17.22069155239848
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832837373888,-21.336286214850887
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832837451458,-21.336286261358257
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.273832837489532,-21.336286282280412
