BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t25,7195.860544166923,4897.680739309471,-2.3476395719336433e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12093.54126
t26,6454.578428863855,5212.190625137383,-2.400124146576641e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11666.76903
t27,6472.658480537203,4950.581323313418,-2.3850622088513464e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11423.23978
t28,6761.939305939003,4599.692167820313,-2.375931514482812e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11361.63145
t29,6761.939305945209,4504.389107748875,-2.369408304566926e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11266.32839
t30,7035.195053851841,4140.071249699002,-2.3550843621855075e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11175.26628
t31,9719.45806239308,885.485795515176,-1.7908256412304125e-5,0.0,0.0,0.0,0.0,0.0,0.0,-10604.94384
t32,14766.824773917171,3.1123483322539075e-5,-4683.534605040653,0.0,0.0,0.0,0.0,0.0,0.0,-10083.2902
t33,18340.426804161016,5.461951620634693e-6,-8426.998917622954,0.0,0.0,0.0,0.0,0.0,0.0,-9913.427892
t34,17924.216625796256,254.99875169584132,-8172.000287492021,0.0,0.0,0.0,0.0,0.0,0.0,-10007.21509
t35,18139.77770847556,299.2843348960688,-8127.714703371618,0.0,0.0,0.0,0.0,0.0,0.0,-10311.34734
t36,18715.982785601645,311.0629649079272,-8115.936070509541,0.0,0.0,0.0,0.0,0.0,0.0,-10911.10968
t37,18694.39218088394,318.7306872896984,-8108.268348173639,0.0,0.0,0.0,0.0,0.0,0.0,-10904.85452
t38,18080.65389354109,296.4168754193104,-8130.582158960389,0.0,0.0,0.0,0.0,0.0,0.0,-10246.48861
t39,19849.04660352244,260.9867021336518,-8166.012335656116,0.0,0.0,0.0,0.0,0.0,0.0,-11944.02097
t40,20230.423974844754,388.3918950499421,-8038.607149894804,0.0,0.0,0.0,0.0,0.0,0.0,-12580.20872
t41,17089.07201602183,4.710993528602891e-5,-3631.8114331317634,0.0,0.0,0.0,0.0,0.0,0.0,-13457.26063
t42,13662.206203671542,1063.4067800053538,-2.3676895460110577e-5,0.0,0.0,0.0,0.0,0.0,0.0,-14725.61296
t43,11168.627653568752,4248.793380255651,-2.3824403086720355e-5,0.0,0.0,0.0,0.0,0.0,0.0,-15417.42101
t44,9672.827611196895,6016.646772579416,-2.3776313128712064e-5,0.0,0.0,0.0,0.0,0.0,0.0,-15689.47436
t45,9672.827611345598,5496.642622276831,-2.362242979013233e-5,0.0,0.0,0.0,0.0,0.0,0.0,-15169.47021
t46,9727.067765844653,4574.05105819585,-2.404049998685343e-5,0.0,0.0,0.0,0.0,0.0,0.0,-14301.1188
t47,9130.426063628483,4679.901860268273,-2.3896755606458485e-5,0.0,0.0,0.0,0.0,0.0,0.0,-13810.3279
t48,7973.302762204246,4962.324511594871,-2.3799117117663346e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12935.62725
t49,7575.541627349129,4637.119766316546,-2.3665676280659008e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12212.66137
t50,7250.100698928994,4615.583444559987,-2.348897855899744e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11865.68412
t51,6635.378944736353,4953.947469314418,-2.4050771358782032e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11589.32639
t52,6707.699151165816,4763.355042737594,-2.3903411194661194e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11471.05417
t53,6924.659770192863,4607.9315636679075,-2.386077022888354e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11532.59131
t54,6279.747370427055,5230.782783387416,-2.381447323445845e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11510.53013
t55,10577.049453664222,552.3947746707122,-1.833493465898466e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11129.44421
t56,16788.80581983721,3.551552940815417e-5,-6133.070215352736,0.0,0.0,0.0,0.0,0.0,0.0,-10655.73564
t57,18642.293394037715,6.105089859135384e-6,-8426.998910142775,0.0,0.0,0.0,0.0,0.0,0.0,-10215.29449
t58,17961.068659325712,182.3329862717583,-8244.666047597646,0.0,0.0,0.0,0.0,0.0,0.0,-9898.735598
t59,18250.1823628383,201.70701026852336,-8225.292023106775,0.0,0.0,0.0,0.0,0.0,0.0,-10226.59735
t60,18924.31227407352,210.46942040147783,-8216.529614474975,0.0,0.0,0.0,0.0,0.0,0.0,-10918.25208
t61,19826.76018266643,190.52973528391,-8236.469297950407,0.0,0.0,0.0,0.0,0.0,0.0,-11780.82062
t62,20497.6702125461,160.26974382743424,-8266.729296373565,0.0,0.0,0.0,0.0,0.0,0.0,-12391.21066
t63,19003.182956393935,9.54368842610944e-5,-6574.755111830824,0.0,0.0,0.0,0.0,0.0,0.0,-12428.42794
t64,16808.940850636653,4.139609230476373e-5,-3651.5422720327438,0.0,0.0,0.0,0.0,0.0,0.0,-13157.39862
t65,14981.144010331802,2.9233961249714307e-5,-679.2470295657607,0.0,0.0,0.0,0.0,0.0,0.0,-14301.89701
t66,13537.50534983923,2132.6568840500795,-2.3889307739481753e-5,0.0,0.0,0.0,0.0,0.0,0.0,-15670.16221
t67,11984.65209328859,4574.616070643168,-2.3931756607737605e-5,0.0,0.0,0.0,0.0,0.0,0.0,-16559.26814
t68,11516.992872849816,4979.558461030273,-2.3880090863088167e-5,0.0,0.0,0.0,0.0,0.0,0.0,-16496.55131
t69,11516.992872890472,4242.839280833845,-2.3724317129565598e-5,0.0,0.0,0.0,0.0,0.0,0.0,-15759.83213
t70,11173.47189293599,3694.7731705548017,-2.3490788303564143e-5,0.0,0.0,0.0,0.0,0.0,0.0,-14868.24504
t71,9944.02838487869,4231.084889089856,-2.396854235762934e-5,0.0,0.0,0.0,0.0,0.0,0.0,-14175.11325
t72,9094.26596047576,4201.1197833394435,-2.381520407875225e-5,0.0,0.0,0.0,0.0,0.0,0.0,-13295.38572
t73,8660.344722455926,3915.851181244094,-2.370002028658983e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12576.19588
t74,8316.823742361996,3813.066501218224,-2.3580220680464443e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12129.89022
t75,8660.34472261438,3165.9835807447107,-2.3359091836484822e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11826.32828
t76,9076.185908800595,2697.857775011089,-2.3811684185108355e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11774.04366
t77,9546.267250030322,2331.0139336932116,-2.3723530586148856e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11877.28116
t78,10275.438770439889,1703.5186372997769,-1.7739666259464944e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11978.95739
t79,14642.638938180118,2.993916246007533e-5,-2437.852728119283,0.0,0.0,0.0,0.0,0.0,0.0,-12204.78624
t80,20035.948404933017,5.62786324011122e-6,-7885.992000560905,0.0,0.0,0.0,0.0,0.0,0.0,-12149.95641
t81,20224.178967893204,197.96594715588728,-8229.033095049304,0.0,0.0,0.0,0.0,0.0,0.0,-12193.11182
t82,20300.906088284264,276.33244395161483,-8150.666592235903,0.0,0.0,0.0,0.0,0.0,0.0,-12426.57194
t83,20566.859584036225,318.60745573128213,-8108.391579767501,0.0,0.0,0.0,0.0,0.0,0.0,-12777.07546
t84,21147.01620320136,339.3606609263539,-8087.6383741277195,0.0,0.0,0.0,0.0,0.0,0.0,-13398.73849
t85,21833.22567841958,334.4397043557881,-8092.559332775387,0.0,0.0,0.0,0.0,0.0,0.0,-14075.10605
t86,22451.083601836912,286.13103656097024,-8140.867998398113,0.0,0.0,0.0,0.0,0.0,0.0,-14596.34664
t87,22959.231815662526,233.41993140054942,-8193.579107063097,0.0,0.0,0.0,0.0,0.0,0.0,-14999.07264
t88,23518.186494164776,488.8464810276484,-7938.15256519239,0.0,0.0,0.0,0.0,0.0,0.0,-16068.88041
t89,19837.80246834087,4.701485986859041e-5,-3100.646965355736,0.0,0.0,0.0,0.0,0.0,0.0,-16737.15555
t90,15472.633480640572,2501.8783428653064,-2.3505875573195537e-5,0.0,0.0,0.0,0.0,0.0,0.0,-17974.5118
t91,12773.8377611529,5643.992763068506,-2.422140266616438e-5,0.0,0.0,0.0,0.0,0.0,0.0,-18417.8305
t92,11173.471892646567,7029.313871328556,-2.397512006012299e-5,0.0,0.0,0.0,0.0,0.0,0.0,-18202.78574
t93,10631.070345141683,6776.64981875745,-2.3899130310001358e-5,0.0,0.0,0.0,0.0,0.0,0.0,-17407.72014
t94,10088.668797632225,6077.672776179566,-2.3811793002270664e-5,0.0,0.0,0.0,0.0,0.0,0.0,-16166.34155
t95,8551.864413050747,6507.036050572457,-2.3623201973907116e-5,0.0,0.0,0.0,0.0,0.0,0.0,-15058.90044
t96,8244.503535849577,5806.531298202298,-2.4051876443103345e-5,0.0,0.0,0.0,0.0,0.0,0.0,-14051.03481
t97,8841.145238247203,4394.241355703356,-2.3950560250018367e-5,0.0,0.0,0.0,0.0,0.0,0.0,-13235.38657
t98,9727.067765943644,2968.64567773445,-2.36780942236214e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12695.71342
t99,9835.548075492357,2566.2449180071317,-2.3499486227639565e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12401.79297
t100,10088.668797827286,2135.270585450793,-2.3278077820312114e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12223.93936
t101,10450.269829213637,1863.6215246300908,-2.3843727124237545e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12313.89133
t102,10910.66269449427,1628.934504731972,-1.9226246305195114e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12539.59718
t103,13796.228386800927,2.349707522399769e-5,-1016.1722902980026,0.0,0.0,0.0,0.0,0.0,0.0,-12780.05612
t104,18953.567773337894,4.845199471457079e-5,-5928.886501789892,0.0,0.0,0.0,0.0,0.0,0.0,-13024.68132
t105,21658.03827901076,5.988303205268202e-6,-8426.998914999042,0.0,0.0,0.0,0.0,0.0,0.0,-13231.03937
t106,21475.10377131132,229.5989549735236,-8197.400086284855,0.0,0.0,0.0,0.0,0.0,0.0,-13507.30264
t107,21284.530238207022,270.69501782885885,-8156.304016035858,0.0,0.0,0.0,0.0,0.0,0.0,-13398.92124
t108,21162.4060185595,289.54619095151503,-8137.452839511129,0.0,0.0,0.0,0.0,0.0,0.0,-13314.49937
t109,21834.718320031072,284.92409602200917,-8142.074936053549,0.0,0.0,0.0,0.0,0.0,0.0,-13977.56748
t110,22412.70794846111,270.37693391603824,-8156.622102377101,0.0,0.0,0.0,0.0,0.0,0.0,-14526.46278
t111,23275.266575326004,192.44935998044522,-8234.549685306463,0.0,0.0,0.0,0.0,0.0,0.0,-15233.16625
t112,21515.747517643358,7.081376670894925e-5,-5243.933168457122,0.0,0.0,0.0,0.0,0.0,0.0,-16271.81442
t113,17506.405568613813,3.156935393186987e-5,-437.0351601831682,0.0,0.0,0.0,0.0,0.0,0.0,-17069.37044
t114,13115.890173052807,4377.246291015947,-2.4068758004987537e-5,0.0,0.0,0.0,0.0,0.0,0.0,-17493.13644
t115,10134.150230419977,7786.2607130523265,-2.347225294999438e-5,0.0,0.0,0.0,0.0,0.0,0.0,-17920.41092
t116,9340.894922021975,8426.99918030388,-2.325892226764799e-6,0.0,0.0,0.0,0.0,0.0,0.0,-17767.8941
t117,9003.865702831286,8014.796000755083,-2.3586449669181177e-5,0.0,0.0,0.0,0.0,0.0,0.0,-17018.66168
t118,9220.826321593771,6875.9444821124525,-2.3706221426494876e-5,0.0,0.0,0.0,0.0,0.0,0.0,-16096.77078
t119,9329.306631090036,5828.294312459243,-2.3549278440716353e-5,0.0,0.0,0.0,0.0,0.0,0.0,-15157.60092
t120,9275.066476448394,4935.48695753504,-2.3983432480128136e-5,0.0,0.0,0.0,0.0,0.0,0.0,-14210.55341
t121,9817.468023716141,3561.67995087176,-2.4587898471547345e-5,0.0,0.0,0.0,0.0,0.0,0.0,-13379.14795
t122,8895.385392971093,3893.4711513363973,-2.43074909427963e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12788.85652
t123,7828.662349463384,4696.76020471809,-2.4181473608702696e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12525.42253
t124,7069.300182890642,5345.536560962252,-2.3852896945861654e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12414.83672
t125,6761.93930603942,5765.663367531806,-2.3571224762598034e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12527.60265
t126,6673.594021874516,6189.924602291827,-2.4166345384943294e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12863.5186
t127,9610.977753114788,3508.1082364927115,-1.9607497458443582e-5,0.0,0.0,0.0,0.0,0.0,0.0,-13119.08597
t128,15097.109940419934,2.411025600048467e-5,-1725.9437345301865,0.0,0.0,0.0,0.0,0.0,0.0,-13371.16623
t129,19920.61681964501,5.081623967190617e-5,-6459.039220461243,0.0,0.0,0.0,0.0,0.0,0.0,-13461.57765
t130,22151.49687689015,6.576077730394198e-6,-8426.998903466207,0.0,0.0,0.0,0.0,0.0,0.0,-13724.49798
t131,22010.56664183456,169.21902540216095,-8257.780007236704,0.0,0.0,0.0,0.0,0.0,0.0,-13922.00566
t132,21959.99687152813,198.00352037292583,-8228.995501901049,0.0,0.0,0.0,0.0,0.0,0.0,-13929.00489
t133,22467.936453014532,192.26967976760574,-8234.729352782135,0.0,0.0,0.0,0.0,0.0,0.0,-14425.47678
t134,23240.684089645012,164.24345673946922,-8262.755586384466,0.0,0.0,0.0,0.0,0.0,0.0,-15142.17196
t135,23132.981522617396,221.57321348278862,-8205.425836100174,0.0,0.0,0.0,0.0,0.0,0.0,-15149.1289
t136,21233.904719662154,6.827566982773097e-5,-5583.149937937822,0.0,0.0,0.0,0.0,0.0,0.0,-15650.75485
t137,18808.53642480745,3.278572628817189e-5,-1905.49436759318,0.0,0.0,0.0,0.0,0.0,0.0,-16903.04209
t138,15750.733467648857,1839.0527359785638,-2.3627418557922712e-5,0.0,0.0,0.0,0.0,0.0,0.0,-17589.78618
t139,13424.719618400897,4397.514395311503,-2.3712399549620036e-5,0.0,0.0,0.0,0.0,0.0,0.0,-17822.23399
t140,12782.596483927264,4857.166509685713,-2.361297112823328e-5,0.0,0.0,0.0,0.0,0.0,0.0,-17639.76297
t141,12312.515142432838,4741.625101577307,-2.4010145401605133e-5,0.0,0.0,0.0,0.0,0.0,0.0,-17054.14022
t142,11697.793388666581,4253.890625156927,-2.382350910025913e-5,0.0,0.0,0.0,0.0,0.0,0.0,-15951.68399
t143,12240.194936242993,2945.6347273926085,-2.3635607014247725e-5,0.0,0.0,0.0,0.0,0.0,0.0,-15185.82964
t144,12872.996741751602,1340.9276416173634,-2.3368962364019845e-5,0.0,0.0,0.0,0.0,0.0,0.0,-14213.92436
t145,12927.236896667273,551.6534566126089,-2.3279883452934952e-5,0.0,0.0,0.0,0.0,0.0,0.0,-13478.89033
t146,12384.835348805516,632.5678649410943,-2.3746610489753882e-5,0.0,0.0,0.0,0.0,0.0,0.0,-13017.40319
t147,11842.433801376823,898.197712127929,-2.350474876882886e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12740.63149
t148,11426.592614946558,1195.479678459562,-2.3406120774921577e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12622.07227
t149,11390.432511794153,1385.8242915590572,-2.3353209258886286e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12776.25678
t150,11589.87568847161,1535.4573647536545,-2.3225264079983293e-5,0.0,0.0,0.0,0.0,0.0,0.0,-13125.33303
t151,11722.23383609371,2009.2669131613943,-1.9255104454900205e-5,0.0,0.0,0.0,0.0,0.0,0.0,-13731.50073
t152,16308.816742117975,2.349731039275376e-5,-2164.5326556152863,0.0,0.0,0.0,0.0,0.0,0.0,-14144.28411
t153,20108.26895738216,4.9506911209898344e-5,-5492.201416889069,0.0,0.0,0.0,0.0,0.0,0.0,-14616.06759
t154,22433.719862824335,5.717935772254827e-6,-7808.73820854224,0.0,0.0,0.0,0.0,0.0,0.0,-14624.98166
t155,22996.383515546837,128.49360722104575,-8298.50544276787,0.0,0.0,0.0,0.0,0.0,0.0,-14826.37168
t156,23070.559734040347,135.88709955268888,-8291.111943593056,0.0,0.0,0.0,0.0,0.0,0.0,-14915.33489
t157,23458.627586573304,126.48884407008038,-8300.510200643377,0.0,0.0,0.0,0.0,0.0,0.0,-15284.60623
t158,23761.6146418223,123.08342173619727,-8303.915623558452,0.0,0.0,0.0,0.0,0.0,0.0,-15580.78244
t159,24038.98817303669,149.02788923208163,-8277.971162268825,0.0,0.0,0.0,0.0,0.0,0.0,-15910.0449
t160,22492.78078836673,9.390540481501563e-5,-6150.332922272134,0.0,0.0,0.0,0.0,0.0,0.0,-16342.44796
t161,19975.15273015557,4.696869669417864e-5,-3238.1207171242622,0.0,0.0,0.0,0.0,0.0,0.0,-16737.03206
t162,17130.591375943448,3.135877524831919e-5,-172.35163730222584,0.0,0.0,0.0,0.0,0.0,0.0,-16958.23977
t163,14863.294778267882,2095.423026547676,-2.4815559287844572e-5,0.0,0.0,0.0,0.0,0.0,0.0,-16958.71778
t164,14482.121332658244,2244.6030014529133,-2.4111152622683182e-5,0.0,0.0,0.0,0.0,0.0,0.0,-16726.72431
t165,14337.48092009843,1958.2010949350542,-2.5033484087847454e-5,0.0,0.0,0.0,0.0,0.0,0.0,-16295.68199
t166,14319.400868222827,1195.8121279240693,-2.614689377331934e-5,0.0,0.0,0.0,0.0,0.0,0.0,-15515.21297
t167,14066.280146006033,730.5675869258831,-2.293191903879166e-5,0.0,0.0,0.0,0.0,0.0,0.0,-14796.84771
t168,14102.440247362643,2.240274210929654e-5,-112.5314397653826,0.0,0.0,0.0,0.0,0.0,0.0,-13989.90883
t169,14210.920556760437,2.9030176779578855e-5,-994.7221357906113,0.0,0.0,0.0,0.0,0.0,0.0,-13216.19845
t170,14337.480917948544,3.2603059754270216e-5,-1517.4987105516047,0.0,0.0,0.0,0.0,0.0,0.0,-12819.98224
t171,14355.560969272836,3.706276397576193e-5,-1839.1068663355993,0.0,0.0,0.0,0.0,0.0,0.0,-12516.45414
t172,14084.3601955832,4.167438039372447e-5,-1654.6017772575824,0.0,0.0,0.0,0.0,0.0,0.0,-12429.75846
t173,13831.239473395435,4.786739510084899e-5,-1421.6838112628297,0.0,0.0,0.0,0.0,0.0,0.0,-12409.55571
t174,13904.122288284721,5.759251183183568e-5,-1393.3015958772316,0.0,0.0,0.0,0.0,0.0,0.0,-12510.82075
t175,15377.3889832279,7.359235541011625e-5,-2608.5591068202543,0.0,0.0,0.0,0.0,0.0,0.0,-12768.82995
t176,19087.933303690792,0.0001726276303362628,-6072.4835063184255,0.0,0.0,0.0,0.0,0.0,0.0,-13015.44997
t177,22005.776542548596,6.276766992109484e-6,-8426.998918825282,0.0,0.0,0.0,0.0,0.0,0.0,-13578.77763
t178,21757.350944789356,233.61700840013708,-8193.382033189482,0.0,0.0,0.0,0.0,0.0,0.0,-13797.58592
t179,21640.52688568718,274.7324296894118,-8152.266605376404,0.0,0.0,0.0,0.0,0.0,0.0,-13762.99271
t180,21573.042061529133,290.89384733407815,-8136.105188863239,0.0,0.0,0.0,0.0,0.0,0.0,-13727.83072
t181,21908.256774346984,277.067533738323,-8149.931498084845,0.0,0.0,0.0,0.0,0.0,0.0,-14035.39281
t182,22380.687406093464,262.2370594418948,-8164.761975535352,0.0,0.0,0.0,0.0,0.0,0.0,-14478.16249
t183,22894.395375568038,199.04268081265954,-8227.9563663808,0.0,0.0,0.0,0.0,0.0,0.0,-14865.48169
t184,21706.946991960147,9.63274577188917e-5,-6512.852188287604,0.0,0.0,0.0,0.0,0.0,0.0,-15194.0949
t185,19077.853895024564,4.2383475490493764e-5,-3342.85478740804,0.0,0.0,0.0,0.0,0.0,0.0,-15734.99915
t186,16557.80371547953,2.87379926136961e-5,-551.3560742175254,0.0,0.0,0.0,0.0,0.0,0.0,-16006.44767
t187,14280.818644370782,2111.5254193072415,-2.3678020713603988e-5,0.0,0.0,0.0,0.0,0.0,0.0,-16392.34404
t188,13180.357618596054,3293.2606951397433,-2.3735798716513598e-5,0.0,0.0,0.0,0.0,0.0,0.0,-16473.61829
t189,12728.356329028913,3261.708694588132,-2.361704500554923e-5,0.0,0.0,0.0,0.0,0.0,0.0,-15990.065
t190,11516.9928730131,3751.082520447463,-2.346056051104819e-5,0.0,0.0,0.0,0.0,0.0,0.0,-15268.07537
t191,10233.3092101907,4291.143123781202,-2.3971901162061055e-5,0.0,0.0,0.0,0.0,0.0,0.0,-14524.45231
t192,8750.74498032003,4967.119843529832,-2.3849865067767265e-5,0.0,0.0,0.0,0.0,0.0,0.0,-13717.8648
t193,8208.343432786884,4854.5878409779725,-2.376485616522508e-5,0.0,0.0,0.0,0.0,0.0,0.0,-13062.93125
t194,7611.701730496854,4993.610803176303,-2.3673154449387065e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12605.31251
t195,6852.33956401434,5486.768899518792,-2.353313046778311e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12339.10844
t196,8099.8631231672125,4114.505510806879,-2.3974091517233815e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12214.36861
t197,8750.744980310585,3402.0127535001147,-2.3810699648148943e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12152.75771
t198,7774.98480381338,4331.194230051042,-2.3864420786751648e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12106.17901
t199,9476.955567472452,2450.7807803833357,-1.7855787918113564e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11927.73633
t200,15511.997575701933,3.007885420846749e-5,-3764.818645780787,0.0,0.0,0.0,0.0,0.0,0.0,-11747.17896
t201,19760.661478942802,6.651790454903068e-6,-7763.253755594589,0.0,0.0,0.0,0.0,0.0,0.0,-11997.40773
t202,20218.98213401087,99.42250312451273,-8327.57653713542,0.0,0.0,0.0,0.0,0.0,0.0,-11990.8281
t203,20379.56015481937,147.67161715077054,-8279.327401970137,0.0,0.0,0.0,0.0,0.0,0.0,-12247.90437
t204,20474.95160236148,147.3119014553028,-8279.687113816728,0.0,0.0,0.0,0.0,0.0,0.0,-12342.57639
t205,21108.86645701911,134.1056868737905,-8292.893343892914,0.0,0.0,0.0,0.0,0.0,0.0,-12950.0788
t206,21648.19010247652,113.75216144047432,-8313.246883916923,0.0,0.0,0.0,0.0,0.0,0.0,-13448.69538
t207,21348.60754635019,567.5194635180247,-7805.370789867735,0.0,0.0,0.0,0.0,0.0,0.0,-14110.75622
t208,19336.967870623525,7.239035267692991e-5,-4402.2905730138755,0.0,0.0,0.0,0.0,0.0,0.0,-14934.67737
t209,16643.38353247432,3.1762278120011435e-5,-888.4874242365951,0.0,0.0,0.0,0.0,0.0,0.0,-15754.89614
t210,13978.692943126473,2549.571140336866,-2.3463338806078857e-5,0.0,0.0,0.0,0.0,0.0,0.0,-16528.26406
t211,10964.340237934108,6004.644346230416,-2.416452880431547e-5,0.0,0.0,0.0,0.0,0.0,0.0,-16968.98456
t212,9455.866992099336,7518.077431696653,-2.3795986461486557e-5,0.0,0.0,0.0,0.0,0.0,0.0,-16973.9444
t213,9853.628126988084,6701.945266896416,-2.3884503251491752e-5,0.0,0.0,0.0,0.0,0.0,0.0,-16555.57337
t214,10829.950912600354,4627.009361245065,-2.384541431472061e-5,0.0,0.0,0.0,0.0,0.0,0.0,-15456.96025
t215,11263.87215081299,3249.8863526092373,-2.3422227680268418e-5,0.0,0.0,0.0,0.0,0.0,0.0,-14513.75848
t216,10685.310499815832,2899.330234108301,-2.392413425630014e-5,0.0,0.0,0.0,0.0,0.0,0.0,-13584.64071
t217,10016.348591277603,2796.1343123941647,-2.367176894990223e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12812.48288
t218,8732.664928760996,3622.8950149354114,-2.369641046734815e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12355.55992
t219,7684.021936833872,4415.8025968505135,-2.3684385332896713e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12099.82451
t220,7322.4209052356555,4685.865978305178,-2.354083233296511e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12008.28686
t221,7105.460285915085,5056.995458261555,-2.4176639669771443e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12162.45572
