Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,2.285802043467388e7,0.015347170116745468,210556.9608696531,0.008668001491046356,0.02080684605458146,5.190660901245766e7,4.036770066682652e7,0.08219068638276537,0.0,1.5617092265480015e7,2.4024688230684972e6,1.3336244829038893e8
t1,2.2254712545844953e-6,9.780534472381886e-7,6.879579549861709e-7,6.277034148789691e-7,4.560280332749551e-7,5930.256917902908,0.0,1.0456239385038177e-5,0.0,6283.394483975555,179.61845506931422,12393.269872379231
t2,2.425681892997202e-6,9.712842074487057e-7,7.020109494939584e-7,6.281153358301153e-7,4.650199647401599e-7,5098.574544905764,0.0,1.0450598401559336e-5,0.0,6732.595152971231,233.5582988779274,12064.728012397634
t3,2.4861976864655847e-6,9.722905447390163e-7,7.070319401767446e-7,6.291221015423826e-7,4.676401224021829e-7,4411.532584655081,0.0,1.0446424720467939e-5,0.0,6955.393134245005,358.4286377922369,11725.35437240103
t4,2.5631317506664077e-6,9.755263996628428e-7,7.114251021650647e-7,6.302069953522384e-7,4.697741683994591e-7,3814.8908823538245,0.0,1.0442779299211255e-5,0.0,7020.94475028236,795.3210039776193,11631.156652406646
t5,2.811254295973973e-6,9.707735382536885e-7,7.265339551024343e-7,6.30877871545184e-7,4.783992841944082e-7,3525.6100570001327,0.0,1.0441912458191851e-5,0.0,7037.427187599956,996.0529717285351,11559.090232388375
t6,2.1782525404890397e-6,9.646482465498376e-7,6.737719157538604e-7,6.235455978451626e-7,4.4694556585891403e-7,3073.608767408304,461.88523052579126,1.0436705818160149e-5,0.0,7018.387543457461,957.6402457290317,11511.521802444458
t7,2.181670367655058e-6,9.524282342707359e-7,6.789426494722377e-7,6.132667934935705e-7,4.5302177854671234e-7,2784.3279420074377,3013.2512767182743,1.0339741923074257e-5,0.0,5510.050978682635,85.99916095737083,11393.62937358479
t8,2.0475466355594023e-6,9.472930883770985e-7,6.786638761825338e-7,6.096284559394943e-7,4.5364635711174515e-7,2748.16783880809,7148.22383436963,1.0120127571294977e-5,0.0,1255.8445804390349,137.4701813162323,11289.706449789894
t9,1.709051240499229e-6,8.78499618509762e-7,6.390078989221488e-7,5.783370937430866e-7,4.3740496004321253e-7,2531.2072192713845,11261.20185699699,9.016167307496351e-6,0.0,9.728708191071369e-6,1.3688462708036481e-5,13792.409112944013
t10,1.820906624510797e-6,8.698217778539628e-7,6.592088166325917e-7,5.86503158527925e-7,4.475524819285219e-7,2531.2072192892383,14560.382089351377,7.502372485900882e-6,0.0,1.0133262230269699e-5,4.1856561353291e-5,17091.589372516803
t11,9.899450899913894e-7,6.487763884010321e-7,5.011510033002617e-7,4.784363924137008e-7,3.657087184663738e-7,5820.650290320148,14260.65677469238,3.4575322333201423e-6,0.0,1.3461055871544757e-6,5.435761666037993e-6,20081.307078235946
t12,1.017031374403165e-6,6.422418887801027e-7,5.101288016731259e-7,4.786623559233269e-7,3.721596584899205e-7,6034.985272466964,14127.22220083513,2.63480002455435e-6,0.0,1.3576630095690025e-6,154.22693318911988,20316.4344135039
t13,1.0224952413133996e-6,6.468539736903098e-7,5.126084524492749e-7,4.788895964400441e-7,3.736121195701982e-7,6434.547113250356,13506.460337783383,2.5290439691527844e-6,0.0,1.364216116924783e-6,173.00389844357252,20114.01135640503
t14,1.0269313898853257e-6,6.502451171834076e-7,5.143905946953005e-7,4.78851788184286e-7,3.7465944712490374e-7,7147.708100312347,12670.15170798012,2.529602074590954e-6,0.0,1.3696971568004832e-6,172.9335504782013,19990.793365715046
t15,1.0572358215623228e-6,6.474004136943805e-7,5.215280941892239e-7,4.773294042322044e-7,3.7960309520550596e-7,8517.128989436877,11983.394164514604,2.6308264083512594e-6,0.0,1.3740909514185855e-6,166.39810106323108,20666.921262102725
t16,9.67696850253477e-7,6.479369632198927e-7,4.95970347212158e-7,4.7353352122681953e-7,3.621842371828133e-7,10220.513537092418,10223.440506210718,3.4751506661280114e-6,0.0,1.3367227189077547e-6,278.7464145020716,20722.700465564405
t17,1.7236198910745981e-6,8.713730796823701e-7,6.44084316233778e-7,5.81412493395076e-7,4.390125862909258e-7,10739.550639037849,6268.44243865765,7.684315995820313e-6,0.0,9.59317740589154e-6,3.7579376283100335e-5,17007.99313681187
t18,2.095242932032205e-6,9.672965573896963e-7,6.949543692411554e-7,6.146969957695725e-7,4.625881148338217e-7,11028.831464817331,2067.486276859086,9.865877859728838e-6,0.0,498.16163469200615,435.2380924558799,14029.71748352496
t19,2.079825110626991e-6,9.778906029047961e-7,6.993624269639551e-7,6.139951014561692e-7,4.6484558726541445e-7,10540.670072034893,153.96174194786607,1.026764038571675e-5,0.0,3553.9022191121603,423.7316954230282,14672.265743621505
t20,2.2317340827061052e-6,9.764689123509907e-7,7.175170995034355e-7,6.190783483393563e-7,4.755634846159761e-7,9727.067750733082,0.0,1.0322321915936631e-5,0.0,4857.551623722475,379.0539937696048,14963.673383567844
t21,2.031116922195209e-6,9.759848191728487e-7,6.85422763476539e-7,6.179374731960424e-7,4.5656821465747804e-7,9618.587441244106,0.0,1.031804556391651e-5,0.0,4544.972163721813,290.7042939373257,14454.263913988323
t22,2.097063075400194e-6,9.716151244496995e-7,6.96968891045965e-7,6.178712481071426e-7,4.637975975611964e-7,9256.986409549161,0.0,1.0323181628173533e-5,0.0,4267.08070784516,263.1704412737631,13787.237573838582
t23,2.0992469950607e-6,9.72022564891738e-7,6.986909902803909e-7,6.17381263495633e-7,4.6459273448714e-7,8497.624242991753,0.0,1.0326900201766171e-5,0.0,4561.570204009636,265.5818115724508,13324.776273752672
t24,2.1127263168930225e-6,9.735976958134418e-7,7.017401915445851e-7,6.178565849957337e-7,4.662111829831688e-7,8298.74367555701,0.0,1.0330871075301185e-5,0.0,4169.632314939552,249.23666791621974,12717.612673615786
t25,2.198643517600738e-6,9.69322855886634e-7,7.139260720870036e-7,6.171534566371428e-7,4.734009597766478e-7,7195.860528859176,0.0,1.0335300506808124e-5,0.0,4626.864950757493,270.81578855197904,12093.541283476396
t26,1.9827665436445795e-6,9.623944846789714e-7,6.700311205123273e-7,6.134237737584668e-7,4.4631606113540816e-7,6454.57841386508,0.0,1.0323843849589447e-5,0.0,4925.856252827724,286.3343723096584,11666.769054001237
t27,2.0572505012264484e-6,9.561625410815407e-7,6.834559743993283e-7,6.138802049823437e-7,4.558854536136004e-7,6472.658465442601,0.0,1.0327968426169685e-5,0.0,4656.636284319423,293.94503899399444,11423.23980385062
t28,2.0692846734918293e-6,9.55881462293509e-7,6.863966732183263e-7,6.146600210919428e-7,4.573205798033416e-7,6761.939290824283,0.0,1.0331176402871422e-5,0.0,4291.32833683427,308.3638309860434,11361.631473759317
t29,2.0815352710003228e-6,9.562203470868423e-7,6.856586942888358e-7,6.138691229720354e-7,4.568783497684696e-7,6761.939290822529,0.0,1.0328517252825963e-5,0.0,4149.348038114152,355.04106963472384,11266.328413694086
t30,2.100469692028994e-6,9.541913941256184e-7,6.927833846618811e-7,6.06395848055066e-7,4.6202536112008865e-7,6617.298878144192,417.89616060840257,1.028338164628163e-5,0.0,3693.10351431735,446.96773538165166,11175.266303550843
t31,1.9562836061791685e-6,9.448763460685708e-7,6.475655340774689e-7,6.052076777813095e-7,4.3607331519869177e-7,6816.179445612239,2903.2786023128583,9.877976130075274e-6,0.0,353.1264583394278,532.3593371757482,10604.943857908256
t32,1.6873849456186196e-6,8.548122021625484e-7,6.245843294385674e-7,5.761128895138803e-7,4.2842929884647467e-7,7376.661044327141,7390.1637177041075,7.7145996445551e-6,0.0,9.837358714771888e-6,2.128612460776719e-5,14766.824805040655
t33,9.853671879506433e-7,6.364652952172561e-7,4.959509421461039e-7,4.69600962488102e-7,3.6423035834727684e-7,6966.261456510768,11374.165341171565,3.5270677077175376e-6,0.0,1.3548363535219224e-6,4.10711526711277e-6,18340.426809622968
t34,1.0055550319088371e-6,6.379530915930408e-7,5.042041160367367e-7,4.734828722698836e-7,3.695304341564421e-7,5555.873661081445,12368.342959072344,2.6517413085545756e-6,0.0,1.3580020684112477e-6,254.99875033783925,18179.2153774921
t35,1.0446675052217516e-6,6.414852720210603e-7,5.156703413558817e-7,4.7573490291506767e-7,3.757896730171937e-7,5340.610887312719,12799.166815565763,2.5437328602174716e-6,0.0,1.3650039618079605e-6,299.2843335310648,18439.06204337163
t36,9.780818664402793e-7,6.418082825716987e-7,4.979755672340432e-7,4.771317836004268e-7,3.629991926252614e-7,5714.146616905847,13001.836163205473,2.5323285196287556e-6,0.0,1.3324340973695953e-6,311.0629635754931,19027.045750509573
t37,1.0119694439052201e-6,6.418894044046467e-7,5.077584065009595e-7,4.776497348298016e-7,3.7042238246842506e-7,6126.615785479376,12567.776389859688,2.5351859814748443e-6,0.0,1.3418572896401324e-6,318.7306859478411,19013.12286817364
t38,1.0188947430713612e-6,6.461942728353543e-7,5.104866065936015e-7,4.782529556751189e-7,3.721051151938619e-7,6624.250081251443,11456.403806717732,2.5459800581230867e-6,0.0,1.348098675397177e-6,296.4168740712117,18377.070768960402
t39,1.0220703638357226e-6,6.489630093820468e-7,5.118429995004544e-7,4.777712613609236e-7,3.7372859598952277e-7,8251.990125630038,11597.056472208369,2.649659392271809e-6,0.0,1.3543614410444424e-6,260.9867007792904,20110.033305656092
t40,1.0426305260028367e-6,6.532325482714795e-7,5.181101247142683e-7,4.747990184829971e-7,3.776743381545413e-7,10169.982159019723,10060.441809257618,3.5009684609961556e-6,0.0,1.363494834666533e-6,388.39189368644725,20618.815869894697
t41,1.6719753571704886e-6,8.749770262552093e-7,6.348354499479852e-7,5.826096624260702e-7,4.324000386006983e-7,10974.591309637291,6114.48069449549,7.692250431639561e-6,0.0,9.51300358578961e-6,3.7596931700239295e-5,17089.072063131767
t42,2.0930966035388828e-6,9.644964166401176e-7,6.941905266627293e-7,6.157087374038846e-7,4.624039662406395e-7,11462.752702836198,2199.4534861371662,9.86828023759532e-6,0.0,607.3468936606278,456.059886344726,14725.612983676896
t43,2.0781532812826546e-6,9.74644549159494e-7,6.98424501669508e-7,6.146305858863269e-7,4.6461765046472477e-7,10992.671361637118,175.9562768307572,1.0270407971497037e-5,0.0,3844.972712620391,403.82066763525967,15417.421033824403
t44,2.126002776611069e-6,9.772253935231386e-7,7.02576902488524e-7,6.184049033537115e-7,4.6678921847962387e-7,9672.827595980356,0.0,1.0325540556328093e-5,0.0,5584.2668727327955,432.3798998466205,15689.47438377631
t45,2.2327107861440708e-6,9.786363984111122e-7,7.229110270209382e-7,6.198652201240773e-7,4.784943112933051e-7,9672.827595976418,0.0,1.0336561220380052e-5,0.0,5158.294030288205,338.3485919886259,15169.470233622429
t46,2.0326891159181287e-6,9.778400932539388e-7,6.872900605184707e-7,6.182685515668547e-7,4.577689837125388e-7,9727.067750745706,0.0,1.032508894404967e-5,0.0,4326.098749043628,247.95230915222103,14301.118824040503
t47,2.0953461491171172e-6,9.715923040451835e-7,6.967461800720453e-7,6.176168958619831e-7,4.6373825374029235e-7,9130.426048454201,0.0,1.0329243175184432e-5,0.0,4426.36250779134,253.5393524769325,13810.327923896757
t48,2.0909122259971665e-6,9.704657998433227e-7,6.966845428768631e-7,6.165842917784118e-7,4.6346171157625235e-7,7973.3027470320785,0.0,1.0334058947908012e-5,0.0,4695.897079697984,266.42743189688696,12935.627273799118
t49,2.100274488599277e-6,9.717348751651273e-7,6.9904462735883e-7,6.168254246900395e-7,4.6465337305047414e-7,7575.541612157865,0.0,1.0338732214569933e-5,0.0,4378.577073458751,258.5426928577944,12212.661393665676
t50,2.1971772559441818e-6,9.6751260131468e-7,7.130109162787759e-7,6.172094514644316e-7,4.729070174792476e-7,7250.100683617261,0.0,1.0343915033088026e-5,0.0,4345.235572338558,270.34787222142836,11865.68414348898
t51,1.9791774627974127e-6,9.603084049399037e-7,6.684537919155923e-7,6.135182947765772e-7,4.4531298082819675e-7,6635.378929737429,0.0,1.0332153412257902e-5,0.0,4656.206059981769,297.7414093326497,11589.326414050773
t52,2.0542553603416213e-6,9.537555331012791e-7,6.814857533366684e-7,6.137751555548178e-7,4.5454683944950066e-7,6707.699136072702,0.0,1.0335296274985955e-5,0.0,4436.686025678144,326.6690170594501,11471.05419390341
t53,2.065945288911649e-6,9.527300684082221e-7,6.809510464201055e-7,6.130889345698804e-7,4.5421789012240163e-7,6924.659755095423,0.0,1.0330506087552795e-5,0.0,4230.453255592346,377.47830807556187,11532.591333860772
t54,2.033248416188368e-6,9.570133143649479e-7,6.800694942134399e-7,6.042281955155869e-7,4.558478881895709e-7,5839.85665993242,439.8906954919373,1.0272289676780207e-5,0.0,4685.206962009432,545.5758213779841,11510.53015381447
t55,2.13545391182462e-6,9.535995411499889e-7,6.946189036009602e-7,6.085663906046555e-7,4.6384068314903306e-7,7629.781766924331,2947.2676720761974,9.807612968453428e-6,0.0,226.7338701219671,325.6609045487451,11129.444228334934
t56,1.6231221186446958e-6,8.549521225645032e-7,6.143602529765155e-7,5.691328677561059e-7,4.2206300000795574e-7,9618.587440251067,7170.218368128235,7.374278989587007e-6,0.0,8.861629041425145e-6,2.6653900366729026e-5,16788.805855352737
t57,9.985348085054742e-7,6.434810207684418e-7,5.024008080387337e-7,4.7405868522860624e-7,3.6702169295725794e-7,8871.600562426398,9770.69282516518,3.4606373191805496e-6,0.0,1.348787589721121e-6,4.756302269414263e-6,18642.293400142804
t58,1.0143721037642381e-6,6.433708829012512e-7,5.085066193286798e-7,4.770882524633733e-7,3.709161129818123e-7,7286.736688584759,10674.331965079688,2.6470103016699724e-6,0.0,1.3582989540014637e-6,182.33298491345934,18143.40164559747
t59,1.0232403994533646e-6,6.48397012843681e-7,5.123323328607833e-7,4.781356532335943e-7,3.7325435290625044e-7,6758.773068891315,11491.409288374192,2.5374321515984837e-6,0.0,1.361044389450231e-6,201.70700890747898,18451.889373106824
t60,1.0603168537712621e-6,6.473580038910554e-7,5.210851111196385e-7,4.782277773440339e-7,3.793943264926338e-7,6677.320049071679,12246.992219377164,2.5382946985602415e-6,0.0,1.3697076718584215e-6,210.46941903177017,19134.781694474997
t61,9.749440983029007e-7,6.420079611586856e-7,4.967941226765212e-7,4.7645982670875087e-7,3.6205447786809625e-7,6913.019048233139,12913.74112884654,2.6344885948317324e-6,0.0,1.3393351150304204e-6,190.52973394457487,20017.28991795034
t62,9.971563879391002e-7,6.444106934180303e-7,5.014500424152652e-7,4.7369508544034445e-7,3.662254531995388e-7,7366.576626864831,13131.093579331979,3.3663534185333405e-6,0.0,1.343864129524506e-6,160.2697424835701,20657.93995637354
t63,1.6785986303503098e-6,8.555455389853765e-7,6.291826343503826e-7,5.692961531889082e-7,4.325064914772229e-7,8533.784344916741,10469.398600177397,7.1346705823454495e-6,0.0,8.95441601617862e-6,8.648246824491579e-5,19003.18305183082
t64,1.7382107373533851e-6,8.858526343010824e-7,6.466975867321034e-7,5.792457258191732e-7,4.4189590895356607e-7,9220.826305955068,7588.114531623595,8.766087435145011e-6,0.0,9.736602391590797e-6,3.165948991317293e-5,16808.940892032744
t65,1.7809064944901867e-6,8.910872733541611e-7,6.585721935465462e-7,5.794595515882114e-7,4.476659329203902e-7,10450.26981366579,4530.874182987174,9.321147254446473e-6,0.0,9.396968935017526e-6,1.983699231469678e-5,14981.144039565763
t66,2.0367139164340874e-6,9.688748903005592e-7,6.861622357938131e-7,6.169129960966485e-7,4.5744432829010823e-7,11733.95347659852,1803.5518582953891,1.0179209369836259e-5,0.0,1574.5644610686425,558.0924229814369,15670.16223388931
t67,2.087589444304453e-6,9.759393962309973e-7,7.02574496627505e-7,6.169469579067496e-7,4.674691491268179e-7,11896.673940851208,87.97813726696472,1.0319900632793276e-5,0.0,4133.678903156389,440.9371674867788,16559.26816393176
t68,2.153154805384846e-6,9.802255788955508e-7,7.103534622947539e-7,6.222115650407881e-7,4.7144305964411013e-7,11516.992857579424,0.0,1.0333004627783128e-5,0.0,4602.2550977154215,377.3033633148514,16496.55133388009
t69,2.1687016968398403e-6,9.86678682846971e-7,7.197450357458056e-7,6.236901760803968e-7,4.7639633207504615e-7,11516.99285757826,0.0,1.0337000295822543e-5,0.0,3934.0322432207254,308.80703761311986,15759.832153724317
t70,2.2848313923788906e-6,9.871182342099675e-7,7.35607254704697e-7,6.241544002827617e-7,4.847139863159632e-7,11173.471877477554,0.0,1.0342009871892825e-5,0.0,3411.2369661573703,283.5362043974313,14868.245063490791
t71,2.035884000008049e-6,9.849670263023155e-7,6.910567533344656e-7,6.196424211428909e-7,4.5999540941063026e-7,9944.028369757305,0.0,1.0329839814826817e-5,0.0,3959.840889031505,271.244000058351,14175.113273968544
