Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0548805612472072e7,2.858616678402249e6,2.340742229087432e7
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.774893455656618e-6,1.3604335488503716e-5,2.2379228944160332e-5
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.796243254204665e-6,1.3601390024291886e-5,2.2397633278496553e-5
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.807360581206482e-6,1.3593669058644104e-5,2.2401029639850586e-5
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.820697108359982e-6,1.358595008442938e-5,2.240664719278936e-5
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.805914332427707e-6,1.3582459424127688e-5,2.2388373756555395e-5
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.897762987240049e-6,1.3546696160490762e-5,2.2444459147730813e-5
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.132690085299807e-6,1.4452101707105257e-5,2.3584791792405062e-5
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.365504898866283e-6,1.0424390658748993e-5,1.9789895557615275e-5
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2236.4766126306336,3.0313377182825476e-5,2236.4766429440106
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5395.558187052736,5.464068680576684e-6,5395.558192516804
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7129.981408863046,1297.0174893729024,8426.998898235948
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7129.981408842287,1142.7906946615951,8272.772103503883
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7129.981408819243,1124.0137275858153,8253.99513640506
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7129.981408796143,1124.0840769189033,8254.065485715046
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7129.981408764634,1130.6195333381122,8260.600942102747
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7129.981408824464,1018.271226739883,8148.252635564347
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3817.7598760309106,3.0780960009368536e-5,3817.7599068118707
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.380213069505261e-6,1.4144750747374353e-5,2.3524963816879612e-5
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.501906863283118e-6,1.4119599259298381e-5,2.3621506122581497e-5
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.504212107447641e-6,1.4063633441814729e-5,2.356784554926237e-5
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.669099002121354e-6,1.4319222070000924e-5,2.398832107212228e-5
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62367610081009e-6,1.4214907732574543e-5,2.3838583833384633e-5
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.602161985544375e-6,1.4150511671218655e-5,2.3752673656763028e-5
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.564260707828058e-6,1.4051524684695803e-5,2.361578539252386e-5
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.49765479841684e-6,1.3978740920919592e-5,2.3476395719336433e-5
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.679019356105333e-6,1.432222210966108e-5,2.400124146576641e-5
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.605663503836678e-6,1.4244958584676784e-5,2.3850622088513464e-5
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.561593551144497e-6,1.4197721593683625e-5,2.375931514482812e-5
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.513175145072984e-6,1.4180907900596274e-5,2.369408304566926e-5
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.396097000830817e-6,1.415474662102426e-5,2.3550843621855075e-5
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.345378210507383e-6,8.562878201796742e-6,1.7908256412304125e-5
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4683.5346003829145,4.657738949994616e-6,4683.534605040653
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7129.981408846886,1297.017508776069,8426.998917622954
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7129.981408876065,1042.0188786159556,8172.000287492021
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7129.981408891231,997.7332944803874,8127.714703371618
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7129.981408977315,985.954661532226,8115.936070509541
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7129.981408963104,978.2869392105362,8108.268348173639
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7129.981408928168,1000.600750032221,8130.582158960389
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7129.98140886105,1036.0309267950665,8166.012335656116
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7129.981408758266,908.6257411365376,8038.607149894804
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3631.8114022280215,3.0903741631605356e-5,3631.8114331317634
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.443707739176258e-6,1.423318772093432e-5,2.3676895460110577e-5
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.590433604484318e-6,1.4233969482236035e-5,2.3824403086720355e-5
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.602915917386542e-6,1.417339721132552e-5,2.3776313128712064e-5
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.555867179285598e-6,1.4066562610846729e-5,2.362242979013233e-5
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.711927524169427e-6,1.4328572462684003e-5,2.404049998685343e-5
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.659713627830928e-6,1.4237041978627557e-5,2.3896755606458485e-5
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.633080181758372e-6,1.4166036935904972e-5,2.3799117117663346e-5
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.595896430405875e-6,1.406977985025313e-5,2.3665676280659008e-5
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.514778844799974e-6,1.3974199714197468e-5,2.348897855899744e-5
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.697534270222985e-6,1.4353237088559046e-5,2.4050771358782032e-5
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.619573119845282e-6,1.4283838074815912e-5,2.3903411194661194e-5
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.579284163856509e-6,1.428148606502703e-5,2.386077022888354e-5
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.522401152207548e-6,1.4292072082250899e-5,2.381447323445845e-5
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.263266512011097e-6,9.071668146973563e-6,1.833493465898466e-5
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6133.070208703843,6.648893876604549e-6,6133.070215352736
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7129.981408847392,1297.0175012953814,8426.998910142775
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7129.981408850131,1114.6846387475157,8244.666047597646
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7129.9814088634275,1095.3106142433464,8225.292023106775
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7129.981408845387,1086.5482056295891,8216.529614474975
