Region,Resource,Zone,Cluster,AnnualSum
QLD,QLD_coal,1,1,1.1034527600735178e9
QLD,QLD_coal_ccs,1,1,8.85199553370276
QLD,QLD_CCGT,1,1,1.9566033758402243e7
QLD,QLD_CCGT_CCS,1,1,6.366058537942749
QLD,QLD_OCGT,1,1,120.48575838429475
QLD,QLD_wind,1,1,2.087053146486603e8
QLD,QLD_solar,1,1,-7.48069083140567e7
QLD,QLD_biomass,1,1,36.72645474785115
QLD,QLD_hydro,1,1,0.0
QLD,QLD_PHES,1,1,4.569232623025425e8
QLD,QLD_battery,1,1,3.3342709927794293e7
