Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8101121067032687e-6,-1.8170727298761732e-6
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.810247980311392e-6,-1.8344782825998623e-6
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8103429133059063e-6,-1.8468563848162226e-6
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8103956414055511e-6,-1.8509609230972542e-6
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8104049619450048e-6,-1.844608799497776e-6
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8099243441729936e-6,-1.7622335195178658e-6
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8098569054589145e-6,-1.6939316578012624e-6
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.809782306483086e-6,-1.5291979395602718e-6
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8097098787871613e-6,-1.306125326091346e-6
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8096515619139993e-6,1.960576798309408
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8091524438597574e-6,5.270893559022238
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8091387049650644e-6,5.270893577068216
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8091587829804184e-6,5.270893581596149
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8092072468139324e-6,5.270893577292653
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8092799575181102e-6,5.270893560604544
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.809017527809028e-6,5.270893509064297
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8091504514286441e-6,-1.3003696666292796e-6
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8093045394543398e-6,-1.5857852075132212e-6
