Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,,365,12075.63458
,,,,,,,,366,11984.26291
,,,,,,,,367,11721.81202
,,,,,,,,368,11479.66513
,,,,,,,,369,11644.4518
,,,,,,,,370,11248.58391
,,,,,,,,371,10812.08858
,,,,,,,,372,10755.87637
,,,,,,,,373,11027.97
,,,,,,,,374,11744.20415
,,,,,,,,375,13061.01458
,,,,,,,,376,14610.52382
,,,,,,,,377,16338.2341
,,,,,,,,378,17528.05682
,,,,,,,,379,17707.73824
,,,,,,,,380,17844.42597
,,,,,,,,381,17208.00895
,,,,,,,,382,16980.29034
,,,,,,,,383,15768.41867
,,,,,,,,384,14645.0274
,,,,,,,,385,13845.43156
,,,,,,,,386,13231.32038
,,,,,,,,387,12904.28192
,,,,,,,,388,12623.3077
,,,,,,,,389,12661.92662
,,,,,,,,390,12953.091
,,,,,,,,391,13614.73557
,,,,,,,,392,14036.20322
,,,,,,,,393,14372.07278
,,,,,,,,394,14145.99176
,,,,,,,,395,13965.76496
,,,,,,,,396,14193.50378
,,,,,,,,397,14611.89017
,,,,,,,,398,15316.61055
,,,,,,,,399,16108.36893
,,,,,,,,400,17380.7703
,,,,,,,,401,18739.8289
,,,,,,,,402,19249.04074
,,,,,,,,403,18896.68638
,,,,,,,,404,18847.2675
,,,,,,,,405,18047.90241
,,,,,,,,406,17651.57824
,,,,,,,,407,16282.18559
,,,,,,,,408,15037.25675
,,,,,,,,409,14261.3133
,,,,,,,,410,13661.06513
,,,,,,,,411,13295.46071
,,,,,,,,412,13137.80643
,,,,,,,,413,13031.95605
,,,,,,,,414,13290.63888
,,,,,,,,415,13837.25174
,,,,,,,,416,14620.2188
,,,,,,,,417,15178.82717
,,,,,,,,418,14759.58409
,,,,,,,,419,14144.58567
,,,,,,,,420,14201.80941
,,,,,,,,421,14224.18496
,,,,,,,,422,15053.34373
,,,,,,,,423,15916.12702
,,,,,,,,424,17062.00794
,,,,,,,,425,18222.77498
,,,,,,,,426,18641.96768
,,,,,,,,427,18604.13676
,,,,,,,,428,18448.2475
,,,,,,,,429,17768.28871
,,,,,,,,430,17460.02512
,,,,,,,,431,16093.05024
,,,,,,,,432,14874.43851
,,,,,,,,433,14052.58188
,,,,,,,,434,13507.35613
,,,,,,,,435,13085.80044
,,,,,,,,436,12850.60895
,,,,,,,,437,12853.06576
,,,,,,,,438,13142.33941
,,,,,,,,439,13619.6111
,,,,,,,,440,14360.77344
,,,,,,,,441,15026.86453
,,,,,,,,442,14870.18207
,,,,,,,,443,14231.55043
,,,,,,,,444,14247.42343
,,,,,,,,445,14716.24892
,,,,,,,,446,15269.18408
,,,,,,,,447,16198.0402
,,,,,,,,448,17361.73258
,,,,,,,,449,18186.61286
,,,,,,,,450,18523.17887
,,,,,,,,451,18441.94297
,,,,,,,,452,18298.19994
,,,,,,,,453,17485.72673
,,,,,,,,454,17147.67766
,,,,,,,,455,15739.50684
,,,,,,,,456,14582.20025
,,,,,,,,457,13704.44627
,,,,,,,,458,13196.0471
,,,,,,,,459,12902.66776
,,,,,,,,460,12648.08892
,,,,,,,,461,12611.34662
,,,,,,,,462,13003.11787
,,,,,,,,463,13544.80301
,,,,,,,,464,14047.22405
,,,,,,,,465,14672.66538
,,,,,,,,466,14683.54624
,,,,,,,,467,13726.78364
,,,,,,,,468,13143.87702
,,,,,,,,469,12931.32405
,,,,,,,,470,13709.66452
,,,,,,,,471,14813.98083
,,,,,,,,472,15118.50027
,,,,,,,,473,15569.42357
,,,,,,,,474,16251.65696
,,,,,,,,475,16564.14286
,,,,,,,,476,16510.75642
,,,,,,,,477,15790.57053
,,,,,,,,478,15499.26261
,,,,,,,,479,14615.53119
,,,,,,,,480,13680.40333
,,,,,,,,481,13024.43149
,,,,,,,,482,12603.84242
,,,,,,,,483,12277.67018
,,,,,,,,484,12196.38947
,,,,,,,,485,12263.29798
,,,,,,,,486,12582.73109
,,,,,,,,487,12879.09479
,,,,,,,,488,13442.54962
,,,,,,,,489,13557.47718
,,,,,,,,490,12882.61541
,,,,,,,,491,11715.1489
,,,,,,,,492,11460.41133
,,,,,,,,493,11861.58462
,,,,,,,,494,12192.00361
,,,,,,,,495,12572.98365
,,,,,,,,496,13281.21773
,,,,,,,,497,14343.9957
,,,,,,,,498,15156.71711
,,,,,,,,499,15599.37619
,,,,,,,,500,15751.53112
,,,,,,,,501,15148.77384
,,,,,,,,502,15014.54761
,,,,,,,,503,14355.92754
,,,,,,,,504,13548.69947
,,,,,,,,505,12867.27682
,,,,,,,,506,12432.51197
,,,,,,,,507,12143.45306
,,,,,,,,508,11934.36361
,,,,,,,,509,11923.8824
,,,,,,,,510,11824.46079
,,,,,,,,511,11606.59245
,,,,,,,,512,11688.86967
,,,,,,,,513,11870.54591
,,,,,,,,514,11225.47424
,,,,,,,,515,10773.93659
,,,,,,,,516,10243.35881
,,,,,,,,517,9959.429014
,,,,,,,,518,10753.54304
,,,,,,,,519,11682.6013
,,,,,,,,520,12483.11812
,,,,,,,,521,13352.21034
,,,,,,,,522,14356.85484
,,,,,,,,523,14847.74268
,,,,,,,,524,15135.19634
,,,,,,,,525,14631.61204
,,,,,,,,526,14564.89748
,,,,,,,,527,13986.77779
,,,,,,,,528,13293.88095
,,,,,,,,529,12627.5719
,,,,,,,,530,12192.30437
,,,,,,,,531,11956.05015
,,,,,,,,532,11652.30431
,,,,,,,,533,11594.25227
,,,,,,,,534,11502.53794
,,,,,,,,535,11120.46854
,,,,,,,,536,10701.21251
,,,,,,,,537,10483.23734
,,,,,,,,538,10456.93794
,,,,,,,,539,10019.8773
,,,,,,,,540,10019.12411
,,,,,,,,541,10009.93596
,,,,,,,,542,10455.39083
,,,,,,,,543,11312.13354
,,,,,,,,544,12227.42117
,,,,,,,,545,13329.9669
,,,,,,,,546,14455.1918
,,,,,,,,547,15282.7752
,,,,,,,,548,15575.17746
,,,,,,,,549,14968.05541
,,,,,,,,550,14833.8017
,,,,,,,,551,14088.52918
,,,,,,,,552,13153.65752
,,,,,,,,553,12549.34755
,,,,,,,,554,12086.86852
,,,,,,,,555,11857.61041
,,,,,,,,556,11652.7697
,,,,,,,,557,11715.49148
,,,,,,,,558,12136.19765
,,,,,,,,559,12579.42929
,,,,,,,,560,12778.5982
,,,,,,,,561,12232.41302
,,,,,,,,562,11924.88809
,,,,,,,,563,11855.36538
,,,,,,,,564,12028.62446
,,,,,,,,565,12037.81189
,,,,,,,,566,12813.89288
,,,,,,,,567,14072.36695
,,,,,,,,568,15057.66303
,,,,,,,,569,15890.35148
,,,,,,,,570,16420.11781
,,,,,,,,571,16667.72236
,,,,,,,,572,16574.98548
,,,,,,,,573,16077.1714
,,,,,,,,574,16068.18368
,,,,,,,,575,15061.23668
,,,,,,,,576,14031.94468
,,,,,,,,577,13291.88505
