Zone,1,Total
AnnualSum,42544.70147908252,42544.70147908252
t1,2.3565345004949956e-7,2.3565345004949956e-7
t2,2.360364009160002e-7,2.360364009160002e-7
t3,2.3612566799478905e-7,2.3612566799478905e-7
t4,2.3619092788689374e-7,2.3619092788689374e-7
t5,2.3662610586752688e-7,2.3662610586752688e-7
t6,2.3495578570889663e-7,2.3495578570889663e-7
t7,2.3408474474093105e-7,2.3408474474093105e-7
t8,2.3456582847610123e-7,2.3456582847610123e-7
t9,2.3751925378397763e-7,2.3751925378397763e-7
t10,2.3407722609364062e-7,2.3407722609364062e-7
t11,1.9593603805876672e-7,1.9593603805876672e-7
t12,1.921079484441241e-7,1.921079484441241e-7
t13,1.9180528730117964e-7,1.9180528730117964e-7
t14,1.9188056548339374e-7,1.9188056548339374e-7
t15,1.9241034152056634e-7,1.9241034152056634e-7
t16,1.948354223509599e-7,1.948354223509599e-7
t17,2.3175172325391877e-7,2.3175172325391877e-7
t18,2.3513200045726215e-7,2.3513200045726215e-7
t19,2.343624564675041e-7,2.343624564675041e-7
t20,2.339424193534538e-7,2.339424193534538e-7
t21,2.3249886376378978e-7,2.3249886376378978e-7
t22,2.32855133580913e-7,2.32855133580913e-7
t23,2.330904611982393e-7,2.330904611982393e-7
t24,2.3340100298623802e-7,2.3340100298623802e-7
t25,2.3382342611221053e-7,2.3382342611221053e-7
t26,2.3240581949550925e-7,2.3240581949550925e-7
t27,2.328674759061083e-7,2.328674759061083e-7
t28,2.3319951010769867e-7,2.3319951010769867e-7
t29,2.3367119458224636e-7,2.3367119458224636e-7
t30,2.3512440545090374e-7,2.3512440545090374e-7
t31,2.3540584243511386e-7,2.3540584243511386e-7
t32,2.3227002024207513e-7,2.3227002024207513e-7
t33,1.948661423741763e-7,1.948661423741763e-7
t34,1.9230584273517707e-7,1.9230584273517707e-7
t35,1.9238624291722272e-7,1.9238624291722272e-7
t36,1.9169685512022902e-7,1.9169685512022902e-7
t37,1.9200102470798135e-7,1.9200102470798135e-7
t38,1.9211587277505578e-7,1.9211587277505578e-7
t39,1.9243933590640113e-7,1.9243933590640113e-7
t40,1.960708624611254e-7,1.960708624611254e-7
t41,2.3154797600182395e-7,2.3154797600182395e-7
t42,2.3506053572899821e-7,2.3506053572899821e-7
t43,2.3439358935389695e-7,2.3439358935389695e-7
t44,2.337522611149275e-7,2.337522611149275e-7
t45,2.3410324726143964e-7,2.3410324726143964e-7
t46,2.327599363311855e-7,2.327599363311855e-7
t47,2.3315651079253434e-7,2.3315651079253434e-7
t48,2.3342387047916979e-7,2.3342387047916979e-7
t49,2.3372725391560876e-7,2.3372725391560876e-7
t50,2.3422510542305032e-7,2.3422510542305032e-7
t51,2.3281992156765323e-7,2.3281992156765323e-7
t52,2.332989661537355e-7,2.332989661537355e-7
t53,2.3377764137626788e-7,2.3377764137626788e-7
t54,2.350796752223141e-7,2.350796752223141e-7
t55,2.3666624785844548e-7,2.3666624785844548e-7
t56,2.3083128857266688e-7,2.3083128857266688e-7
t57,1.959473373716872e-7,1.959473373716872e-7
t58,1.9245000172016367e-7,1.9245000172016367e-7
t59,1.9212006636250191e-7,1.9212006636250191e-7
t60,1.9242080949349214e-7,1.9242080949349214e-7
t61,1.9208404118503242e-7,1.9208404118503242e-7
t62,1.9635462415149804e-7,1.9635462415149804e-7
t63,2.3281244496002926e-7,2.3281244496002926e-7
t64,2.3872865123867954e-7,2.3872865123867954e-7
t65,2.381142113469134e-7,2.381142113469134e-7
t66,2.3496234212849792e-7,2.3496234212849792e-7
t67,2.3432996986450989e-7,2.3432996986450989e-7
t68,2.3399724921134698e-7,2.3399724921134698e-7
t69,2.342354827756058e-7,2.342354827756058e-7
t70,2.3470092203556158e-7,2.3470092203556158e-7
t71,2.3337340995622998e-7,2.3337340995622998e-7
t72,2.3380000072137173e-7,2.3380000072137173e-7
t73,2.3411779088852503e-7,2.3411779088852503e-7
t74,2.3447207572387943e-7,2.3447207572387943e-7
t75,2.351640838678799e-7,2.351640838678799e-7
t76,2.341707772298946e-7,2.341707772298946e-7
t77,2.3490673749104612e-7,2.3490673749104612e-7
t78,2.355524158248103e-7,2.355524158248103e-7
t79,2.322117156396716e-7,2.322117156396716e-7
t80,1.9833693818521627e-7,1.9833693818521627e-7
t81,1.9205079249298913e-7,1.9205079249298913e-7
t82,1.9199616043999073e-7,1.9199616043999073e-7
t83,1.9211222109563685e-7,1.9211222109563685e-7
t84,1.9221892567816198e-7,1.9221892567816198e-7
t85,1.925194528615414e-7,1.925194528615414e-7
t86,1.9170540407741772e-7,1.9170540407741772e-7
t87,1.9205270043206502e-7,1.9205270043206502e-7
t88,1.9512234510184184e-7,1.9512234510184184e-7
t89,2.316500182754373e-7,2.316500182754373e-7
t90,2.348788131888201e-7,2.348788131888201e-7
t91,2.326235936201417e-7,2.326235936201417e-7
t92,2.3231156380376693e-7,2.3231156380376693e-7
t93,2.3250056003157333e-7,2.3250056003157333e-7
t94,2.3282625956569554e-7,2.3282625956569554e-7
t95,2.3343749529459538e-7,2.3343749529459538e-7
t96,2.323435719859069e-7,2.323435719859069e-7
t97,2.3302641066299626e-7,2.3302641066299626e-7
t98,2.3369915350022182e-7,2.3369915350022182e-7
t99,2.3429669449249479e-7,2.3429669449249479e-7
t100,2.3513457416102457e-7,2.3513457416102457e-7
t101,2.3428298778443053e-7,2.3428298778443053e-7
t102,2.3563231992029835e-7,2.3563231992029835e-7
t103,2.3652476504073615e-7,2.3652476504073615e-7
t104,2.3168526864362804e-7,2.3168526864362804e-7
t105,1.9601657958456368e-7,1.9601657958456368e-7
t106,1.9179327575142034e-7,1.9179327575142034e-7
t107,1.9186667886877814e-7,1.9186667886877814e-7
t108,1.919792632824316e-7,1.919792632824316e-7
t109,1.9210157173721982e-7,1.9210157173721982e-7
t110,1.9281173378677055e-7,1.9281173378677055e-7
t111,1.9550972918715678e-7,1.9550972918715678e-7
t112,2.3242971961779204e-7,2.3242971961779204e-7
t113,2.402965028661789e-7,2.402965028661789e-7
t114,2.6272216767958124e-7,2.6272216767958124e-7
t115,3.793298355760399e-7,3.793298355760399e-7
t116,0.13378667249984003,0.13378667249984003
t117,3.8180832534120696e-7,3.8180832534120696e-7
t118,2.620107117578638e-7,2.620107117578638e-7
t119,2.3777290651853139e-7,2.3777290651853139e-7
t120,2.3409056881025377e-7,2.3409056881025377e-7
t121,2.3192183919126168e-7,2.3192183919126168e-7
t122,2.3234291773527414e-7,2.3234291773527414e-7
t123,2.3259001831995521e-7,2.3259001831995521e-7
t124,2.327201654927901e-7,2.327201654927901e-7
t125,2.3319184457183978e-7,2.3319184457183978e-7
t126,2.3254091559798745e-7,2.3254091559798745e-7
t127,2.343406003876454e-7,2.343406003876454e-7
t128,2.3684396792806132e-7,2.3684396792806132e-7
t129,2.3271745025344578e-7,2.3271745025344578e-7
t130,1.9609310259761426e-7,1.9609310259761426e-7
t131,1.917165455089806e-7,1.917165455089806e-7
t132,1.9148997118763625e-7,1.9148997118763625e-7
t133,1.9154464297319627e-7,1.9154464297319627e-7
t134,1.9191898325792612e-7,1.9191898325792612e-7
t135,1.9563711468830804e-7,1.9563711468830804e-7
t136,2.3032615114946821e-7,2.3032615114946821e-7
t137,2.356895007789441e-7,2.356895007789441e-7
t138,2.3477377665977238e-7,2.3477377665977238e-7
t139,2.3388190097331644e-7,2.3388190097331644e-7
t140,2.3354321483949335e-7,2.3354321483949335e-7
t141,2.319855684794878e-7,2.319855684794878e-7
t142,2.3238699128365063e-7,2.3238699128365063e-7
t143,2.3287325214789858e-7,2.3287325214789858e-7
t144,2.3353193905646856e-7,2.3353193905646856e-7
t145,2.3428833722072256e-7,2.3428833722072256e-7
t146,2.328889307932523e-7,2.328889307932523e-7
t147,2.3337931023114608e-7,2.3337931023114608e-7
t148,2.3370548456767176e-7,2.3370548456767176e-7
t149,2.3414072093481827e-7,2.3414072093481827e-7
t150,2.3525254695283e-7,2.3525254695283e-7
t151,2.346741612328317e-7,2.346741612328317e-7
t152,2.356060788334881e-7,2.356060788334881e-7
t153,2.302533030380613e-7,2.302533030380613e-7
t154,1.9469565391144554e-7,1.9469565391144554e-7
t155,1.8947025652683082e-7,1.8947025652683082e-7
t156,1.8850222131263482e-7,1.8850222131263482e-7
t157,1.9007955006268724e-7,1.9007955006268724e-7
t158,1.9016156162184244e-7,1.9016156162184244e-7
t159,1.9237262663912595e-7,1.9237262663912595e-7
t160,2.2838477293466262e-7,2.2838477293466262e-7
t161,2.3516005264222986e-7,2.3516005264222986e-7
t162,2.357642810353957e-7,2.357642810353957e-7
t163,2.3505859649749988e-7,2.3505859649749988e-7
t164,2.3454551796113073e-7,2.3454551796113073e-7
t165,2.3477858369019284e-7,2.3477858369019284e-7
t166,2.334892304286123e-7,2.334892304286123e-7
t167,2.3404607035062243e-7,2.3404607035062243e-7
t168,2.346556056615577e-7,2.346556056615577e-7
t169,2.3541813008845795e-7,2.3541813008845795e-7
t170,2.3627822385072432e-7,2.3627822385072432e-7
t171,2.3524121699390523e-7,2.3524121699390523e-7
t172,2.3575612697882827e-7,2.3575612697882827e-7
t173,2.3622270964407296e-7,2.3622270964407296e-7
t174,2.3710921651491943e-7,2.3710921651491943e-7
t175,2.371882026107832e-7,2.371882026107832e-7
t176,2.2925851525695495e-7,2.2925851525695495e-7
t177,1.9488582099424515e-7,1.9488582099424515e-7
t178,1.9165285806869137e-7,1.9165285806869137e-7
t179,1.9155173341722075e-7,1.9155173341722075e-7
t180,1.9191198307015119e-7,1.9191198307015119e-7
t181,1.9116815177636292e-7,1.9116815177636292e-7
t182,1.918177687030975e-7,1.918177687030975e-7
t183,1.9534147552294277e-7,1.9534147552294277e-7
t184,2.3019827851185239e-7,2.3019827851185239e-7
t185,2.3678840494845588e-7,2.3678840494845588e-7
t186,2.3422100477122011e-7,2.3422100477122011e-7
t187,2.3353251029462027e-7,2.3353251029462027e-7
