BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t24,8459.976707449641,4751.424699479938,-120.28748692976714,0.0,0.0,0.0,0.0,0.0,0.0,-13091.11392
t25,7335.666069420219,5252.383917485951,-115.18027690638385,0.0,0.0,0.0,0.0,0.0,0.0,-12472.86971
t26,6579.9818695041995,5495.357988950875,-122.2324984548683,0.0,0.0,0.0,0.0,0.0,0.0,-11953.10736
t27,6598.4131914334375,5170.994679708026,-119.90950114177802,0.0,0.0,0.0,0.0,0.0,0.0,-11649.49837
t28,6893.314343118636,4694.467342030635,-117.68991514899383,0.0,0.0,0.0,0.0,0.0,0.0,-11470.09177
t29,6893.314343233883,4502.351296880464,-113.35903011447806,0.0,0.0,0.0,0.0,0.0,0.0,-11282.30661
t30,7158.93848435925,4047.124547751959,-104.68977211124742,0.0,0.0,0.0,0.0,0.0,0.0,-11101.37326
t31,9818.391400030274,746.9757844393761,-99.48862446923093,0.0,0.0,0.0,0.0,0.0,0.0,-10465.87856
t32,14824.881910606877,232.32757445380457,-4834.062255061421,0.0,0.0,0.0,0.0,0.0,0.0,-10223.14723
t33,18719.195255494596,0.00030443232067649115,-8323.429139928172,0.0,0.0,0.0,0.0,0.0,0.0,-10395.76642
t34,18243.750287320596,230.42097471916023,-8093.008522039787,0.0,0.0,0.0,0.0,0.0,0.0,-10381.16274
t35,17747.04406438896,299.8533582203353,-8023.5761126094,0.0,0.0,0.0,0.0,0.0,0.0,-10023.32131
t36,18060.809858234006,323.63752286818226,-7999.791931102075,0.0,0.0,0.0,0.0,0.0,0.0,-10384.65545
t37,17711.64814145713,336.47129292868993,-7986.95815438596,0.0,0.0,0.0,0.0,0.0,0.0,-10061.16128
t38,17248.67075568955,310.88274279310804,-8012.546703482845,0.0,0.0,0.0,0.0,0.0,0.0,-9547.006795
t39,19544.989625531223,242.94858726296516,-8080.480892794723,0.0,0.0,0.0,0.0,0.0,0.0,-11707.45732
t40,20223.664820596452,328.4419242322602,-7994.987604828877,0.0,0.0,0.0,0.0,0.0,0.0,-12557.11914
t41,17231.74961389131,248.32419677738966,-4043.2382006677526,0.0,0.0,0.0,0.0,0.0,0.0,-13436.83561
t42,13859.536108826698,888.4354652012003,-115.286224027609,0.0,0.0,0.0,0.0,0.0,0.0,-14632.68535
t43,11380.1697749218,3966.6731363434833,-115.58698126749024,0.0,0.0,0.0,0.0,0.0,0.0,-15231.25593
t44,9860.757172928192,5808.715046012028,-113.27160894178311,0.0,0.0,0.0,0.0,0.0,0.0,-15556.20061
t45,9860.757172974367,5295.592389161834,-115.43940213584335,0.0,0.0,0.0,0.0,0.0,0.0,-15040.91016
t46,9916.051138792905,5049.020086248277,-126.85145504005803,0.0,0.0,0.0,0.0,0.0,0.0,-14838.21977
t47,9307.817515704262,5095.523776723326,-124.5044024273007,0.0,0.0,0.0,0.0,0.0,0.0,-14278.83689
t48,8128.212912842888,5302.4089052990485,-121.49328814134606,0.0,0.0,0.0,0.0,0.0,0.0,-13309.12853
t49,7722.7238303368395,4984.352947563483,-120.03470790008676,0.0,0.0,0.0,0.0,0.0,0.0,-12587.04207
t50,7390.960035464156,4876.218044479029,-115.6404299427858,0.0,0.0,0.0,0.0,0.0,0.0,-12151.53765
t51,6764.295089651938,5172.174276728134,-123.18755638006976,0.0,0.0,0.0,0.0,0.0,0.0,-11813.28181
t52,6838.020377457315,4862.5748740445015,-119.18963150184102,0.0,0.0,0.0,0.0,0.0,0.0,-11581.40562
t53,7059.1962408391055,4605.366847504842,-115.2225283444401,0.0,0.0,0.0,0.0,0.0,0.0,-11549.34056
t54,6388.132422126717,5148.738477508455,-103.21151963516111,0.0,0.0,0.0,0.0,0.0,0.0,-11433.65938
t55,10691.282451112678,408.87397880130163,-105.6436799131638,0.0,0.0,0.0,0.0,0.0,0.0,-10994.51275
t56,16892.95799132985,173.08024022348562,-6267.3933415539495,0.0,0.0,0.0,0.0,0.0,0.0,-10798.64489
t57,19028.903384157893,0.00033633194588567273,-8323.427830489718,0.0,0.0,0.0,0.0,0.0,0.0,-10705.47589
t58,18261.654386352235,169.97549296345514,-8153.453969315569,0.0,0.0,0.0,0.0,0.0,0.0,-10278.17591
t59,17867.71210938618,199.23425567712056,-8124.195179063266,0.0,0.0,0.0,0.0,0.0,0.0,-9942.751186
t60,18299.2405224144,209.53768997578644,-8113.8917523897035,0.0,0.0,0.0,0.0,0.0,0.0,-10394.88646
t61,18909.040583064627,178.60435375397225,-8144.825086818586,0.0,0.0,0.0,0.0,0.0,0.0,-10942.81985
t62,19727.74568813218,144.61730810410953,-8178.812166236448,0.0,0.0,0.0,0.0,0.0,0.0,-11693.55083
t63,19048.195958019125,220.07169121397945,-7075.765479234163,0.0,0.0,0.0,0.0,0.0,0.0,-12192.50217
t64,16900.543784956088,280.9441041102782,-4043.3027290669597,0.0,0.0,0.0,0.0,0.0,0.0,-13138.18516
t65,15131.904974716464,127.46975087440926,-983.8696255915056,0.0,0.0,0.0,0.0,0.0,0.0,-14275.5051
t66,13744.67186185781,1938.357066485625,-112.22165834408469,0.0,0.0,0.0,0.0,0.0,0.0,-15570.80727
t67,12214.772731188461,4269.378023913404,-116.72354510247581,0.0,0.0,0.0,0.0,0.0,0.0,-16367.42721
t68,11740.752007541645,4736.267595421672,-118.64676296350947,0.0,0.0,0.0,0.0,0.0,0.0,-16358.37284
t69,11740.752007619674,4004.2985499276356,-119.60470754788022,0.0,0.0,0.0,0.0,0.0,0.0,-15625.44585
t70,11390.5568915808,4126.462691214219,-117.08364279545334,0.0,0.0,0.0,0.0,0.0,0.0,-15399.93594
t71,10137.227001902527,4631.942487546939,-125.23042945081417,0.0,0.0,0.0,0.0,0.0,0.0,-14643.93906
t72,9270.954872147358,4522.37059979754,-122.31142194491576,0.0,0.0,0.0,0.0,0.0,0.0,-13671.01405
t73,8828.603146165595,4242.160512245313,-120.18707841081189,0.0,0.0,0.0,0.0,0.0,0.0,-12950.57658
t74,8478.408029672451,4054.026604755573,-116.69088442925744,0.0,0.0,0.0,0.0,0.0,0.0,-12415.74375
t75,8828.603146270447,3332.3890589005514,-110.70850517080495,0.0,0.0,0.0,0.0,0.0,0.0,-12050.2837
t76,9252.523550733007,2747.1559009099615,-115.2843416447485,0.0,0.0,0.0,0.0,0.0,0.0,-11884.39511
t77,9731.737920636151,2270.4377112923535,-108.14522192862088,0.0,0.0,0.0,0.0,0.0,0.0,-11894.03041
t78,10461.45457037079,1525.8139538971832,-85.18188426679751,0.0,0.0,0.0,0.0,0.0,0.0,-11902.08664
t79,14833.136403262797,184.49116290772753,-2947.7727761700316,0.0,0.0,0.0,0.0,0.0,0.0,-12069.85479
t80,20195.012074498878,0.00039555666374641415,-7902.146820055483,0.0,0.0,0.0,0.0,0.0,0.0,-12292.86565
t81,20668.677081477475,169.02282976231717,-8154.406691239557,0.0,0.0,0.0,0.0,0.0,0.0,-12683.29322
t82,20564.00392979774,282.7189048897819,-8040.710574687436,0.0,0.0,0.0,0.0,0.0,0.0,-12806.01226
t83,20126.27838347141,345.1901823849206,-7978.2392758566875,0.0,0.0,0.0,0.0,0.0,0.0,-12493.22929
t84,20451.073223433625,373.8645477925421,-7949.5649012259255,0.0,0.0,0.0,0.0,0.0,0.0,-12875.37287
t85,20821.960599169906,369.28706988715084,-7954.142389057238,0.0,0.0,0.0,0.0,0.0,0.0,-13237.10528
t86,21636.38567151178,292.86530127570177,-8030.5641627879595,0.0,0.0,0.0,0.0,0.0,0.0,-13898.68681
t87,22666.291401536862,210.1424842334653,-8113.287005770536,0.0,0.0,0.0,0.0,0.0,0.0,-14763.14688
t88,23528.035802158534,422.5303427896421,-7900.899194947871,0.0,0.0,0.0,0.0,0.0,0.0,-16049.66695
t89,20024.349018939163,238.22417366183106,-3551.8095526006196,0.0,0.0,0.0,0.0,0.0,0.0,-16710.76364
t90,15707.86177992854,2274.399518838539,-107.10443876500146,0.0,0.0,0.0,0.0,0.0,0.0,-17875.15686
t91,13017.247960890425,5335.436945903249,-126.69534679286262,0.0,0.0,0.0,0.0,0.0,0.0,-18225.98956
t92,11390.556890308571,6782.426491409487,-108.3761017182111,0.0,0.0,0.0,0.0,0.0,0.0,-18064.60728
t93,10837.617233234494,6548.4684198708255,-112.75178310548553,0.0,0.0,0.0,0.0,0.0,0.0,-17273.33387
t94,10284.677576082602,6525.52832778652,-112.17346386874266,0.0,0.0,0.0,0.0,0.0,0.0,-16698.03244
t95,8718.01521369609,6911.173151001276,-101.46211469715514,0.0,0.0,0.0,0.0,0.0,0.0,-15527.72625
t96,8404.682741426413,6142.628911694359,-120.64851312227752,0.0,0.0,0.0,0.0,0.0,0.0,-14426.66314
t97,9012.916364880179,4726.008362229139,-129.15745710963304,0.0,0.0,0.0,0.0,0.0,0.0,-13609.76727
t98,9916.051138790344,3190.892743195613,-125.37693198630973,0.0,0.0,0.0,0.0,0.0,0.0,-12981.56695
t99,10026.639070398182,2717.671591318433,-118.5622717183509,0.0,0.0,0.0,0.0,0.0,0.0,-12625.74839
t100,10284.677577462446,2159.2678868437556,-109.65466430688011,0.0,0.0,0.0,0.0,0.0,0.0,-12334.2908
t101,10653.30401577676,1791.9145450935407,-114.5779808715105,0.0,0.0,0.0,0.0,0.0,0.0,-12330.64058
t102,11111.744315098205,1445.949441042328,-94.96732614130352,0.0,0.0,0.0,0.0,0.0,0.0,-12462.72643
t103,13979.13525795838,125.02203129039192,-1459.0326192499954,0.0,0.0,0.0,0.0,0.0,0.0,-12645.12467
t104,19094.329665676945,198.58779082158526,-6125.326896498185,0.0,0.0,0.0,0.0,0.0,0.0,-13167.59056
t105,22044.64840174828,0.0003283697434750287,-8323.427960117344,0.0,0.0,0.0,0.0,0.0,0.0,-13721.22077
t106,21797.046020012935,206.5632153831489,-8116.866285395739,0.0,0.0,0.0,0.0,0.0,0.0,-13886.74295
t107,20902.376353332707,268.06408677831865,-8055.365360111495,0.0,0.0,0.0,0.0,0.0,0.0,-13115.07508
t108,20518.38982364665,298.086670186442,-8025.342743833251,0.0,0.0,0.0,0.0,0.0,0.0,-12791.13375
t109,20875.776313726758,293.6099084654785,-8029.819512181055,0.0,0.0,0.0,0.0,0.0,0.0,-13139.56671
t110,21628.677871180174,261.7772668086196,-8061.652187988799,0.0,0.0,0.0,0.0,0.0,0.0,-13828.80295
t111,23002.24733550651,159.21133498388124,-8164.218180490427,0.0,0.0,0.0,0.0,0.0,0.0,-14997.24049
t112,21619.11126486247,303.2137614327231,-5669.724066292848,0.0,0.0,0.0,0.0,0.0,0.0,-16252.60096
t113,17653.78599378148,125.06598509970814,-735.8734588809895,0.0,0.0,0.0,0.0,0.0,0.0,-17042.97852
t114,13303.286993785718,4228.463643411615,-137.96912719723545,0.0,0.0,0.0,0.0,0.0,0.0,-17393.78151
t115,10326.274992879753,7483.769820791398,-81.47482367131492,0.0,0.0,0.0,0.0,0.0,0.0,-17728.56999
t116,9306.284508082652,8323.431148443342,-1.6527825253975433e-5,0.0,0.0,0.0,0.0,0.0,0.0,-17629.71564
t117,9178.798290819304,7774.914600461822,-69.43748128014381,0.0,0.0,0.0,0.0,0.0,0.0,-16884.27541
t118,9399.974129968003,7317.384319887655,-88.89676985600863,0.0,0.0,0.0,0.0,0.0,0.0,-16628.46168
t119,9510.562056940784,6249.281004545199,-133.41633148564952,0.0,0.0,0.0,0.0,0.0,0.0,-15626.42673
t120,9455.26809048944,5284.083292254007,-153.16964274275568,0.0,0.0,0.0,0.0,0.0,0.0,-14586.18174
t121,10008.20774781409,3926.618841109186,-181.29793892435504,0.0,0.0,0.0,0.0,0.0,0.0,-13753.52865
t122,9068.210330411504,4169.996908523006,-163.4971789344175,0.0,0.0,0.0,0.0,0.0,0.0,-13074.71006
t123,7980.762337026306,4914.312926569999,-145.6973135961096,0.0,0.0,0.0,0.0,0.0,0.0,-12749.37795
t124,7206.646815630707,5450.362814974235,-131.82146060531772,0.0,0.0,0.0,0.0,0.0,0.0,-12525.18817
t125,6893.314342570148,5771.258316562363,-120.220749132616,0.0,0.0,0.0,0.0,0.0,0.0,-12544.35191
t126,6790.312044078479,6113.355402772743,-117.01958685135202,0.0,0.0,0.0,0.0,0.0,0.0,-12786.64786
t127,9707.803464782402,3380.7150764837447,-104.36402126635056,0.0,0.0,0.0,0.0,0.0,0.0,-12984.15452
t128,15167.032666175259,138.26872244766466,-1791.2259186235447,0.0,0.0,0.0,0.0,0.0,0.0,-13514.07547
t129,19952.805895683843,202.04165726399316,-6203.0885029473975,0.0,0.0,0.0,0.0,0.0,0.0,-13951.75905
t130,22427.365761896574,0.0003318256141847896,-8323.427793721752,0.0,0.0,0.0,0.0,0.0,0.0,-14103.9383
t131,21624.872624353473,168.35813869913906,-8155.071273052893,0.0,0.0,0.0,0.0,0.0,0.0,-13638.15949
t132,21312.697539777422,208.1855407341249,-8115.243820511232,0.0,0.0,0.0,0.0,0.0,0.0,-13405.63926
t133,21531.166858365636,189.8692822798051,-8133.560130645508,0.0,0.0,0.0,0.0,0.0,0.0,-13587.47601
t134,22434.46468871854,166.73845511288812,-8156.691013644,0.0,0.0,0.0,0.0,0.0,0.0,-14444.51213
t135,22898.997438646875,168.81761856539833,-8154.611917212302,0.0,0.0,0.0,0.0,0.0,0.0,-14913.20314
t136,21380.830130966537,291.8761963037258,-6041.164937268131,0.0,0.0,0.0,0.0,0.0,0.0,-15631.54139
t137,18996.88019942293,139.7408047055739,-2259.9708241301705,0.0,0.0,0.0,0.0,0.0,0.0,-16876.65018
t138,15983.873024923485,1616.6703048573736,-110.11208977950851,0.0,0.0,0.0,0.0,0.0,0.0,-17490.43124
t139,13680.775550008433,4063.5448134930325,-113.92730350437455,0.0,0.0,0.0,0.0,0.0,0.0,-17630.39306
t140,13030.944540270559,4585.522268578159,-114.88229884831732,0.0,0.0,0.0,0.0,0.0,0.0,-17501.58451
t141,12551.730170397172,4493.758304823706,-125.73453522059867,0.0,0.0,0.0,0.0,0.0,0.0,-16919.75394
t142,11925.06522586049,4681.909773741153,-123.60011960070156,0.0,0.0,0.0,0.0,0.0,0.0,-16483.37488
t143,12478.004883123407,3300.8069943165715,-124.15642743676868,0.0,0.0,0.0,0.0,0.0,0.0,-15654.65545
t144,13123.1011501731,1587.2059845633232,-120.75444473613658,0.0,0.0,0.0,0.0,0.0,0.0,-14589.55269
t145,13178.395116471584,795.4364407406599,-120.5605172099415,0.0,0.0,0.0,0.0,0.0,0.0,-13853.27104
t146,12625.455458815028,811.0460375738016,-133.2447663875757,0.0,0.0,0.0,0.0,0.0,0.0,-13303.25673
t147,12072.515801946793,1016.0136494467454,-123.9425513929557,0.0,0.0,0.0,0.0,0.0,0.0,-12964.5869
t148,11648.595398200021,1201.783936392744,-117.95562459265899,0.0,0.0,0.0,0.0,0.0,0.0,-12732.42371
t149,11611.732754422275,1294.601487418692,-113.3282118408934,0.0,0.0,0.0,0.0,0.0,0.0,-12793.00603
t150,11805.515625039894,1349.0787302367962,-106.13207527752384,0.0,0.0,0.0,0.0,0.0,0.0,-13048.46228
t151,11885.959226299456,1802.6074499403571,-91.99739624073584,0.0,0.0,0.0,0.0,0.0,0.0,-13596.56928
t152,16484.010393312223,121.52648274676386,-2318.3435160601803,0.0,0.0,0.0,0.0,0.0,0.0,-14287.19336
t153,20268.74078915572,239.02456997755078,-5401.516369132618,0.0,0.0,0.0,0.0,0.0,0.0,-15106.24899
t154,22580.7960061119,0.000384910399891886,-7576.3744110224125,0.0,0.0,0.0,0.0,0.0,0.0,-15004.42198
t155,22703.908311920124,81.02337357786594,-8242.4061754983,0.0,0.0,0.0,0.0,0.0,0.0,-14542.52551
t156,22540.57655136075,87.41111514923575,-8236.018396510282,0.0,0.0,0.0,0.0,0.0,0.0,-14391.96927
t157,22450.936388271806,159.54919778063126,-8163.880126051843,0.0,0.0,0.0,0.0,0.0,0.0,-14446.60546
t158,22923.91028012379,141.32084978565217,-8182.108519909262,0.0,0.0,0.0,0.0,0.0,0.0,-14883.12261
t159,23814.501820223122,91.5234346243523,-8231.906114823916,0.0,0.0,0.0,0.0,0.0,0.0,-15674.11914
t160,22712.52078016721,390.65666986469085,-6779.942950035118,0.0,0.0,0.0,0.0,0.0,0.0,-16323.2345
t161,20222.259281164683,198.98103081024215,-3710.60017197278,0.0,0.0,0.0,0.0,0.0,0.0,-16710.64014
t162,17402.117961209893,146.91434092526043,-690.1474721342483,0.0,0.0,0.0,0.0,0.0,0.0,-16858.88483
t163,15148.662376419768,1731.5428304044615,-113.32836682065326,0.0,0.0,0.0,0.0,0.0,0.0,-16766.87684
t164,14763.488800178167,1934.036785274825,-108.97974545271362,0.0,0.0,0.0,0.0,0.0,0.0,-16588.54584
t165,14616.038225161763,1656.66699419785,-111.40949935576538,0.0,0.0,0.0,0.0,0.0,0.0,-16161.29572
t166,14597.606902856602,1572.1193688550702,-122.82240170966449,0.0,0.0,0.0,0.0,0.0,0.0,-16046.90387
t167,14339.568396475313,1057.8941490346028,-131.78902550892803,0.0,0.0,0.0,0.0,0.0,0.0,-15265.67352
t168,14376.431041183983,238.56281259224582,-249.4566937771229,0.0,0.0,0.0,0.0,0.0,0.0,-14365.53716
t169,14487.018973737153,124.9960276678107,-1016.4881114032848,0.0,0.0,0.0,0.0,0.0,0.0,-13595.52689
t170,14616.038227759445,141.6810727627704,-1651.3987205214169,0.0,0.0,0.0,0.0,0.0,0.0,-13106.32058
t171,14634.469549404273,143.6692759131107,-2035.4260953135602,0.0,0.0,0.0,0.0,0.0,0.0,-12742.71273
t172,14357.999720989339,171.41180990492737,-1991.19275089435,0.0,0.0,0.0,0.0,0.0,0.0,-12538.21878
t173,14099.961214375757,209.058736902874,-1883.4860212810345,0.0,0.0,0.0,0.0,0.0,0.0,-12425.53393
t174,14164.724832803411,280.6166445755391,-2008.4137473785133,0.0,0.0,0.0,0.0,0.0,0.0,-12436.92773
t175,15605.318214069868,402.6316759623683,-3378.1852100332953,0.0,0.0,0.0,0.0,0.0,0.0,-12629.76468
t176,19296.007943265467,326.83626181407715,-6467.537195080836,0.0,0.0,0.0,0.0,0.0,0.0,-13155.30701
t177,22384.54370841259,0.0003371224325521706,-8323.427885534924,0.0,0.0,0.0,0.0,0.0,0.0,-14061.11616
t178,22088.44183216602,203.26061498779944,-8120.168887154123,0.0,0.0,0.0,0.0,0.0,0.0,-14171.53356
t179,21229.890296073692,284.2529203348271,-8039.176536408469,0.0,0.0,0.0,0.0,0.0,0.0,-13474.96668
t180,20898.08294562492,313.36149689243575,-8010.067952517484,0.0,0.0,0.0,0.0,0.0,0.0,-13201.37649
t181,20935.84010131953,289.6444475406236,-8033.784978859862,0.0,0.0,0.0,0.0,0.0,0.0,-13191.69957
t182,21596.96645666717,252.5718412833792,-8070.857617951033,0.0,0.0,0.0,0.0,0.0,0.0,-13778.68068
t183,22663.905227445106,144.22117697558758,-8179.208354420599,0.0,0.0,0.0,0.0,0.0,0.0,-14628.91805
t184,21922.316531460536,361.5280805380691,-7112.839292000499,0.0,0.0,0.0,0.0,0.0,0.0,-15171.00532
t185,19325.2351566793,245.81421021948972,-3856.475246896001,0.0,0.0,0.0,0.0,0.0,0.0,-15714.57412
t186,16829.780125041987,104.14496486460557,-1020.4050399064054,0.0,0.0,0.0,0.0,0.0,0.0,-15913.52005
t187,14555.550611961611,1765.346162967608,-114.71782492968939,0.0,0.0,0.0,0.0,0.0,0.0,-16206.17895
t188,13436.433621853954,3024.091906198841,-120.18097805252096,0.0,0.0,0.0,0.0,0.0,0.0,-16340.34455
t189,12975.650574262434,3007.2442703129914,-121.38989457509075,0.0,0.0,0.0,0.0,0.0,0.0,-15861.50495
t190,11740.752006796143,4184.260598371634,-119.83626516734645,0.0,0.0,0.0,0.0,0.0,0.0,-15805.17634
t191,10432.128151576318,4690.76672096677,-129.93357254337383,0.0,0.0,0.0,0.0,0.0,0.0,-14992.9613
t192,8920.759755021081,5295.161945655934,-124.55562067694422,0.0,0.0,0.0,0.0,0.0,0.0,-14091.36608
t193,8367.82009741593,5198.010286751535,-123.57068416826435,0.0,0.0,0.0,0.0,0.0,0.0,-13442.2597
t194,7759.586473846831,5252.919917897709,-120.85555174464886,0.0,0.0,0.0,0.0,0.0,0.0,-12891.65084
t195,6985.470952299915,5694.220874035087,-114.3247963350563,0.0,0.0,0.0,0.0,0.0,0.0,-12565.36703
t196,8257.232166388572,4191.657180219307,-126.06041660786089,0.0,0.0,0.0,0.0,0.0,0.0,-12322.82893
t197,8920.759755662782,3368.786135811094,-120.80995147399382,0.0,0.0,0.0,0.0,0.0,0.0,-12168.73594
t198,7916.5066997745125,4229.84285156238,-114.06356133758831,0.0,0.0,0.0,0.0,0.0,0.0,-12032.28599
t199,9588.204321830826,2287.128114485839,-86.66137631733153,0.0,0.0,0.0,0.0,0.0,0.0,-11788.67106
t200,15649.915699434523,191.99193558297986,-3954.871645017815,0.0,0.0,0.0,0.0,0.0,0.0,-11887.03599
t201,19874.19289127764,0.00048349974482060306,-7394.447114777226,0.0,0.0,0.0,0.0,0.0,0.0,-12479.74626
t202,20560.065674657333,64.06979884138495,-8259.359733498652,0.0,0.0,0.0,0.0,0.0,0.0,-12364.77574
t203,19984.118748518522,149.5944503760045,-8173.83485889433,0.0,0.0,0.0,0.0,0.0,0.0,-11959.87834
t204,19833.093186040507,153.2291484935849,-8170.200174534121,0.0,0.0,0.0,0.0,0.0,0.0,-11816.12216
t205,20126.645978067303,151.5844669460588,-8171.8448850137,0.0,0.0,0.0,0.0,0.0,0.0,-12106.38556
t206,20923.4336184452,74.60473704563736,-8248.82478549063,0.0,0.0,0.0,0.0,0.0,0.0,-12749.21357
t207,21257.59858894214,470.01176285427454,-7853.4177817961045,0.0,0.0,0.0,0.0,0.0,0.0,-13874.19257
t208,19509.697442961824,303.5881196901347,-4901.697772651147,0.0,0.0,0.0,0.0,0.0,0.0,-14911.58779
t209,16845.50963656702,130.53401500369068,-1241.572531570529,0.0,0.0,0.0,0.0,0.0,0.0,-15734.47112
t210,14202.604031088127,2343.8308528028188,-111.09844389322649,0.0,0.0,0.0,0.0,0.0,0.0,-16435.33644
t211,11175.999784042973,5732.853841741751,-126.03414578585041,0.0,0.0,0.0,0.0,0.0,0.0,-16782.81948
t212,9639.581309128778,7296.252058633564,-95.1627077610559,0.0,0.0,0.0,0.0,0.0,0.0,-16840.67066
t213,10045.07039103191,6497.806536802839,-115.86360783436277,0.0,0.0,0.0,0.0,0.0,0.0,-16427.01332
t214,11040.361773877416,5085.048756817741,-131.3493106962031,0.0,0.0,0.0,0.0,0.0,0.0,-15994.06122
t215,11482.713500116293,3626.825029069926,-127.27105918711223,0.0,0.0,0.0,0.0,0.0,0.0,-14982.26747
t216,10892.911199187973,3205.361044182867,-140.13025337039184,0.0,0.0,0.0,0.0,0.0,0.0,-13958.14199
t217,10210.95228893654,3108.4417305954753,-132.53043953033512,0.0,0.0,0.0,0.0,0.0,0.0,-13186.86358
t218,8902.32843316946,3868.642848621258,-129.55783178984873,0.0,0.0,0.0,0.0,0.0,0.0,-12641.41345
t219,7833.311761612446,4615.813929343854,-125.34576095604848,0.0,0.0,0.0,0.0,0.0,0.0,-12323.77993
t220,7464.685322826251,4773.3401493896745,-119.38716221603633,0.0,0.0,0.0,0.0,0.0,0.0,-12118.63831
t221,7243.509460003269,5062.556364886034,-126.86085488959344,0.0,0.0,0.0,0.0,0.0,0.0,-12179.20497
t222,7199.110587043801,5307.386028977937,-118.97486602199288,0.0,0.0,0.0,0.0,0.0,0.0,-12387.52175
t223,9208.273749324999,3664.755885657692,-101.95330498321286,0.0,0.0,0.0,0.0,0.0,0.0,-12771.07633
t224,13908.459602185021,130.64495600705482,-724.4442881919513,0.0,0.0,0.0,0.0,0.0,0.0,-13314.66027
t225,17290.551801693033,241.767051773285,-3954.765523465545,0.0,0.0,0.0,0.0,0.0,0.0,-13577.55333
t226,20293.122311069284,38.29673596687206,-7186.556097035467,0.0,0.0,0.0,0.0,0.0,0.0,-13144.86295
t227,20708.331680137297,0.00015930097461823816,-8323.430609438225,0.0,0.0,0.0,0.0,0.0,0.0,-12384.90123
t228,20537.27486170294,0.00016042701910347324,-8323.430592129782,0.0,0.0,0.0,0.0,0.0,0.0,-12213.84443
t229,20612.157674312886,0.0001595326182199404,-8323.430603843797,0.0,0.0,0.0,0.0,0.0,0.0,-12288.72723
t230,21064.846022868518,0.00015978987686767328,-8323.430612657907,0.0,0.0,0.0,0.0,0.0,0.0,-12741.41557
