BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t21,9590.981560685694,4826.203327032604,-1.8004779595017203e-5,0.0,0.0,0.0,0.0,0.0,0.0,-14417.18487
t22,9230.418344679301,4507.2056727022455,-1.7669057590836274e-5,0.0,0.0,0.0,0.0,0.0,0.0,-13737.624
t23,8473.235590804625,4751.118826634704,-1.7443549339080578e-5,0.0,0.0,0.0,0.0,0.0,0.0,-13224.3544
t24,8274.925821963916,4312.192265225627,-1.7187007783022077e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12587.11807
t25,7175.208012935783,4814.977274041775,-1.6989245892301478e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11990.18527
t26,6436.053419280831,5150.433678572007,-1.7862298811100283e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11586.48708
t27,6454.081580175091,4895.838147557718,-1.7723520396158945e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11349.91971
t28,6742.532153145006,4529.692204372191,-1.753906614555733e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11272.22434
t29,6742.532153163719,4427.681864296784,-1.746536382768521e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11170.214
t30,7016.874862345302,4054.563194910367,-1.7269145214993374e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11071.43804
t31,9704.562720062797,801.6628834105431,-1.3460075523918126e-5,0.0,0.0,0.0,0.0,0.0,0.0,-10506.22559
t32,14757.534200252592,2.4262402896421574e-5,-4610.665464508912,0.0,0.0,0.0,0.0,0.0,0.0,-10146.86876
t33,18496.84385313552,4.16399328737216e-6,-8337.489547275376,0.0,0.0,0.0,0.0,0.0,0.0,-10159.35431
t34,18081.07664150527,283.662549687868,-8053.82709109577,0.0,0.0,0.0,0.0,0.0,0.0,-10310.9121
t35,18175.077239974147,320.2762296141051,-8017.213409547496,0.0,0.0,0.0,0.0,0.0,0.0,-10478.14006
t36,18767.446368472607,327.7077123106135,-8009.7819207725315,0.0,0.0,0.0,0.0,0.0,0.0,-11085.37216
t37,18652.440400528107,320.7219566401295,-8016.767677175773,0.0,0.0,0.0,0.0,0.0,0.0,-10956.39468
t38,18012.65017450335,292.2306540547585,-8045.258978567894,0.0,0.0,0.0,0.0,0.0,0.0,-10259.62185
t39,19846.476435053613,247.93083013600707,-8089.558805179655,0.0,0.0,0.0,0.0,0.0,0.0,-12004.84846
t40,20227.279047267737,376.5269059115679,-7960.962733184475,0.0,0.0,0.0,0.0,0.0,0.0,-12642.84322
t41,17067.40431406277,3.549181229713241e-5,-3613.7740695655075,0.0,0.0,0.0,0.0,0.0,0.0,-13453.63028
t42,13632.843420807787,1052.887926623809,-1.7430982896994817e-5,0.0,0.0,0.0,0.0,0.0,0.0,-14685.73133
t43,11137.360937342939,4193.559750191934,-1.7522614292156746e-5,0.0,0.0,0.0,0.0,0.0,0.0,-15330.92067
t44,9645.0660433749,5994.663064242855,-1.7633841046071734e-5,0.0,0.0,0.0,0.0,0.0,0.0,-15639.72909
t45,9645.066043599474,5487.325163702143,-1.72887088887583e-5,0.0,0.0,0.0,0.0,0.0,0.0,-15132.39119
t46,9699.150525534256,4552.3547424443495,-1.797137312553729e-5,0.0,0.0,0.0,0.0,0.0,0.0,-14251.50525
t47,9104.221219003599,4605.68484869073,-1.770803097825254e-5,0.0,0.0,0.0,0.0,0.0,0.0,-13709.90605
t48,7950.4189273536485,4854.713770146414,-1.7487023274167513e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12805.13268
t49,7553.7993896319485,4555.339267613458,-1.7247690690344232e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12109.13864
t50,7229.292495326426,4556.126561671547,-1.699741670757875e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11785.41904
t51,6616.335027332448,4899.591060563859,-1.790132111428698e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11515.92607
t52,6688.447670636399,4693.286497172426,-1.780769453323423e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11381.73415
t53,6904.78560034293,4531.7107673991995,-1.773843157769043e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11436.49635
t54,6263.693842023244,5142.956625729231,-1.7751426847757423e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11406.65045
t55,10559.889745797587,470.9964570249016,-1.2824962649958575e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11030.88619
t56,16772.727192679835,2.306618761617085e-5,-6053.260925762216,0.0,0.0,0.0,0.0,0.0,0.0,-10719.46629
t57,18799.275749239245,4.838521168089231e-6,-8337.489544090458,0.0,0.0,0.0,0.0,0.0,0.0,-10461.78621
t58,18148.60028575671,195.91840710293422,-8141.571232870933,0.0,0.0,0.0,0.0,0.0,0.0,-10202.94746
t59,18291.597817048965,219.82419841858967,-8117.665435466607,0.0,0.0,0.0,0.0,0.0,0.0,-10393.75658
t60,18990.710190529247,219.81480681311973,-8117.6748273443145,0.0,0.0,0.0,0.0,0.0,0.0,-11092.85017
t61,19804.384990055634,183.0475178785704,-8154.44211793206,0.0,0.0,0.0,0.0,0.0,0.0,-11832.99039
t62,20413.765253147652,164.07246628379144,-8173.417169443453,0.0,0.0,0.0,0.0,0.0,0.0,-12404.42055
t63,18995.5217330119,7.652576942789281e-5,-6506.434269556594,0.0,0.0,0.0,0.0,0.0,0.0,-12489.08754
t64,16794.675654879848,3.31457588794597e-5,-3574.520598027261,0.0,0.0,0.0,0.0,0.0,0.0,-13220.15509
t65,14958.435241152463,2.1480013409753808e-5,-660.773252643663,0.0,0.0,0.0,0.0,0.0,0.0,-14297.66201
t66,13506.727730365168,2122.717997346027,-1.7709045857185558e-5,0.0,0.0,0.0,0.0,0.0,0.0,-15629.44571
t67,11950.649399481488,4521.6592881899405,-1.7659620402319248e-5,0.0,0.0,0.0,0.0,0.0,0.0,-16472.30867
t68,11483.938445826261,4962.794041840869,-1.7666741140043322e-5,0.0,0.0,0.0,0.0,0.0,0.0,-16446.73247
t69,11483.93844588773,4238.280361436335,-1.732875694083623e-5,0.0,0.0,0.0,0.0,0.0,0.0,-15722.21879
t70,11141.403390712036,3676.9018763682766,-1.7066123192569016e-5,0.0,0.0,0.0,0.0,0.0,0.0,-14818.30525
t71,9915.488455251432,4159.355242648413,-1.7914864787965323e-5,0.0,0.0,0.0,0.0,0.0,0.0,-14074.84368
t72,9068.164897404577,4096.826840285077,-1.7685891752750287e-5,0.0,0.0,0.0,0.0,0.0,0.0,-13164.99172
t73,8635.489038064834,3837.1841293951547,-1.7452792991159833e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12472.67315
t74,8292.953982769848,3756.6711745057187,-1.7271415079669303e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12049.62514
t75,8635.489038311182,3117.438938700271,-1.7003643086257673e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11752.92796
t76,9050.136736386832,2634.5869215290745,-1.7900686296857063e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11684.72364
t77,9518.868917450802,2262.317300472955,-1.79213352705874e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11781.1862
t78,10247.91738021942,1627.160353006027,-1.3229825580352401e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11875.07772
t79,14614.204698692105,2.2406832978453746e-5,-2507.976491103865,0.0,0.0,0.0,0.0,0.0,0.0,-12106.22823
t80,20011.73220680666,4.557629388826049e-6,-7798.045161260394,0.0,0.0,0.0,0.0,0.0,0.0,-12213.68705
t81,20329.711632277587,223.69077305756431,-8113.798865383793,0.0,0.0,0.0,0.0,0.0,0.0,-12439.60354
t82,20456.413948948782,305.9297500592306,-8031.559889014408,0.0,0.0,0.0,0.0,0.0,0.0,-12730.78381
t83,20607.771067495472,336.97663004228946,-8000.513007518382,0.0,0.0,0.0,0.0,0.0,0.0,-12944.23469
t84,21221.805244609954,344.5104859087565,-7992.979150501079,0.0,0.0,0.0,0.0,0.0,0.0,-13573.33658
t85,21806.880669332284,328.9423938125237,-8008.547243153861,0.0,0.0,0.0,0.0,0.0,0.0,-14127.27582
t86,22385.245723396685,280.9002141655256,-8056.589417550196,0.0,0.0,0.0,0.0,0.0,0.0,-14609.55652
t87,22944.844528953403,226.18867739932497,-8111.300956335808,0.0,0.0,0.0,0.0,0.0,0.0,-15059.73225
t88,23531.584612926894,468.7709577862799,-7868.7186807374455,0.0,0.0,0.0,0.0,0.0,0.0,-16131.63689
t89,19809.624547665055,3.5421330125968844e-5,-3076.7040230736416,0.0,0.0,0.0,0.0,0.0,0.0,-16732.92056
t90,15437.680727498453,2496.1145897481847,-1.72343144008052e-5,0.0,0.0,0.0,0.0,0.0,0.0,-17933.7953
t91,12737.86551523285,5593.005522969011,-1.8196659921432516e-5,0.0,0.0,0.0,0.0,0.0,0.0,-18330.87102
t92,11141.403390398336,7011.563537874776,-1.8272352761831235e-5,0.0,0.0,0.0,0.0,0.0,0.0,-18152.96691
t93,10600.558566217605,6769.548261792255,-1.8003073926081535e-5,0.0,0.0,0.0,0.0,0.0,0.0,-17370.10681
t94,10059.713742002756,6056.688035713731,-1.7707885336187135e-5,0.0,0.0,0.0,0.0,0.0,0.0,-16116.40176
t95,8527.320073539282,6431.310803929248,-1.7469692777752982e-5,0.0,0.0,0.0,0.0,0.0,0.0,-14958.63086
t96,8220.84133922721,5699.799499026095,-1.825063532342879e-5,0.0,0.0,0.0,0.0,0.0,0.0,-13920.64082
t97,8815.770646057641,4316.093211861372,-1.791396850042912e-5,0.0,0.0,0.0,0.0,0.0,0.0,-13131.86384
t98,9699.150525719266,2916.2978316619547,-1.737057097628977e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12615.44834
t99,9807.319490625063,2521.073176519237,-1.7141496532247245e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12328.39265
t100,10059.713742114112,2074.9056147677284,-1.6897717559871244e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12134.61934
t101,10420.2769577874,1797.5194300946623,-1.7874855357727964e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12217.79637
t102,10880.924234405362,1554.7932898768236,-1.426651585971952e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12435.71751
t103,13768.943084919247,1.7826800226193918e-5,-1087.4449927465296,0.0,0.0,0.0,0.0,0.0,0.0,-12681.49811
t104,18932.064039717494,3.3928205887824934e-5,-5843.6521136486,0.0,0.0,0.0,0.0,0.0,0.0,-13088.41196
t105,21815.0206292316,4.47533200454963e-6,-8337.489547277382,0.0,0.0,0.0,0.0,0.0,0.0,-13477.53109
t106,21623.866509411535,262.56881844240894,-8074.9208171351465,0.0,0.0,0.0,0.0,0.0,0.0,-13811.51451
t107,21338.156245202834,282.7069308628356,-8054.782705887943,0.0,0.0,0.0,0.0,0.0,0.0,-13566.08047
t108,21228.04202712829,299.27253164484694,-8038.217098757273,0.0,0.0,0.0,0.0,0.0,0.0,-13489.09746
t109,21788.884556979494,289.1711614217157,-8048.3184684079415,0.0,0.0,0.0,0.0,0.0,0.0,-14029.73725
t110,22385.782058826957,245.6901246274397,-8091.799513460169,0.0,0.0,0.0,0.0,0.0,0.0,-14539.67267
t111,23238.400410939863,196.45757817753224,-8141.032112071089,0.0,0.0,0.0,0.0,0.0,0.0,-15293.82586
t112,21499.496297477413,8.413436198868576e-6,-5164.9254158834065,0.0,0.0,0.0,0.0,0.0,0.0,-16334.57089
t113,17484.032521984962,1.877441050802027e-5,-418.8971007517534,0.0,0.0,0.0,0.0,0.0,0.0,-17065.13544
t114,13087.996863042616,4364.423106562031,-1.789779634753711e-5,0.0,0.0,0.0,0.0,0.0,0.0,-17452.41995
t115,10105.75403822056,7727.697388731913,-1.7201297897953166e-5,0.0,0.0,0.0,0.0,0.0,0.0,-17833.45145
t116,9380.58552433946,8337.489755410717,-2.263239673580172e-6,0.0,0.0,0.0,0.0,0.0,0.0,-17718.07527
t117,8978.024093860133,8003.024290940397,-1.518679496095386e-5,0.0,0.0,0.0,0.0,0.0,0.0,-16981.04835
t118,9194.36202334726,6852.4689844122595,-1.7752373620311886e-5,0.0,0.0,0.0,0.0,0.0,0.0,-16046.83099
t119,9302.530988172348,5754.800379437708,-1.761062129368523e-5,0.0,0.0,0.0,0.0,0.0,0.0,-15057.33135
t120,9248.446505881157,4831.712921799206,-1.7672818891292395e-5,0.0,0.0,0.0,0.0,0.0,0.0,-14080.15941
t121,9789.291329454716,3486.333898462575,-1.7911081104890604e-5,0.0,0.0,0.0,0.0,0.0,0.0,-13275.62521
t122,8869.855128371295,3838.736329436808,-1.7811970277681676e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12708.59144
t123,7806.193640796312,4645.82859712575,-1.792859375263396e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12452.02222
t124,7049.010886981821,5276.505830738644,-1.771739695783461e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12325.5167
t125,6742.532153450102,5688.975564014857,-1.7462026003951054e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12431.5077
t126,6656.311645843473,6103.327302703465,-1.8542495701889183e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12759.63893
t127,9596.393755380022,3424.1342191556078,-1.4536524060262408e-5,0.0,0.0,0.0,0.0,0.0,0.0,-13020.52796
t128,15086.083546721831,1.872891864862451e-5,-1651.1866854556113,0.0,0.0,0.0,0.0,0.0,0.0,-13434.89688
t129,19914.75434782772,3.384776869311777e-5,-6206.685011667855,0.0,0.0,0.0,0.0,0.0,0.0,-13708.06937
t130,22366.199388455163,5.180868642061588e-6,-8337.489543608694,0.0,0.0,0.0,0.0,0.0,0.0,-14028.70985
t131,22084.69204621754,170.9812355909831,-8166.50840180548,0.0,0.0,0.0,0.0,0.0,0.0,-14089.16488
t132,22022.181273500133,209.455661505883,-8128.033964973091,0.0,0.0,0.0,0.0,0.0,0.0,-14103.60297
t133,22446.326481385433,184.40485288238833,-8153.084784281502,0.0,0.0,0.0,0.0,0.0,0.0,-14477.64655
t134,23107.224418282844,192.82353334353616,-8144.6661016246,0.0,0.0,0.0,0.0,0.0,0.0,-15155.38185
t135,23097.25392923872,225.01211085747263,-8112.477530094272,0.0,0.0,0.0,0.0,0.0,0.0,-15209.78851
t136,21211.371464030617,5.422739544880216e-5,-5497.860198247215,0.0,0.0,0.0,0.0,0.0,0.0,-15713.51132
t137,18780.16102699868,2.26708545267411e-5,-1881.3539596658825,0.0,0.0,0.0,0.0,0.0,0.0,-16898.80709
t138,15716.065889729747,1833.0038176761304,-1.7413797977158558e-5,0.0,0.0,0.0,0.0,0.0,0.0,-17549.06969
t139,13386.879304674543,4348.395232826364,-1.7505060427055374e-5,0.0,0.0,0.0,0.0,0.0,0.0,-17735.27452
t140,12745.90970266944,4844.034454647983,-1.7313096173620085e-5,0.0,0.0,0.0,0.0,0.0,0.0,-17589.94414
t141,12277.177521236783,4739.349386690522,-1.7936150542094506e-5,0.0,0.0,0.0,0.0,0.0,0.0,-17016.52689
t142,11664.220053959203,4237.524163807561,-1.7765703420058855e-5,0.0,0.0,0.0,0.0,0.0,0.0,-15901.7442
t143,12205.064878248677,2880.4952090064876,-1.725902940902848e-5,0.0,0.0,0.0,0.0,0.0,0.0,-15085.56007
t144,12836.050506580017,1247.479880118485,-1.669651424542484e-5,0.0,0.0,0.0,0.0,0.0,0.0,-14083.53037
t145,12890.134989186361,485.23262733056754,-1.65184109656621e-5,0.0,0.0,0.0,0.0,0.0,0.0,-13375.3676
t146,12349.290164492819,587.847962618402,-1.7089383213996602e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12937.13811
t147,11808.445340390119,858.7858466648786,-1.706037509686204e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12667.23117
t148,11393.797641817342,1138.9546251889774,-1.70098996462871e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12532.75225
t149,11357.741320207642,1322.4205167579864,-1.697373405961272e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12680.16182
t150,11557.990878140556,1463.462488648992,-1.6791246481304123e-5,0.0,0.0,0.0,0.0,0.0,0.0,-13021.45335
t151,11697.84797254362,1935.094762115542,-1.4650426117981887e-5,0.0,0.0,0.0,0.0,0.0,0.0,-13632.94272
t152,16282.49444729684,1.685912706700561e-5,-2074.4797041416114,0.0,0.0,0.0,0.0,0.0,0.0,-14208.01476
t153,20083.845106046265,4.117317833454231e-5,-5221.285837227455,0.0,0.0,0.0,0.0,0.0,0.0,-14862.55931
t154,22411.09166913133,4.411061767367613e-6,-7481.898143541865,0.0,0.0,0.0,0.0,0.0,0.0,-14929.19353
t155,23139.996981401655,95.51178062588383,-8241.977862016829,0.0,0.0,0.0,0.0,0.0,0.0,-14993.5309
t156,23205.15527227302,111.13366788846298,-8226.355960146773,0.0,0.0,0.0,0.0,0.0,0.0,-15089.93298
t157,23394.73442034014,139.76559278667133,-8197.724003125679,0.0,0.0,0.0,0.0,0.0,0.0,-15336.77601
t158,23657.94083286113,136.77054155737804,-8200.719054419485,0.0,0.0,0.0,0.0,0.0,0.0,-15593.99232
t159,24090.612309744716,108.79092206159372,-8228.698721808963,0.0,0.0,0.0,0.0,0.0,0.0,-15970.70451
t160,22459.642031749914,7.177085783965971e-5,-6054.437673506,0.0,0.0,0.0,0.0,0.0,0.0,-16405.20443
t161,19938.20935696344,3.381719557044283e-5,-3205.412330780881,0.0,0.0,0.0,0.0,0.0,0.0,-16732.79706
t162,17090.28927763576,2.171275074410676e-5,-172.7660293442825,0.0,0.0,0.0,0.0,0.0,0.0,-16917.52327
t163,14821.128701344944,2050.629616112338,-1.7462611513881673e-5,0.0,0.0,0.0,0.0,0.0,0.0,-16871.7583
t164,14440.556818166457,2236.348679176179,-1.7329948391233022e-5,0.0,0.0,0.0,0.0,0.0,0.0,-16676.90548
t165,14296.331531977743,1961.7371451608615,-1.713794083912223e-5,0.0,0.0,0.0,0.0,0.0,0.0,-16258.06866
t166,14278.303370698994,1186.9698278737364,-1.8571039744171145e-5,0.0,0.0,0.0,0.0,0.0,0.0,-15465.27318
t167,14025.909119452754,670.6690363735314,-1.5825640960274407e-5,0.0,0.0,0.0,0.0,0.0,0.0,-14696.57814
t168,14061.965439525757,1.6709543146336957e-5,-202.45061623750405,0.0,0.0,0.0,0.0,0.0,0.0,-13859.51484
t169,14170.134404219421,2.1411217652950512e-5,-1057.2919756235892,0.0,0.0,0.0,0.0,0.0,0.0,-13112.84245
t170,14296.331529998313,2.3748052321621557e-5,-1556.6312537457698,0.0,0.0,0.0,0.0,0.0,0.0,-12739.7003
t171,14314.359690375562,2.6816191045279794e-5,-1871.225637192446,0.0,0.0,0.0,0.0,0.0,0.0,-12443.13408
t172,14043.937278397769,3.0062494798126613e-5,-1703.5859584613013,0.0,0.0,0.0,0.0,0.0,0.0,-12340.35135
t173,13791.543027114258,3.438371033376608e-5,-1478.1017314953021,0.0,0.0,0.0,0.0,0.0,0.0,-12313.44133
t174,13865.59545873228,4.088233277981268e-5,-1458.602989613814,0.0,0.0,0.0,0.0,0.0,0.0,-12406.99251
t175,15343.497469699581,5.4729867332023785e-5,-2673.38582443681,0.0,0.0,0.0,0.0,0.0,0.0,-12670.1117
t176,19056.687830375726,0.00010563181698238466,-5977.659396012271,0.0,0.0,0.0,0.0,0.0,0.0,-13079.02854
t177,22162.1935951875,4.787362375897949e-6,-8337.489549971006,0.0,0.0,0.0,0.0,0.0,0.0,-13824.70405
t178,21925.886654347163,256.4429543831203,-8081.046688738965,0.0,0.0,0.0,0.0,0.0,0.0,-14101.28292
t179,21674.429621105544,296.4227224493783,-8041.066913551939,0.0,0.0,0.0,0.0,0.0,0.0,-13929.78543
t180,21632.397487582548,303.5926796973997,-8033.896957291766,0.0,0.0,0.0,0.0,0.0,0.0,-13902.09321
t181,21867.95073418879,278.23593757545535,-8059.253691753959,0.0,0.0,0.0,0.0,0.0,0.0,-14086.93298
t182,22347.0064387445,240.88946777253767,-8096.600166516654,0.0,0.0,0.0,0.0,0.0,0.0,-14491.29574
t183,22863.232112034122,200.28335793426567,-8137.206279975514,0.0,0.0,0.0,0.0,0.0,0.0,-14926.30919
t184,21674.487857717897,7.782577236412216e-5,-6417.758535536804,0.0,0.0,0.0,0.0,0.0,0.0,-15256.7294
t185,19040.92520319817,3.274965358219134e-5,-3309.556435941002,0.0,0.0,0.0,0.0,0.0,0.0,-15731.3688
t186,16517.471300484205,2.091267025761733e-5,-550.905291395234,0.0,0.0,0.0,0.0,0.0,0.0,-15966.56603
t187,14240.225821847182,2065.617885616134,-1.7452588323671296e-5,0.0,0.0,0.0,0.0,0.0,0.0,-16305.84369
t188,13142.529240137254,3281.343807105286,-1.7245919252540392e-5,0.0,0.0,0.0,0.0,0.0,0.0,-16423.87303
t189,12691.825220036539,3261.1607770056617,-1.7033281220846893e-5,0.0,0.0,0.0,0.0,0.0,0.0,-15952.98598
t190,11483.938446085518,3734.523390945017,-1.705065838366613e-5,0.0,0.0,0.0,0.0,0.0,0.0,-15218.46182
t191,10203.939028196331,4220.091439700465,-1.7886957770439857e-5,0.0,0.0,0.0,0.0,0.0,0.0,-14424.03045
t192,8725.629842041772,4861.7404057116255,-1.7743165422850656e-5,0.0,0.0,0.0,0.0,0.0,0.0,-13587.37023
t193,8184.785017843172,4774.790259665546,-1.750819642407547e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12959.57526
t194,7589.855711225957,4935.174866115267,-1.7333427249493154e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12525.03056
t195,6832.672957551868,5433.115429595491,-1.714562544694172e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12265.78837
t196,8076.61605270429,4048.345465161155,-1.786874485831217e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12124.9615
t197,8725.629841894479,3331.013505806777,-1.77073943211767e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12056.64333
t198,7754.048947089405,4248.3018407436775,-1.7832201718521726e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12002.35077
t199,9460.29408899224,2368.7240142147575,-1.3206678947126355e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11829.01809
t200,15491.113726297554,2.2499471807300947e-5,-3680.35622880917,0.0,0.0,0.0,0.0,0.0,0.0,-11810.75752
t201,19743.046007275203,5.124827712002447e-6,-7499.711862415994,0.0,0.0,0.0,0.0,0.0,0.0,-12243.33415
t202,20416.230474896416,107.89213393596512,-8229.597498835203,0.0,0.0,0.0,0.0,0.0,0.0,-12294.52511
t203,20500.06785153441,126.0594340554167,-8211.430195596457,0.0,0.0,0.0,0.0,0.0,0.0,-12414.69709
t204,20616.22857988018,119.04996420965172,-8218.439674096584,0.0,0.0,0.0,0.0,0.0,0.0,-12516.83887
t205,21067.53903503788,135.78477493841416,-8201.704849970487,0.0,0.0,0.0,0.0,0.0,0.0,-13001.61896
t206,21575.45550982881,111.93137330107857,-8225.5582631169,0.0,0.0,0.0,0.0,0.0,0.0,-13461.82862
t207,21323.914985121886,592.5791810273423,-7744.910446709606,0.0,0.0,0.0,0.0,0.0,0.0,-14171.58372
t208,19310.818286839592,5.3968697808168815e-5,-4313.506470811869,0.0,0.0,0.0,0.0,0.0,0.0,-14997.31187
t209,16613.14645380164,2.3333164086852228e-5,-861.8806871339806,0.0,0.0,0.0,0.0,0.0,0.0,-15751.26579
t210,13945.467267071654,2542.9151699570693,-1.701232663228647e-5,0.0,0.0,0.0,0.0,0.0,0.0,-16488.38242
t211,10933.068926689119,5949.41530151602,-1.821778224488771e-5,0.0,0.0,0.0,0.0,0.0,0.0,-16882.48421
t212,9428.728113536366,7495.4710446189765,-1.8142328363754295e-5,0.0,0.0,0.0,0.0,0.0,0.0,-16924.19914
t213,9825.347651410137,6693.146716564778,-1.7982189156219478e-5,0.0,0.0,0.0,0.0,0.0,0.0,-16518.49435
t214,10798.868335122117,4608.478382356775,-1.7478658430033045e-5,0.0,0.0,0.0,0.0,0.0,0.0,-15407.3467
t215,11231.544194703896,3181.7924421726334,-1.687629593989294e-5,0.0,0.0,0.0,0.0,0.0,0.0,-14413.33662
t216,10654.64304839263,2799.503109082433,-1.7483042891790643e-5,0.0,0.0,0.0,0.0,0.0,0.0,-13454.14614
t217,9987.601098599289,2721.3590586636706,-1.726928974514134e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12708.96014
t218,8707.601681241089,3567.6931760406105,-1.7271029630218344e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12275.29484
t219,7661.968354418863,4364.4558528583675,-1.7273145851324025e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12026.42419
t220,7301.405138471482,4617.561718601382,-1.7087839007625766e-5,0.0,0.0,0.0,0.0,0.0,0.0,-11918.96684
t221,7085.067208211034,4981.2935699143345,-1.8123453873999212e-5,0.0,0.0,0.0,0.0,0.0,0.0,-12066.36076
