Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93919.82799938117,3890.3052420501313
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87170.87159880066,3724.9948603849266
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80275.5244181134,3334.6857766028274
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73346.28234777869,2452.694492829209
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66409.03888502617,1350.7135904534389
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59468.22360819963,325.9378704606755
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54125.16150688664,154.22620556247406
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52813.25954575226,3.0295661483196852e-5
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54334.315685173766,4.1496844889066814e-5
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58216.399165144496,9.144692963740744e-6
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63565.64659543712,1190.8638256329205
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68914.89402571962,2046.6995720208113
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74264.14145598296,2864.741618876856
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79613.38888619188,3698.550178372423
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84962.63631632245,4536.352321343984
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90311.88374656295,5172.399619196446
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93200.37364457759,5172.39957581471
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92762.40040264798,4644.584574724611
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89322.71178692477,4119.414422452974
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84499.96422700158,3691.784200335528
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79969.54680857695,3369.138011056509
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75731.63794218912,3075.38642550714
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71245.61919642753,2786.2126412106322
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67189.82949400764,2506.526195723844
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62642.09928766913,2215.0104564694198
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57757.25365782653,1925.304392369057
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53133.20294007353,1628.8359817513156
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48893.551398413205,1312.4567633035483
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44795.02476432246,953.4109863033956
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41149.297725574674,507.44846415441236
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40812.83821276028,2.1491289366341023e-5
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44316.943955129136,7.327837010961957e-6
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49666.19138536503,1190.8638324037906
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55015.43881567189,1812.2581802954019
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60364.68624599014,2360.148370109012
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65713.93367642933,2893.119407355473
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71063.18110676631,3440.114768538345
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76412.4285371448,4044.308125892374
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81761.67596740933,4737.436037094032
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87110.9233976012,5172.3996234314545
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89857.39166568153,5172.399613775062
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89317.97210929764,4612.303234059676
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85584.34207859352,4110.60734609051
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80018.68298135868,3642.645576004393
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74868.29517765166,3275.1109744190267
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70576.65023759981,2990.726149942132
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66226.586090494,2711.8925668745815
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61633.063586940014,2426.9825560319728
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57338.876698751825,2142.114963480309
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53053.58517600677,1846.6854296051818
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48435.19265028318,1539.9512923332513
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44044.19908176205,1210.207180827829
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39862.46202779655,828.4523959159886
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35213.54445224156,289.5497116583429
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35007.99268285833,2.2662633398697906e-5
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39608.47097693636,8.2788265569617e-6
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44957.71840723451,1190.863829670725
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50306.96583752706,1988.4098012649765
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55656.21326779204,2737.9634586560765
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61005.46069804542,3487.5359705202745
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66354.70812836742,4310.921019689155
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71703.95555863646,5172.399622028695
t63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76648.84557327002,5172.399574352173
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79365.48120070454,5172.399569948369
t65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79867.66882010072,5172.399609133596
t66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78376.01894714932,4484.024250482194
t67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74319.31675635334,3976.8444489237204
t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69729.36784476497,3570.1412954527646
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65805.39613768723,3227.2903106330796
t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62415.81858807027,2913.8740979853114
t71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58519.58109732086,2626.8626582357883
t72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54687.27332486438,2338.32264891271
t73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51120.00201193581,2043.8990848662818
t74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47645.6015621968,1735.995391613733
t75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44823.94114107805,1413.3572636341714
t76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42526.963025495315,1045.0902426966431
t77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40668.68546843812,604.3596958328833
t78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39595.57185853665,2.033204578494379e-5
t79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41501.63398155466,7.3710632477741456e-6
t80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46850.881411649396,696.3281913043935
t81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52200.128842074606,1438.1194723875492
t82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57549.37627250419,2014.8110793770506
t83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62898.6237029367,2529.17421293585
t84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68247.87113335344,3028.412678329203
t85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73597.11856375085,3558.9050220772
t86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78946.36599419177,4185.844915597909
t87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84295.6134246013,4922.621499782363
t88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89644.86085487783,5172.399623507442
t89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91983.15588778345,5172.399613723192
t90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90073.40015078067,4532.793571956012
t91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84851.19005157452,4128.326259142349
t92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78404.71890556412,3511.9178849300542
t93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72070.58148481855,3036.9674333690023
t94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66300.64570271247,2724.1752443572027
t95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60205.46208851774,2357.524384689408
t96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54759.03869205432,2081.1392330336353
t97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50669.450991406324,1834.0647888425046
t98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47994.18409694779,1571.145865308333
t99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45731.21051862631,1289.608276727479
t100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43934.851380232954,985.7670302507049
t101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42508.52947355936,580.8611028531494
t102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41486.24058533949,2.2514454256186474e-5
t103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42312.69875746148,2.9219351168348296e-5
t104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46753.87435457579,2.609005150588928e-6
