Zone,1
t1,5.163523206739944
t2,5.163523213198076
t3,5.16352322195836
t4,5.163523227700496
t5,5.1635232319412605
t6,5.163523228206262
t7,5.163523204562421
t8,5.163523202360257
t9,-0.7291149469880145
t10,-0.7291149484118579
t11,-24.23641969441665
t12,-24.236419694594137
t13,-24.236419694652866
t14,-24.236419694609037
t15,-24.236419694177016
t16,-24.236419687544938
t17,-0.7291149477246297
t18,5.163523200261626
t19,5.163523203445444
t20,5.163523204116838
t21,5.163523203903332
t22,5.163523203753781
t23,5.163523203878414
t24,5.163523203665448
t25,5.163523203902965
t26,5.163523204078715
t27,5.163523203899
t28,5.163523203683206
t29,5.163523203599921
t30,5.16352320339009
t31,5.163523198346212
t32,-0.7291149482494438
t33,-24.236419680436043
t34,-24.236419694339194
t35,-24.236419694656927
t36,-24.236419694707166
t37,-24.236419694734224
t38,-24.236419694738817
t39,-24.236419694316798
t40,-24.236419688037618
t41,-0.7291149478753736
t42,5.163523200569496
t43,5.163523203260445
t44,5.163523204577455
t45,5.163523204073903
t46,5.163523203472637
t47,5.163523203497858
t48,5.163523203623581
t49,5.163523203455823
t50,5.163523203439768
t51,5.163523203570551
t52,5.163523203428513
t53,5.163523203305481
t54,5.163523203521779
t55,5.163523194835065
t56,-0.7291149502438011
t57,-24.236419693612593
t58,-24.23641969461712
t59,-24.2364196947238
t60,-24.236419694705702
t61,-24.236419694529722
t62,-24.23641969395116
t63,-0.7291149527942594
t64,-0.7291149481547106
t65,-0.7291149458399775
t66,5.163523201877556
t67,5.163523202987127
t68,5.16352320324922
t69,5.163523202914568
t70,5.1635232026989675
t71,5.163523202862549
t72,5.163523202825426
t73,5.163523202708804
t74,5.163523202657107
t75,5.163523202398915
t76,5.163523202139354
t77,5.163523201894233
t78,5.163523201159125
t79,-0.7291149479481511
t80,-23.816149352631932
t81,-24.236419694311262
t82,-24.23641969468332
t83,-24.236419694784935
t84,-24.236419694795494
t85,-24.236419694749696
t86,-24.236419694636393
t87,-24.236419694300267
t88,-24.236419682032167
t89,-0.7291149482535955
t90,5.163523201791705
t91,5.1635232033476495
t92,5.163523206954203
t93,5.163523206111545
t94,5.163523204097508
t95,5.163523204967477
t96,5.163523203538506
t97,5.163523202572853
t98,5.163523202023185
t99,5.163523201833686
t100,5.163523201570456
t101,5.163523201244945
t102,5.163523200727862
t103,-0.7291149472213243
t104,-0.7291149503009725
t105,-24.23641968773683
t106,-24.236419694169147
t107,-24.236419694577403
