Resource,QLD_coal,QLD_coal_ccs,QLD_CCGT,QLD_CCGT_CCS,QLD_OCGT,QLD_wind,QLD_solar,QLD_biomass,QLD_hydro,QLD_PHES,QLD_battery,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,3.841117019199474e6,4.475509207158506e6,0.0,0.0,0.0,0.0,8.31662622635798e6
t1,0.0,0.0,0.0,0.0,0.0,1.419929503754247e-6,0.0,0.0,0.0,0.0,0.0,1.419929503754247e-6
t2,0.0,0.0,0.0,0.0,0.0,1.5260684449458495e-6,0.0,0.0,0.0,0.0,0.0,1.5260684449458495e-6
t3,0.0,0.0,0.0,0.0,0.0,1.6291705833282322e-6,0.0,0.0,0.0,0.0,0.0,1.6291705833282322e-6
t4,0.0,0.0,0.0,0.0,0.0,1.8301730051462073e-6,0.0,0.0,0.0,0.0,0.0,1.8301730051462073e-6
t5,0.0,0.0,0.0,0.0,0.0,1.8542327779869083e-6,0.0,0.0,0.0,0.0,0.0,1.8542327779869083e-6
t6,0.0,0.0,0.0,0.0,0.0,1.8766245375445578e-6,1.7074452784981986e-6,0.0,0.0,0.0,0.0,3.5840698160427564e-6
t7,0.0,0.0,0.0,0.0,0.0,2.1378818928496912e-6,1.8392129277344793e-6,0.0,0.0,0.0,0.0,3.9770948205841705e-6
t8,0.0,0.0,0.0,0.0,0.0,2.0967413547623437e-6,1.7273987396038137e-6,0.0,0.0,0.0,0.0,3.8241400943661574e-6
t9,0.0,0.0,0.0,0.0,0.0,2.614568529679673e-6,1.7490365280536935e-6,0.0,0.0,0.0,0.0,4.363605057733366e-6
t10,0.0,0.0,0.0,0.0,0.0,2.5358735911140684e-6,1.7819274944486097e-6,0.0,0.0,0.0,0.0,4.317801085562678e-6
t11,0.0,0.0,0.0,0.0,0.0,1965.0768595221052,2276.9784976824467,0.0,0.0,0.0,0.0,4242.055357204552
t12,0.0,0.0,0.0,0.0,0.0,2551.689424649834,3067.377287647625,0.0,0.0,0.0,0.0,5619.066712297459
t13,0.0,0.0,0.0,0.0,0.0,2930.2178966668944,3443.555237504348,0.0,0.0,0.0,0.0,6373.773134171242
t14,0.0,0.0,0.0,0.0,0.0,2821.8744721669,3075.1896434102146,0.0,0.0,0.0,0.0,5897.0641155771145
t15,0.0,0.0,0.0,0.0,0.0,1714.0179354561096,1659.4534748942096,0.0,0.0,0.0,0.0,3373.4714103503193
t16,0.0,0.0,0.0,0.0,0.0,194.8937156622069,195.62586240479686,0.0,0.0,0.0,0.0,390.51957806700375
t17,0.0,0.0,0.0,0.0,0.0,1.7305210349150002e-6,2.1017131075495854e-6,0.0,0.0,0.0,0.0,3.832234142464586e-6
t18,0.0,0.0,0.0,0.0,0.0,1.363474439131096e-6,1.724834419292165e-6,0.0,0.0,0.0,0.0,3.088308858423261e-6
t19,0.0,0.0,0.0,0.0,0.0,1.3879034668207169e-6,1.6767414763307897e-6,0.0,0.0,0.0,0.0,3.0646449431515066e-6
