BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t72,9635.337873131373,5463.573403198296,-482.0434563296694,0.0,0.0,0.0,0.0,0.0,0.0,-14616.86782
t73,9175.60007135139,5078.543824641721,-501.8587459931096,0.0,0.0,0.0,0.0,0.0,0.0,-13752.28515
t74,8811.64097690936,4733.029533635371,-510.2771505447304,0.0,0.0,0.0,0.0,0.0,0.0,-13034.39336
t75,9175.60007248655,3939.5165019851715,-524.0607744717191,0.0,0.0,0.0,0.0,0.0,0.0,-12591.0558
t76,9616.182134059425,3375.418292661599,-557.2640867210215,0.0,0.0,0.0,0.0,0.0,0.0,-12434.33634
t77,10114.231417528621,2860.2954747518925,-556.8237022805127,0.0,0.0,0.0,0.0,0.0,0.0,-12417.70319
t78,10841.977867245429,2133.9327258058056,-571.0459830512343,0.0,0.0,0.0,0.0,0.0,0.0,-12404.86461
t79,15204.647151903268,996.2410533178461,-3695.3447552211146,0.0,0.0,0.0,0.0,0.0,0.0,-12505.54345
t80,20470.75055323386,0.002001254063727135,-8422.510934487922,0.0,0.0,0.0,0.0,0.0,0.0,-12048.24162
t81,20035.01292521601,172.5541474067298,-8512.10917262274,0.0,0.0,0.0,0.0,0.0,0.0,-11695.4579
t82,19657.857130851782,231.65745107113568,-8453.00599192292,0.0,0.0,0.0,0.0,0.0,0.0,-11436.50859
t83,19554.65069797246,271.247298857791,-8413.415866830246,0.0,0.0,0.0,0.0,0.0,0.0,-11412.48213
t84,19686.219969985672,296.85750006929743,-8387.805430054967,0.0,0.0,0.0,0.0,0.0,0.0,-11595.27204
t85,20505.267458318755,289.7973260532852,-8394.865904372042,0.0,0.0,0.0,0.0,0.0,0.0,-12400.19888
t86,21582.525892505964,232.63230795195972,-8452.03097045793,0.0,0.0,0.0,0.0,0.0,0.0,-13363.12723
t87,22553.489384102628,206.7593773912487,-8477.90388149387,0.0,0.0,0.0,0.0,0.0,0.0,-14282.34488
t88,23753.694283338446,316.56315424867984,-8368.100737587129,0.0,0.0,0.0,0.0,0.0,0.0,-15702.1567
t89,20363.887459887483,893.5444585321858,-4541.676128419667,0.0,0.0,0.0,0.0,0.0,0.0,-16715.75579
t90,16178.117833187553,2417.5080970108293,-569.5508601983815,0.0,0.0,0.0,0.0,0.0,0.0,-18026.07507
t91,13518.146041693193,5529.041058860175,-485.3073305533694,0.0,0.0,0.0,0.0,0.0,0.0,-18561.87977
t92,11838.248140309948,6764.866658568238,-364.92574887818455,0.0,0.0,0.0,0.0,0.0,0.0,-18238.18905
t93,11263.575896596236,6522.168136543389,-401.3962531396237,0.0,0.0,0.0,0.0,0.0,0.0,-17384.34778
t94,10688.90365014908,6967.955718553373,-338.0204887024538,0.0,0.0,0.0,0.0,0.0,0.0,-17318.83888
t95,9060.665614182653,7550.785437092076,-236.40295127473092,0.0,0.0,0.0,0.0,0.0,0.0,-16375.0481
t96,8735.01800568332,6974.30191056331,-336.8029962466294,0.0,0.0,0.0,0.0,0.0,0.0,-15372.51692
t97,9367.157485164338,5543.280550981597,-498.9621961459347,0.0,0.0,0.0,0.0,0.0,0.0,-14411.47584
t98,10305.788826864946,3875.0100877348405,-580.5823545997844,0.0,0.0,0.0,0.0,0.0,0.0,-13600.21656
t99,10420.723277054822,3328.200823137917,-582.4036101927378,0.0,0.0,0.0,0.0,0.0,0.0,-13166.52049
t100,10688.90366397639,2772.511458743516,-577.1830827199043,0.0,0.0,0.0,0.0,0.0,0.0,-12884.23204
t101,11072.018492200828,2392.6357590561497,-610.340891256977,0.0,0.0,0.0,0.0,0.0,0.0,-12854.31336
t102,11523.956449360938,2052.978992970763,-611.4310423317003,0.0,0.0,0.0,0.0,0.0,0.0,-12965.5044
t103,14337.003186124603,923.0179736527643,-2179.2078297773655,0.0,0.0,0.0,0.0,0.0,0.0,-13080.81333
t104,19332.949563646787,549.1714631158784,-6959.154496762663,0.0,0.0,0.0,0.0,0.0,0.0,-12922.96653
t105,21418.038492438238,0.0016547431880198997,-8684.654697181428,0.0,0.0,0.0,0.0,0.0,0.0,-12733.38545
t106,20819.223543600416,191.3393601984995,-8493.323623798913,0.0,0.0,0.0,0.0,0.0,0.0,-12517.23928
t107,20326.283244115315,196.35390914845664,-8488.309243263771,0.0,0.0,0.0,0.0,0.0,0.0,-12034.32791
t108,19809.706923154412,192.994583925129,-8491.668587079537,0.0,0.0,0.0,0.0,0.0,0.0,-11511.03292
t109,20594.61638650893,196.35356358830668,-8488.309640097239,0.0,0.0,0.0,0.0,0.0,0.0,-12302.66031
t110,21565.804985925442,206.0507892754067,-8478.61239520085,0.0,0.0,0.0,0.0,0.0,0.0,-13293.24338
t111,22876.308200730164,162.39675788283463,-8522.266468612997,0.0,0.0,0.0,0.0,0.0,0.0,-14516.43849
t112,21760.803577562725,701.2601909465866,-6556.973058509306,0.0,0.0,0.0,0.0,0.0,0.0,-15905.09071
t113,17913.94503265123,792.3620211889723,-1658.3363838402,0.0,0.0,0.0,0.0,0.0,0.0,-17047.97067
t114,13674.436748801118,4455.048728194898,-584.7857669960144,0.0,0.0,0.0,0.0,0.0,0.0,-17544.69971
t115,10721.407784163815,7572.639808575466,-229.5873927392802,0.0,0.0,0.0,0.0,0.0,0.0,-18064.4602
t116,9597.026375418682,8296.359061033334,-90.08801645201584,0.0,0.0,0.0,0.0,0.0,0.0,-17803.29742
t117,9539.559153212183,7671.329243491809,-215.5990767039878,0.0,0.0,0.0,0.0,0.0,0.0,-16995.28932
t118,9769.428051340652,7690.562822475559,-210.7227638162127,0.0,0.0,0.0,0.0,0.0,0.0,-17249.26811
t119,9884.362501512525,6951.662152845587,-362.2760643581148,0.0,0.0,0.0,0.0,0.0,0.0,-16473.74859
t120,9826.895280326971,6200.323155274051,-495.18292560102407,0.0,0.0,0.0,0.0,0.0,0.0,-15532.03551
t121,10401.567531073184,4789.226386552649,-635.5567076258358,0.0,0.0,0.0,0.0,0.0,0.0,-14555.23721
t122,9424.62470929282,4870.955753245366,-602.2207925381866,0.0,0.0,0.0,0.0,0.0,0.0,-13693.35967
t123,8294.435939728872,5530.441184643122,-534.7270743719962,0.0,0.0,0.0,0.0,0.0,0.0,-13290.15005
t124,7489.8947701588495,6052.974420963598,-467.7397911224464,0.0,0.0,0.0,0.0,0.0,0.0,-13075.1294
t125,7164.247151458952,6322.720003201699,-418.9424646606491,0.0,0.0,0.0,0.0,0.0,0.0,-13068.02469
t126,7028.078155451607,6644.064637605206,-382.7169630568106,0.0,0.0,0.0,0.0,0.0,0.0,-13289.42583
t127,9887.064484400178,4056.5194817965644,-523.7407861967408,0.0,0.0,0.0,0.0,0.0,0.0,-13419.84318
t128,15260.490161693222,887.2258639924723,-2878.2645756856937,0.0,0.0,0.0,0.0,0.0,0.0,-13269.45145
t129,19938.58815955368,303.4169884697364,-7278.081418023413,0.0,0.0,0.0,0.0,0.0,0.0,-12963.92373
t130,21419.08589821669,0.0017371965362972977,-8684.653005413227,0.0,0.0,0.0,0.0,0.0,0.0,-12734.43463
t131,21011.082671402724,115.49603146300387,-8569.166372865731,0.0,0.0,0.0,0.0,0.0,0.0,-12557.41233
t132,20568.217647403908,120.9917030794266,-8563.67092048333,0.0,0.0,0.0,0.0,0.0,0.0,-12125.53843
t133,21182.543875666368,126.3441653478569,-8558.318431014226,0.0,0.0,0.0,0.0,0.0,0.0,-12750.56961
t134,22302.622144544366,145.49650656003143,-8539.166091104398,0.0,0.0,0.0,0.0,0.0,0.0,-13908.95256
t135,22835.032891944582,141.01585258857887,-8543.647604533162,0.0,0.0,0.0,0.0,0.0,0.0,-14432.40114
t136,21623.497597350408,640.493987982816,-6979.960445333224,0.0,0.0,0.0,0.0,0.0,0.0,-15284.03114
t137,19345.07553909617,839.2371659889288,-3302.6703750851016,0.0,0.0,0.0,0.0,0.0,0.0,-16881.64233
t138,16448.11975442637,1862.0170176742429,-668.7873221006162,0.0,0.0,0.0,0.0,0.0,0.0,-17641.34945
t139,14207.752758744384,4292.421403964148,-533.890892708534,0.0,0.0,0.0,0.0,0.0,0.0,-17966.28327
t140,13543.10914368969,4651.245391739874,-519.1882454295646,0.0,0.0,0.0,0.0,0.0,0.0,-17675.16629
t141,13045.059856584248,4542.001246929321,-556.2932535135669,0.0,0.0,0.0,0.0,0.0,0.0,-17030.76785
t142,12393.764649511028,5224.661255718397,-514.2445952294236,0.0,0.0,0.0,0.0,0.0,0.0,-17104.18131
t143,12968.436894645423,4111.17503405271,-577.6346186981332,0.0,0.0,0.0,0.0,0.0,0.0,-16501.97731
t144,13638.887849958588,2543.9824828779756,-647.4638628365627,0.0,0.0,0.0,0.0,0.0,0.0,-15535.40647
t145,13696.35508469962,1671.7330755040953,-713.1085602037152,0.0,0.0,0.0,0.0,0.0,0.0,-14654.9796
t146,13121.682828157462,1560.4591715324843,-760.2356696899449,0.0,0.0,0.0,0.0,0.0,0.0,-13921.90633
t147,12547.010588043018,1687.478213878682,-729.1298019217,0.0,0.0,0.0,0.0,0.0,0.0,-13505.359
t148,12106.428533222428,1868.0847328425734,-692.1483260650012,0.0,0.0,0.0,0.0,0.0,0.0,-13282.36494
t149,12068.11704928245,1921.8055326039237,-673.2437718863725,0.0,0.0,0.0,0.0,0.0,0.0,-13316.67881
t150,12248.060588504424,1948.0949417528814,-644.9152802573026,0.0,0.0,0.0,0.0,0.0,0.0,-13551.24025
t151,12209.065304472679,2412.022125025166,-588.8294894978458,0.0,0.0,0.0,0.0,0.0,0.0,-14032.25794
t152,16813.13103219148,912.4251013476405,-3682.9868035391173,0.0,0.0,0.0,0.0,0.0,0.0,-14042.56933
t153,20547.389324024934,558.4808774312668,-6987.456531456197,0.0,0.0,0.0,0.0,0.0,0.0,-14118.41367
t154,22319.571803185092,0.0016552801910955193,-8684.655148465286,0.0,0.0,0.0,0.0,0.0,0.0,-13634.91831
t155,21905.20134814136,120.61993481721626,-8564.042942958577,0.0,0.0,0.0,0.0,0.0,0.0,-13461.77834
t156,21529.49558136396,133.51710119879715,-8551.14424256276,0.0,0.0,0.0,0.0,0.0,0.0,-13111.86844
t157,21989.78219872109,152.28867327039524,-8532.371801991481,0.0,0.0,0.0,0.0,0.0,0.0,-13609.69907
t158,22756.967218914062,137.6285454322783,-8547.03273434634,0.0,0.0,0.0,0.0,0.0,0.0,-14347.56303
t159,23667.402050530625,105.28935069477296,-8579.3742612254,0.0,0.0,0.0,0.0,0.0,0.0,-15193.31714
t160,23116.336496799286,531.7008995727824,-7672.313146372068,0.0,0.0,0.0,0.0,0.0,0.0,-15975.72425
t161,20699.839559188582,811.4000649333994,-4795.607334121976,0.0,0.0,0.0,0.0,0.0,0.0,-16715.63229
t162,17948.15969120805,887.8105543565499,-1826.1672055646018,0.0,0.0,0.0,0.0,0.0,0.0,-17009.80304
t163,15736.398043350324,1975.9622425050115,-609.5932358553366,0.0,0.0,0.0,0.0,0.0,0.0,-17102.76705
t164,15343.748852604462,2036.1421414324682,-617.763374036931,0.0,0.0,0.0,0.0,0.0,0.0,-16762.12762
t165,15190.502928744292,1730.6501838709692,-648.8434826152622,0.0,0.0,0.0,0.0,0.0,0.0,-16272.30963
t166,15171.347174631033,2144.238220704808,-647.875095335841,0.0,0.0,0.0,0.0,0.0,0.0,-16667.7103
t167,14903.166797044547,1876.0527374259998,-666.2241544705485,0.0,0.0,0.0,0.0,0.0,0.0,-16112.99538
t168,14941.478284316674,1208.7463430367004,-838.8336873533732,0.0,0.0,0.0,0.0,0.0,0.0,-15311.39094
t169,15056.412740099933,836.912258946171,-1493.6803090461062,0.0,0.0,0.0,0.0,0.0,0.0,-14399.64469
t170,15190.502939758968,769.5261757817809,-2234.6458055407506,0.0,0.0,0.0,0.0,0.0,0.0,-13725.38331
t171,15209.658671411267,725.9916175802449,-2651.0579989915136,0.0,0.0,0.0,0.0,0.0,0.0,-13284.59229
t172,14922.322551021947,772.0064972557489,-2606.9653182776965,0.0,0.0,0.0,0.0,0.0,0.0,-13087.36373
t173,14654.14216869329,820.0756013210257,-2525.4214800143163,0.0,0.0,0.0,0.0,0.0,0.0,-12948.79629
t174,14699.995530873419,883.1886504816408,-2641.767661355056,0.0,0.0,0.0,0.0,0.0,0.0,-12941.41652
t175,16059.283906842802,965.284874731689,-3961.0167415744886,0.0,0.0,0.0,0.0,0.0,0.0,-13063.55204
t176,19688.142721018557,487.2751158739697,-7265.958546892526,0.0,0.0,0.0,0.0,0.0,0.0,-12909.45929
t177,21755.721286928318,0.0016209203399930817,-8684.655697848657,0.0,0.0,0.0,0.0,0.0,0.0,-13071.06721
t178,21116.32987409384,184.7238240961985,-8499.93966819004,0.0,0.0,0.0,0.0,0.0,0.0,-12801.11403
t179,20683.149439635174,197.45088020309163,-8487.212669838256,0.0,0.0,0.0,0.0,0.0,0.0,-12393.38765
t180,20160.84122747101,222.4142966709239,-8462.249034141932,0.0,0.0,0.0,0.0,0.0,0.0,-11921.00649
t181,20659.090471621217,189.96439749677413,-8494.698779117989,0.0,0.0,0.0,0.0,0.0,0.0,-12354.35609
t182,21546.83628940695,190.07111733153232,-8494.592196738482,0.0,0.0,0.0,0.0,0.0,0.0,-13242.31521
t183,22509.727078750006,160.86602065154142,-8523.797709401548,0.0,0.0,0.0,0.0,0.0,0.0,-14146.79539
t184,22319.593282454258,475.63254413894566,-7973.664326593205,0.0,0.0,0.0,0.0,0.0,0.0,-14821.5615
t185,19807.40428131342,896.5572255026659,-4983.642066816084,0.0,0.0,0.0,0.0,0.0,0.0,-15720.31944
t186,17379.379489401657,854.0799899224239,-2169.1889293240793,0.0,0.0,0.0,0.0,0.0,0.0,-16064.27055
t187,15121.507269252343,2086.881954207798,-664.984833460139,0.0,0.0,0.0,0.0,0.0,0.0,-16543.40439
t188,13964.535454617628,3162.509562335996,-610.2411969536224,0.0,0.0,0.0,0.0,0.0,0.0,-16516.80382
t189,13485.641919227586,3105.0760339870294,-617.1646032146155,0.0,0.0,0.0,0.0,0.0,0.0,-15973.55335
t190,12202.20724312947,4758.149383555927,-532.5070666853973,0.0,0.0,0.0,0.0,0.0,0.0,-16427.84956
t191,10842.14959167295,5506.121298284712,-507.38675995766255,0.0,0.0,0.0,0.0,0.0,0.0,-15840.88413
t192,9271.378781448098,6203.919618441052,-438.9601598891507,0.0,0.0,0.0,0.0,0.0,0.0,-15036.33824
t193,8696.70652762494,6007.039464369475,-457.36849199441315,0.0,0.0,0.0,0.0,0.0,0.0,-14246.3775
t194,8064.567045353611,5907.620286703719,-461.47376205732985,0.0,0.0,0.0,0.0,0.0,0.0,-13510.71357
t195,7260.025877252177,6262.464984457246,-415.24427170942295,0.0,0.0,0.0,0.0,0.0,0.0,-13107.24659
t196,8581.772081493446,4823.417912330004,-533.2161138234464,0.0,0.0,0.0,0.0,0.0,0.0,-12871.97388
t197,9271.378787087304,3977.432721214729,-556.8132183020354,0.0,0.0,0.0,0.0,0.0,0.0,-12691.99829
t198,8206.199085426875,4826.126326674443,-495.5506321013153,0.0,0.0,0.0,0.0,0.0,0.0,-12536.77478
t199,9801.07741881781,2965.415472408582,-544.0344712263903,0.0,0.0,0.0,0.0,0.0,0.0,-12222.45842
t200,15897.213067212451,892.7388150252813,-5148.7636122377335,0.0,0.0,0.0,0.0,0.0,0.0,-11641.18827
t201,20046.905253341876,0.002435107987508165,-8557.210368449862,0.0,0.0,0.0,0.0,0.0,0.0,-11489.69732
t202,19385.812446325028,146.60299802215062,-8538.05923434718,0.0,0.0,0.0,0.0,0.0,0.0,-10994.35621
t203,19262.45305712349,150.25409490143397,-8534.40784202492,0.0,0.0,0.0,0.0,0.0,0.0,-10878.29931
t204,18916.874807834738,151.7699665268691,-8532.892624361608,0.0,0.0,0.0,0.0,0.0,0.0,-10535.75215
t205,19610.3312004771,171.68638722786073,-8512.975517704961,0.0,0.0,0.0,0.0,0.0,0.0,-11269.04207
t206,20627.10872822159,135.2012004867037,-8549.461828708296,0.0,0.0,0.0,0.0,0.0,0.0,-12212.8481
t207,21413.18231343074,331.77575580555634,-8352.888149236302,0.0,0.0,0.0,0.0,0.0,0.0,-13392.06992
t208,19819.813166166212,781.1661297074586,-6038.835325873666,0.0,0.0,0.0,0.0,0.0,0.0,-14562.14397
t209,17234.813807142666,833.0115684010054,-2327.60894554367,0.0,0.0,0.0,0.0,0.0,0.0,-15740.21643
t210,14653.543103617352,2531.366934338202,-598.8230979555575,0.0,0.0,0.0,0.0,0.0,0.0,-16586.08694
t211,11612.192571356583,5964.5201906486,-456.66784200518225,0.0,0.0,0.0,0.0,0.0,0.0,-17120.04492
t212,10018.452706099266,7285.099493153578,-286.4222692528464,0.0,0.0,0.0,0.0,0.0,0.0,-17017.12993
t213,10439.87902071343,6502.558265859649,-403.3755665730781,0.0,0.0,0.0,0.0,0.0,0.0,-16539.06172
t214,11474.289062137284,5636.747760605343,-494.30239274262533,0.0,0.0,0.0,0.0,0.0,0.0,-16616.73443
t215,11934.026867007791,4457.120882540251,-560.9574495480404,0.0,0.0,0.0,0.0,0.0,0.0,-15830.1903
t216,11321.043133950012,4181.572007028707,-599.50099097872,0.0,0.0,0.0,0.0,0.0,0.0,-14903.11415
t217,10612.280701039525,3972.7920478874275,-596.500608926952,0.0,0.0,0.0,0.0,0.0,0.0,-13988.57214
t218,9252.223043970764,4566.441843798951,-558.6018277697123,0.0,0.0,0.0,0.0,0.0,0.0,-13260.06306
t219,8141.19001777176,5233.298108590492,-509.93609636225216,0.0,0.0,0.0,0.0,0.0,0.0,-12864.55203
t220,7758.075177441026,5393.982613600932,-483.4782510419584,0.0,0.0,0.0,0.0,0.0,0.0,-12668.57954
t221,7528.206273697405,5653.022480289579,-478.35100398698603,0.0,0.0,0.0,0.0,0.0,0.0,-12702.87775
t222,7451.411560423173,5884.044043326259,-445.1558837494307,0.0,0.0,0.0,0.0,0.0,0.0,-12890.29972
t223,9360.238840770671,4361.381833811459,-514.8556845821315,0.0,0.0,0.0,0.0,0.0,0.0,-13206.76499
t224,14006.088284306932,934.9901009769615,-1871.0421452838953,0.0,0.0,0.0,0.0,0.0,0.0,-13070.03624
t225,17303.493240231688,891.9682075894124,-5605.743437821103,0.0,0.0,0.0,0.0,0.0,0.0,-12589.71801
t226,20237.094977316334,0.002367360712310058,-8461.73806467704,0.0,0.0,0.0,0.0,0.0,0.0,-11775.35928
t227,19932.29947956102,28.25735592458859,-8656.402765485607,0.0,0.0,0.0,0.0,0.0,0.0,-11304.15407
t228,19554.276758678134,32.062800416040986,-8652.595969094173,0.0,0.0,0.0,0.0,0.0,0.0,-10933.74359
t229,20077.02455240041,29.728166664958756,-8654.931879065365,0.0,0.0,0.0,0.0,0.0,0.0,-11451.82084
t230,20841.32972721487,24.594408404116784,-8660.068135618982,0.0,0.0,0.0,0.0,0.0,0.0,-12205.856
t231,21165.91167513142,432.90392235318126,-8251.759777484604,0.0,0.0,0.0,0.0,0.0,0.0,-13347.05582
