Zone,1
t1,-21.319807084077635
t2,-21.319806399493817
t3,-21.319806024095865
t4,-21.319805356780396
t5,-21.319804861336976
t6,-21.319805541417043
t7,-21.31980775597643
t8,-21.319807941038025
t9,-21.319809461364727
t10,-21.319809609092964
t11,-26.649768048680404
t12,-26.649768062158703
t13,-26.64976806655966
t14,-26.649768062425228
t15,-26.64976802933458
t16,-26.649767578992773
t17,-21.319809538477262
t18,-21.319808196997062
t19,-21.319807876266193
t20,-21.31980782810461
t21,-21.319807843946922
t22,-21.31980782077728
t23,-21.319807802350272
t24,-21.319807827428622
t25,-21.319807801624602
t26,-21.319807792615492
t27,-21.319807815943282
t28,-21.319807840575884
t29,-21.31980785097113
t30,-21.31980786998751
t31,-21.319808227329666
t32,-21.319809580997152
t33,-26.64976624111203
t34,-26.649768035564442
t35,-26.649768064085915
t36,-26.649768069130758
t37,-26.64976807146015
t38,-26.64976807111826
t39,-26.649768038720865
t40,-26.64976761996987
t41,-21.319809544664192
t42,-21.31980815351118
t43,-21.319807884953125
t44,-21.319807797680614
t45,-21.31980782899356
t46,-21.319807836510964
t47,-21.319807829696057
t48,-21.319807814463253
t49,-21.31980783571154
t50,-21.319807844099806
t51,-21.31980783555737
t52,-21.319807853025726
t53,-21.31980786715221
t54,-21.319807850002952
t55,-21.319808412329827
t56,-21.31980984909175
t57,-26.649767977401513
t58,-26.64976805904115
t59,-26.649768069657803
t60,-26.649768069637993
t61,-26.649768059038305
t62,-26.649768024235254
t63,-21.319811261085743
t64,-21.319809563718636
t65,-21.31980941279713
t66,-21.3198079902467
t67,-21.319807899110337
t68,-21.319807881568927
t69,-21.31980790525675
t70,-21.319807896811593
t71,-21.319807878669053
t72,-21.31980788204382
t73,-21.319807894349584
t74,-21.31980790321643
t75,-21.31980792685994
t76,-21.31980795076435
t77,-21.319807973020904
t78,-21.31980803700984
t79,-21.31980954118712
t80,-26.18764890447928
t81,-26.64976803084809
t82,-26.649768063345
t83,-26.649768072807323
t84,-26.649768074324307
t85,-26.649768071549182
t86,-26.64976806314878
t87,-26.649768037033123
t88,-26.649767352459264
t89,-21.31980956240667
t90,-21.31980798881588
t91,-21.319807874431
t92,-21.319807689579946
t93,-21.319807732801518
t94,-21.319807702419297
t95,-21.319807549182148
t96,-21.319807767833844
t97,-21.319807893773355
t98,-21.319807947842065
t99,-21.31980796415845
t100,-21.319807986443372
t101,-21.319808016858964
t102,-21.319808061270646
t103,-21.31980948912996
t104,-21.319809825868713
t105,-26.64976755137727
t106,-26.64976802404854
t107,-26.649768058932764
t108,-26.64976806786557
t109,-26.64976806657266
t110,-26.64976805512655
t111,-26.64976797507328
t112,-21.319809695894243
t113,-21.319809387069242
t114,-21.31980793392799
t115,-21.319806993960697
t116,-21.319795966723056
t117,-21.31980665017191
t118,-21.319806993739117
t119,-21.31980771237713
t120,-21.319807865434516
